gene_ids,ens_gene,Pan_hrt_1,Pan_hrt_2,Pan_kid_1,Pan_kid_2,Pan_liv
466952,NSPTRG00000004825,0.3930453,0.927371,0.079883,0.0753894,0.0198309
745640,NSPTRG00000004826,0,0.0140768,0.0221673,0,0
466953,NSPTRG00000004827,0.684838,0.66769,2.33462,2.16398,0.964256
745893,NSPTRG00000004828,1.29033,1.1169,5.6831,9.04142,1.07748
451836,NSPTRG00000004834,0.133423582,0.384762993,0.70843,4.9161601,0.1981185
466956,NSPTRG00000004835,0.4791062,0.2153195,0.339072,0.445711,0.0130213
466957,NSPTRG00000004836,1.097662,0.972763,3.14436,3.42129,2.273159
466958,NSPTRG00000004837,5.828586,6.060907,13.747278,4.779118,14.179155
466960,NSPTRG00000004838,27.459,22.4494,35.5577,29.9349,19.0918
451837,NSPTRG00000004839,26.594845,14.631553,32.46913,25.051948,28.24511702
451838,NSPTRG00000004840,9.35983,8.44169,4.86634,4.800618,0.559835
451839,NSPTRG00000004841,0,0.02678,0.0421714,0.0511703,0.094221
466961,NSPTRG00000004843,1.12512,0.383012,1.39347,1.31228,0.604081
466962,NSPTRG00000004845,4.842963,1.369436,17.00452,9.60972,8.272894
451841,NSPTRG00000004846,4.271147,2.61243,20.69257,22.7654,13.75113
451843,NSPTRG00000004847,4.318,5.269711,2.95479,3.430973,1.53528
451844,NSPTRG00000004848,0.124949,0.1220097,1.2442487,1.828475,0.0958589
466963,NSPTRG00000004849,0.126999,0.0332942,1.88746,0.0848231,0
451845,NSPTRG00000004850,11.35221,15.908413,18.54856002,31.381457,9.2434665
451847,NSPTRG00000004853,4.4171322,2.170256,6.829263,8.24653,2.1376242
451849,NSPTRG00000004854,14.583295,10.70195,15.283761,16.544484,9.699
451850,NSPTRG00000004855,32.39423,36.37818,10.004369,14.22711,1.7359021
451851,NSPTRG00000004856,22.13856,16.55648,15.39784,33.8324,30.4726
451853,NSPTRG00000004858,0.239064,0.163994,0.182204,1.166639,26.9086
452421,NSPTRG00000004860,0.787076,0.675297,6.11463,7.52695,0.923969
451854,NSPTRG00000004861,7.98421,7.48704,5.65055,7.82323,3.47988
466966,NSPTRG00000004863,0.682721,0.0767069,3.03769,0.219668,0.0551563
467198,NSPTRG00000004866,8.438856,8.20515,46.136,85.90802,0.835666
466968,NSPTRG00000004868,12.536998,9.108141,29.827891,23.640118,5.718184
451859,NSPTRG00000004870,12.4763,18.0755,72.7192,66.4447,16.8075
451860,NSPTRG00000004871,0,0.0335539,0.0352256,0,0.0262342
451862,NSPTRG00000004872,1.940362,1.323967,3.7708,2.87645,1.99345
451863,NSPTRG00000004874,150.635099,281.37292,42.491042,54.85549,5.92895
466969,NSPTRG00000004875,22.813,23.6557,18.3921,19.9782,9.30456
743587,NSPTRG00000004877,0.325225,0,0,0,0.149989
743291,NSPTRG00000004881,0,0,0,0,0
451865,NSPTRG00000004882,7.87874,8.99841,27.407397,22.993775,10.55174019
450146,NSPTRG00000004883,6.370157303,2.385723022,6.01776,6.61442,2.36059
451866,NSPTRG00000004885,22.29054,14.46947,16.963227,23.164366,4.26154
451867,NSPTRG00000004886,4.628530602,2.827652,13.113196,7.456257943,1.345710475
451868,NSPTRG00000004887,26.72090001,17.41983,45.22169,36.27514,36.34024
466975,NSPTRG00000004888,0.361925,0,3.73537,0.604328,25.7048
742798,NSPTRG00000004889,0.416220594,0.0933156,1.476246,1.526322,0.273596
742830,NSPTRG00000004890,3.99796,1.236559,14.57927,14.43492,63.4663
451869,NSPTRG00000004891,53.2669,38.85794,223.28195,189.2242,86.4838
451870,NSPTRG00000004892,0.0795906,0.2186654,0.394293,0.557092,0.5128929
742674,NSPTRG00000004893,0.0867837,0.0227513,0.0716545,0.0579632,0
100612203,NSPTRG00000004894,5.53826,1.17215,8.0897,7.90806,0.169712
451872,NSPTRG00000004895,52.483858,42.313533,42.88595,42.08202147,27.739588
100610362,NSPTRG00000004896,6.03701,4.31122,10.2069,9.72567,7.96778
742542,NSPTRG00000004897,0.256565,0.134523,1.16511,0.257041,1.02547
451874,NSPTRG00000004899,6.52726,5.94171,29.77077,20.735351,9.24696
107973630,NSPTRG00000004900,3.7817,5.39497,0.206202,1.68026,1.06732
451875,NSPTRG00000004901,209.441,60.532,104.105,56.8523,29.6635
451877,NSPTRG00000004903,0.140941,0.14252,0.349482,0.181591,0.0928569
451878,NSPTRG00000004904,1.504921,0,1.770183,0.4349977,4.99655
466977,NSPTRG00000004905,0,0,0.773391,0.0625616,0.028799
466978,NSPTRG00000004906,1.70217,1.24075,12.4879,12.2941,9.94986
741954,NSPTRG00000004907,6.14242,4.2872514,16.9496,18.2813,7.8089
451880,NSPTRG00000004909,0.115482,0.06055,1.5256,2.83457,0.12427
451881,NSPTRG00000004910,26.78201,21.05278,45.5896,43.9784,18.89928
741828,NSPTRG00000004911,1.081245,0.160035,1.00805,0.973997,0.563057
741984,NSPTRG00000004912,10.1059,6.65927,21.9034,18.7444,7.243
451882,NSPTRG00000004913,4.727482,8.763806,11.38012604,9.389081,2.6504724
451883,NSPTRG00000004914,84.8447,97.644647,803.4303,1309.888,534.74819
741514,NSPTRG00000004916,2.61577,2.43512,5.55366,6.63179,4.57922
451885,NSPTRG00000004917,0.971215,0.952216,0.2998974,0.803126,0.0142194
741338,NSPTRG00000004920,0.380534,0.230953,264.993,225.5947,0.708636
451887,NSPTRG00000004921,1.00378,0.312518,2.77309,3.71611,2.5656
451888,NSPTRG00000004923,0.1378508,0.0594844,0.468361,0.700908,0.0365273
451889,NSPTRG00000004924,6.779840118,4.215783,19.97195,17.02969,12.0850209
741054,NSPTRG00000004925,12.26,16.874,157.2634,182.6362,26.789
451891,NSPTRG00000004927,5.64807,3.640477977,19.402162,16.441284,12.78739
451892,NSPTRG00000004928,12.115,9.32736,35.839,33.9631,33.5572
452428,NSPTRG00000004935,10.11426,16.6023002,12.08561,24.5358747,8.19489
451895,NSPTRG00000004938,3.42408,5.37361,5.282768,6.806454,5.549877
452429,NSPTRG00000004941,3.14911,4.39792,4.16882,9.81871,3.90906
467200,NSPTRG00000004942,0.141414,0,0,0.094451,0
740603,NSPTRG00000004944,9.33049,5.53098,105.25,212.365,57.0809
451897,NSPTRG00000004946,12.959194,11.86909001,40.1513609,34.084755,28.737107
451899,NSPTRG00000004947,4.766223,9.297772,33.326471,57.3423,14.95178
466980,NSPTRG00000004948,4.46173,4.76387,7.71178,8.69847,3.34211
450171,NSPTRG00000004949,8.2404421,6.510555,10.182269,14.562092,4.744193839
451901,NSPTRG00000004950,2.06877,1.23628,4.07739,3.91263,1.84075
451902,NSPTRG00000004952,97.85958,62.2561,224.5506903,225.05587,95.65348
451903,NSPTRG00000004954,2.01272,1.41634,8.000243871,6.43661,6.18824
740437,NSPTRG00000004955,0,0,0,0,0
451904,NSPTRG00000004956,0.731047,0.718648,2.62042,2.79784,2.1628249
451905,NSPTRG00000004957,0.4353878,0.12186,0.96092,0.9052697,0.524796
451906,NSPTRG00000004959,0.0920191,0.136334755,3.19104,1.021212101,0.51697
739738,NSPTRG00000004961,0,0,0.35943,0.0414018,0.66921
451910,NSPTRG00000004963,27.9862,8.27342,31.92777,27.8153,4.07293
451911,NSPTRG00000004964,8.81542,3.236251,51.2354,51.71969,20.25209
739673,NSPTRG00000004965,17.416428,14.291237,44.55211,21.258318,11.57442
451913,NSPTRG00000004966,4.178971,77.3637,17.74515,185.5048,5.32751
451914,NSPTRG00000004967,15.759,21.3726,47.7181,51.5915,95.111
451916,NSPTRG00000004968,0.231296,0.239384,0.55686,0.734737,0.298517
466983,NSPTRG00000004969,1.861771,0.0522949,93.4847,81.5067,12.1627
451917,NSPTRG00000004970,0,0,0.16184,0,0
100615992,NSPTRG00000004973,0,0,0,0,0
738839,NSPTRG00000004974,0,0,0,0.552636,0
466989,NSPTRG00000004975,0,0,0,0,0
466990,NSPTRG00000004976,0,0,0,0,0
738608,NSPTRG00000004979,0.094433,0.0260077,0.113489,0,2.41254
100614917,NSPTRG00000004982,0.0555288,0,0,0,0
466992,NSPTRG00000004983,0,0,0,0,0
466993,NSPTRG00000004984,0.0640388,0,0.0443104,0.0358438,0
738254,NSPTRG00000004985,0,0,0,0,0
738196,NSPTRG00000004987,0,0,0,0,0
466994,NSPTRG00000004988,0,0,0,0.0990732,0
466997,NSPTRG00000004990,0.0310225,0.0488947,0,0,0
466998,NSPTRG00000004991,0,0.0356818,0,0,0
466999,NSPTRG00000004992,0,0,0,0,0.0517273
100613800,NSPTRG00000004993,0,0,0,0,0
451922,NSPTRG00000004994,0,0,0.0381939,0,0.0568896
451923,NSPTRG00000004996,4.92714,1.27248,365.49,137.056,765.56
451927,NSPTRG00000004999,26.23062,19.885836,47.43944,50.71047,14.14367
100615506,NSPTRG00000005000,35.39688,20.44262,50.1199,39.8785,52.92591
451929,NSPTRG00000005001,21.8609,10.507,20.0554,31.070653,12.173
737291,NSPTRG00000005002,0.919909,0.638923,2.98478,2.32274,2.17172
100612110,NSPTRG00000005004,6.865526,5.339507,63.86786,67.15805007,179.53337
451933,NSPTRG00000005005,5.90912,4.10878,17.7931,18.5262,8.90281
451934,NSPTRG00000005006,1.329707,1.197443,10.49316,13.16723,3.42779
451935,NSPTRG00000005007,5.3313,9.08312,9.17483,13.1772451,2.29222
467001,NSPTRG00000005008,4.78516,4.23045,11.2473,12.4925,7.21655
451937,NSPTRG00000005009,0.149809,0.0336636,1.12649,2.91599,0.829079
451938,NSPTRG00000005010,119.5213,136.8556,315.7153,450.5031,150.326
467002,NSPTRG00000005011,14.6022,11.4307,57.03313,52.13751,40.5948
467003,NSPTRG00000005012,10.1619068,11.84637,31.629468,62.407702,21.838869
451939,NSPTRG00000005014,7.04989747,5.88586,27.6604484,27.08617,6.41428
467005,NSPTRG00000005015,0.124888,0.441999,0.154674,0.0625598,0.172789
467006,NSPTRG00000005018,236.41692,251.2843,691.8829,1253.089,362.73979
451940,NSPTRG00000005019,4.054493,3.573664,13.343739,27.412369,3.203403
736926,NSPTRG00000005020,4.15173,2.53176,22.237765,17.18709,12.90773
736226,NSPTRG00000005021,0.902654,3.19465,5.5897,4.52165,3.33033
467007,NSPTRG00000005022,9.1356017,6.157813547,7.009628,10.792211,4.66965571
451943,NSPTRG00000005023,116.59,131.644,137.748,177.682,70.9014
451944,NSPTRG00000005024,52.496,47.32601,49.176,68.066362,25.05484
467008,NSPTRG00000005025,0,0,0,0,0
467009,NSPTRG00000005026,0,0,0,0,0
451946,NSPTRG00000005027,0,0,0.375948,0.260669,0
451947,NSPTRG00000005028,0.0415534,0,19.6078,29.974,0
735639,NSPTRG00000005029,0.0564079,0.0443639,12.6449,11.4721,0
100615932,NSPTRG00000005030,0.0373157,0.0293482,2.40321,2.91603,0
451953,NSPTRG00000005033,2.251631,2.3526772,10.31664,18.38505,5.89058
467011,NSPTRG00000005034,11.9336,12.7193,9.53014,8.1665,3.66907
748141,NSPTRG00000005036,0.320429,0.157507,1.19055,0.922943,1.51471
747268,NSPTRG00000005037,27.740416,40.274814,52.31085,91.1393,36.4502
467012,NSPTRG00000005038,0.565412,0.0635268,0.500189,0.24277,4.17216
467013,NSPTRG00000005039,3.147799,0.84790906,5.389592,2.160199,5.328606
451958,NSPTRG00000005040,10.5754714,25.85365,9.022667,10.503455,10.982898
451960,NSPTRG00000005041,0.982523,0.0645024,1.66205,0.823046,1.31515
451961,NSPTRG00000005042,2.63428,0.642978,2.88006,0.9219204,6.63582
451962,NSPTRG00000005043,4.496211,0.9692869,5.671866,3.3376,3.6600215
747187,NSPTRG00000005044,129.164,20.4704,248.402,52.431,64.1904
748041,NSPTRG00000005045,0,0,0,0,0
748033,NSPTRG00000005046,0,0,0,0,0
451964,NSPTRG00000005047,0,0,0,0,0
451965,NSPTRG00000005048,0.122187,0.0192196,0.272392,0.0489655,0.0901613
467021,NSPTRG00000005050,0,0,0,0,0
467017,NSPTRG00000005051,0,0,0,0,0
467022,NSPTRG00000005052,0,0,0,0,0
747675,NSPTRG00000005058,0.293791,1.15531,3.27474,24.1356,111.971
451967,NSPTRG00000005059,68.94671,44.832014,10.53198,10.34821812,20.34085333
451969,NSPTRG00000005062,484.112,282.257,684.381,365.71,965.847
451970,NSPTRG00000005063,3.10119,3.49595,2.9233,2.74447,1.14418
746523,NSPTRG00000005066,0.71589,0.478672,0.753782,0.50471,1.964008
451975,NSPTRG00000005067,9.74472,5.71857,25.02827,21.08365,44.73439
451976,NSPTRG00000005068,2.07368,1.718283,2.935152019,3.59197236,1.46868
451977,NSPTRG00000005069,0.13013,0.0437454,5.265458,5.878808,2.216534
467032,NSPTRG00000005070,4.630094,2.7482404,12.30573072,9.07619,9.807715
746457,NSPTRG00000005071,52.750164,53.21021004,72.26107,79.93938813,40.951856
451978,NSPTRG00000005073,9.99109,8.18799,45.4666,28.7672,8.82829
451979,NSPTRG00000005074,3.354123,1.919238,3.138357,4.02558,1.05843
747446,NSPTRG00000005075,449.475,371.546,1172.42,1265.6,777.785
451980,NSPTRG00000005076,1.00281,1.06897,56.22874,41.044598,23.2426
451982,NSPTRG00000005078,4.19498,1.9572,6.42833,6.12608,4.91864
451984,NSPTRG00000005079,14.0421,10.2027,23.0743,22.8651,31.1231
746313,NSPTRG00000005080,524.6834,419.87675,2270.67731,2018.14826,1275.0122
451985,NSPTRG00000005081,16.48180867,17.16935607,32.9328716,41.43719911,12.10394
451989,NSPTRG00000005082,12.2512,9.45455,13.7782,16.6032,10.1129
451991,NSPTRG00000005084,0.0309092,0.0243096,5.01483,32.4839,0.0285097
451992,NSPTRG00000005085,4.22649,4.31951,14.742436,15.15671,4.04432
452430,NSPTRG00000005087,32.33285,75.9519,14.10664,22.50152,7.75909
746229,NSPTRG00000005090,184.66063,184.34824,97.45867,109.16722,33.19206
467036,NSPTRG00000005093,0.387717,0.0513332,1.08639,0.682329,1.35135
451996,NSPTRG00000005095,18.25277,8.0720644,42.04127,31.493835,89.78363
467203,NSPTRG00000005096,0.0444745,0.140438,0.346179,0.535588,2.24495
747083,NSPTRG00000005099,0.40192,0.282829,0.419182,0.466245,1.68811
747061,NSPTRG00000005100,10.5145,9.86672,16.5151,21.6654,35.0163
451998,NSPTRG00000005101,0.861832,0.0434774,2.604579141,3.116824,3.05142
467094,NSPTRG00000005104,12.655634,18.05602,12.287241,14.38196,4.390537
452433,NSPTRG00000005106,12.17378055,8.234013209,25.53741,24.86873,14.00980092
451999,NSPTRG00000005107,685.703,909.695,568.078,633.342,182.751
746021,NSPTRG00000005108,34.71682,41.291695,49.08753,73.22871,32.80164
467039,NSPTRG00000005112,0,0,0,0,0
467206,NSPTRG00000005113,0.739562,0.513224,2.05473,2.16289,11.5966
100610034,NSPTRG00000005114,0.157049,0.0617582,0.389011,0.629362,6.80829
452002,NSPTRG00000005118,0.0461115,0,0.142773,0.0461971,0.0425319
452003,NSPTRG00000005119,1.93214,1.125848,3.458116,5.72405,2.64006
452004,NSPTRG00000005120,3.891960009,3.14529,16.9957,15.79194,11.09142
100609243,NSPTRG00000005121,14.4399,12.7068,70.1932,70.6955,70.3474
452006,NSPTRG00000005122,25.3553537,9.536688,11.073215,15.0562548,48.1439451
100608585,NSPTRG00000005123,0.285612,0.486697,1.12015,0.524594,0.0878134
452007,NSPTRG00000005124,13.44958,12.69313031,34.475,79.0418,101.9259
452009,NSPTRG00000005126,2.20249,0.423433,4.84941,3.08922,5.14651
467043,NSPTRG00000005130,0.0671548,0.0396121,0.623785,0.100919,23.1817
452013,NSPTRG00000005132,0.597148,0.644658,1.21919,1.1327,72.8123
100615503,NSPTRG00000005133,0.3093115,0.177019,1.326056,0.643608,0.5706
452015,NSPTRG00000005134,1.081295,0.518191,2.9369,1.824759001,3.447064
452016,NSPTRG00000005135,15.5093,11.4082,29.876,19.3498,33.1679
100615725,NSPTRG00000005138,58.94179034,46.5036,91.83997,81.78921,60.7618
452019,NSPTRG00000005139,0.0546118,0.0958914,0.5410952,0.2300624,0.0503724
467044,NSPTRG00000005140,10.38638,3.97468,40.02303569,35.9886,12.7149
745441,NSPTRG00000005141,7.75847,6.14921,20.1116,24.4334,1.85839
452020,NSPTRG00000005142,10.358159,9.814483,10.50665,8.37828,1.396127
452021,NSPTRG00000005143,0.491582,0.36804,0.541357,0.250239,0.63864
452022,NSPTRG00000005144,83.443934,54.861927,297.413885,185.69211,257.027
452023,NSPTRG00000005145,9.92524,6.55483,1.768068,1.337758,0.785503
746219,NSPTRG00000005146,13.27498,19.6424,22.57169,37.6447,9.54653
452025,NSPTRG00000005147,18.6119,26.62585,46.62287,76.87635,41.37622
452027,NSPTRG00000005149,0.211237,0.0555033,91.9037,15.0104,1.12474
746116,NSPTRG00000005150,2.48652,1.03213,18.3063,14.1165,9.11028
107966350,NSPTRG00000005151,1.39211,1.16435,31.26047,26.247,11.15459
452028,NSPTRG00000005152,17.718936,21.210726,77.25546,54.025786,50.04769
452029,NSPTRG00000005153,0.557776,2.17586,1.29872,21.8607,0.967215
746009,NSPTRG00000005155,35.0813,25.1564,82.685,91.9865,33.3499
452031,NSPTRG00000005156,3.26472,1.99706,5.03174,7.34108,2.94436
452033,NSPTRG00000005159,2.509163,0.9583629,4.45687,5.670433622,4.060926
467047,NSPTRG00000005160,16.74264,22.41039,6.85846,10.374351,2.489429
100610890,NSPTRG00000005162,3.03518,0.397853,0.626513,0.506803,0
452035,NSPTRG00000005163,12.015637,10.944163,12.49072,14.0373705,15.21527
452036,NSPTRG00000005164,2.47998,1.9094687,5.029078594,5.576192956,2.806987
452037,NSPTRG00000005165,1.754443,3.06631,7.87698,10.1837,3.775911
452038,NSPTRG00000005167,0.5834979,0.458911,9.39463,6.1381,0.232917
107967487,NSPTRG00000005168,0.188808652,3.649518,0.893402,1.625650044,0
452041,NSPTRG00000005169,7.99527,6.97798,13.85717,15.308169,8.039444
452043,NSPTRG00000005170,0.396129627,0.329876,2.91479,2.926060805,0.270386
745077,NSPTRG00000005171,0.604857,0.330929,2.14964,1.58082,2.61972
743706,NSPTRG00000005172,0,0,0.280036,0.1963745,0
452046,NSPTRG00000005173,6.55116,5.31405,10.6897,13.0433,17.1598
452047,NSPTRG00000005174,6.5944,5.35132,10.060287,8.82442,7.2216
743444,NSPTRG00000005175,34.727343,36.746142,4.90575,5.34358,7.52413
467054,NSPTRG00000005176,46.299663,35.683,118.05738,121.92577,31.43217
467055,NSPTRG00000005177,0.935155,0.594045,3.83094,2.162056,3.383884
467056,NSPTRG00000005179,0.0640105,0,0.317108,1.18639,0
452050,NSPTRG00000005180,6.55438,6.17383,7.11547,7.18586,3.75143
744605,NSPTRG00000005181,20.63496,30.30982,9.085793,10.972548,1.3280633
744431,NSPTRG00000005184,3.871306,1.516238,5.165376,9.364094,8.081788
467057,NSPTRG00000005185,16.5027,13.5985,16.3244,14.8959,23.7096
452056,NSPTRG00000005186,30.54408559,16.1171175,47.87647358,63.0272,43.45200103
467058,NSPTRG00000005187,5.78498023,2.976498,1.756643134,1.408301,1.64936
452058,NSPTRG00000005188,1.024799,0.583963,2.030755,1.77128,1.66823
452059,NSPTRG00000005189,0.256399011,0.1132328,3.2321322,3.09494,0.0663985
452060,NSPTRG00000005190,5.40523,5.90592,12.6549,23.6963,7.1048
449517,NSPTRG00000005193,0,0.125242,0.394445,0.319077,0.293762
741377,NSPTRG00000005194,0,0,0,0,0
741423,NSPTRG00000005195,0,0,0,0,0
741475,NSPTRG00000005196,2.2430014,1.4490686,6.614605,6.762168,2.327495
452065,NSPTRG00000005197,35.78054,29.08914,54.94,65.0675,58.28154
467062,NSPTRG00000005200,8.75856,5.361156,12.85762,7.327575,8.51912
742051,NSPTRG00000005201,5.06138,3.26416,10.7621,11.9245,9.32257
742141,NSPTRG00000005203,13.33793007,10.78348199,17.01953,9.896727044,20.680798
452067,NSPTRG00000005204,6.2382,2.46004,28.7216,28.8472,24.7015
452068,NSPTRG00000005205,20.21228,15.054786,23.709595,25.68893,27.791793
452069,NSPTRG00000005206,6.61361,6.6472,7.08339,10.74322,7.01445
467064,NSPTRG00000005207,4.74329,3.15997,7.53328,8.83331,4.37507
467066,NSPTRG00000005208,0.919028,0.195234,0.1655751,0.191073,0.1282089
452071,NSPTRG00000005210,44.5976,32.62881,65.458,95.764814,52.9885
467209,NSPTRG00000005212,13.53724,23.4618,26.1033,32.4856,10.6922
467067,NSPTRG00000005215,0.0284417,0.397634,1.878501,2.70146,0
452072,NSPTRG00000005216,11.667596,13.29913,18.60727,20.80005982,15.545032
452074,NSPTRG00000005219,7.937001098,16.99405,15.52338641,18.368741,6.802372
452076,NSPTRG00000005221,0.0674863,0.335755,0.2507462,1.149398,0.0246104
743174,NSPTRG00000005222,0.128935,0.17746,27.8254,78.7966,0.475705
743138,NSPTRG00000005223,0.0157717,0,0.1167085,0.410825001,0.115891
452077,NSPTRG00000005224,4.311125,3.07735,5.094677,8.199077,2.804459
100610645,NSPTRG00000005225,0.361909,1.5655,0.560282,4.90996,0.347724
452078,NSPTRG00000005226,10.44131,9.10594,21.51223,27.47151,12.11438
467069,NSPTRG00000005227,79.7835,84.6414,49.1346,61.7054,31.1342
452079,NSPTRG00000005228,13.18333,10.00557,20.8531,23.5423,18.611571
467071,NSPTRG00000005230,0.182798,0.0651595,3.581461,2.689835009,0.053283406
743998,NSPTRG00000005232,0.136380459,0.0550898,0.2532753,0.0421614,0.040318
467074,NSPTRG00000005233,1.653948,1.686222,1.318404,1.779764369,0.236318
743957,NSPTRG00000005234,0.205276,0.0807232,0.254235,0.423849,0.0946704
100611865,NSPTRG00000005236,0.3484717,0.548135,0.4315833,1.745597,0
467075,NSPTRG00000005237,1.57425,1.42743,0.970396,4.95845,1.65396
452081,NSPTRG00000005238,11.75248,8.3017,16.30751,16.46225,10.33829
452083,NSPTRG00000005240,137.544407,171.223224,70.041882,116.90595,69.908757
452084,NSPTRG00000005241,2.26107,1.79208,2.04056,4.63591,0.565846
452085,NSPTRG00000005242,6.734844,5.37252,8.290760062,16.50477,4.16858
452088,NSPTRG00000005243,5.78065,5.47982,9.16535,13.1495,3.12959
452089,NSPTRG00000005244,9.46043,4.32676,9.12521,44.5921,3.89636
452090,NSPTRG00000005245,0.0369088,0.0580563,0.0457117,0.0369773,0.0848499
452091,NSPTRG00000005247,0.2282,0.660796769,0.15416,0.301368,0.105243
452094,NSPTRG00000005250,1.52733,0.819016,14.273,14.1888,7.10788
452095,NSPTRG00000005252,13.33458,15.621938,11.526032,10.6888524,3.843573119
452097,NSPTRG00000005257,0.00797321,0.062708,0.148123,0.0399401,0
745321,NSPTRG00000005260,0,0.0448497,0.211879,0.114263,0.0525988
467081,NSPTRG00000005261,0,0,0,0.151262,0
745401,NSPTRG00000005262,4.80625,4.01628,7.06865,10.533197,10.52872
452099,NSPTRG00000005263,4.12664,9.152,18.186,30.703,33.7627
452101,NSPTRG00000005265,0.503696,0.173099478,1.939201035,2.303366,0.397428
452102,NSPTRG00000005266,13.0381,14.8359,14.6589,23.1601,17.1434
452103,NSPTRG00000005267,1.33709,2.30038,2.32874,5.44203,1.19476
452104,NSPTRG00000005268,1.499211,2.421986,5.769589,9.43696,0.802965
101058037,NSPTRG00000005269,0,0,0.0294886,0,0
452440,NSPTRG00000005271,0.140556691,0,0.472949202,0.835295059,0
