,X,ens_gene,Mus_sg_1,Mus_sg_2,Mus_sg_3,Mus_sg_4,Mus_hrt_1,Mus_hrt_2,Mus_hrt_3,Mus_kidn_1,Mus_kidn_2,Mus_kidn_3,Mus_livr_1,Mus_livr_2,Mus_livr_3,Mus_livr_4,gene_id
159,162,ENSMUSG00000000957,2.0761396,2.31137,3.1764107,2.3572131,8.5714088,15.3462844,16.2026787,26.422937,24.5467882,27.288187,39.1203869,48.2551563,47.8777354,46.4880212,17387
160,163,ENSMUSG00000000958,0.395351,1.824335,1.342498,0.920975,12.922414,13.008881,14.410852,325.657834,312.347049,320.184338,2.579602,5.468859,4.4394351,4.328741,20540
161,164,ENSMUSG00000000959,4.499743,7.170185,5.151274,6.344073,75.964167,106.28702,103.844769,104.43857,101.95203,108.40593,84.012118,99.408272,103.45391,99.229235,69089
162,165,ENSMUSG00000000976,1.13250526,0.787662,1.703607,0.725585,3.776384,5.819373,6.217897,8.225703,8.761967,10.079369,9.7775009,9.7943337,10.229999,10.958063,217026
163,166,ENSMUSG00000000982,0,0.352901,0.366879,0,0.233616,0.694384,0.886895,1.37285,1.05323,1.72932,0.400498,0.458254,0.518185,0.331308,20302
164,167,ENSMUSG00000000983,158.04316,189.106121,169.397773,176.333514,0,0.117681,0,0.1658509,0,0.116137,0,0,0.177358,0.273517,14038
165,168,ENSMUSG00000001014,0,0,0.127959,0,0.332063,0.723126,0.688982,0.876159,0.797484,0.580502,0.579621,0.81613,0.692013,0.614713,78369
166,169,ENSMUSG00000001016,5.638619,6.7518287,5.0217653,4.8567382,10.472969,8.1791535,8.7508639,16.338368,16.9163901,17.19122,6.382413,6.3155409,5.677251,7.3598938,67781
167,170,ENSMUSG00000001017,10.07608013,12.5510402,12.43715871,10.973886,21.352814,21.603983,20.3864732,30.477655,29.9877924,29.844211,28.1591722,25.858831,29.39915408,26.54515,66511
168,171,ENSMUSG00000001018,3.82566,3.785362026,4.298201,3.119754328,39.489513,33.279825,34.501497,21.058214,22.068534,20.992915,10.8352158,10.5054148,12.155527,11.721392,20615
169,172,ENSMUSG00000001020,6.96213,7.32482,9.42255,8.74358,8.828017,11.60783,11.085374,11.6548,11.9837,10.9898,0.744996,1.17618,0.760206,0.606909,20198
170,173,ENSMUSG00000001021,0.293343,0,0,0,0.1073325,0.270633,0.11524,0.144333,0.0775066,0.2410846,0,0,0,0,20197
171,174,ENSMUSG00000001023,0,0,0,0,0,0.124805,0.131242,0,0,0,0,0,0,0,20199
172,175,ENSMUSG00000001025,27.2012,19.838654,21.98432,20.255456,52.872703,83.629133,85.1513028,62.898478,65.715279,66.348772,4.186727,6.24082,6.59239,5.12285,20200
173,176,ENSMUSG00000001027,0.0647751,0.0823695,0.0344445,0.0314445,10.23749,10.10435,11.02384,2.743493,3.512369,2.221955,0.0506604,0.0252451,0.0475572,0.0380521,110880
174,177,ENSMUSG00000001029,1.89372,3.39052,4.271488,2.345706,22.112478,28.956686,25.839768,28.663576,26.510901,26.739759,4.821971,4.753547,4.873637,5.175761,15896
175,178,ENSMUSG00000001034,1.407798,0.716644701,1.707499079,0.861348,4.605243902,6.641403002,6.9895655,9.098534,9.667639094,9.421749,1.333355,3.9105289,3.882807,3.684102128,23939
176,179,ENSMUSG00000001036,1.690777,2.64821,3.101216,3.57729,11.51819301,12.094401,12.3684744,21.19343961,17.122379,19.36587268,3.683823966,5.911928,5.07461,4.886580117,13855
177,180,ENSMUSG00000001039,3.72934,1.932361,3.002436,2.885332,8.889287,7.697356,5.908456,31.286152,30.246609,33.253078,1.76684,1.418289,1.8978914,1.833722,27078
178,181,ENSMUSG00000001052,3.876251,5.72262,6.220316,5.584706007,12.894703,16.139567,17.791382,29.11759,26.143363,28.08792,8.621105,12.509316,15.883328,13.139341,99683
179,182,ENSMUSG00000001053,0.801439,0.914541,1.20635,0.826145,3.886359,5.129009,5.133042,9.23199,7.963442,9.804226,5.26687,5.43233,6.499012,5.492381,212706
180,183,ENSMUSG00000001054,2.38678,2.61864,2.671400984,2.727409,13.460989,15.893566,16.856516,34.794315,33.29983,38.55187,37.10747,39.691993,36.4831,40.25848,66089
181,184,ENSMUSG00000001056,6.69325,8.15931,6.67396,6.212210021,6.442391,10.63474,10.4625,32.95142,35.3774,33.48864,26.15281,27.8074,28.8262,26.20382,52530
182,185,ENSMUSG00000001062,2.710628,2.716435017,4.043069,3.600326016,24.79354,34.4136711,36.2756985,33.877474,33.870096,34.66376,34.1152056,46.375408,54.905023,45.75487506,72325
183,186,ENSMUSG00000001065,1.2422396,1.685451,1.668125,1.011451,8.298861,8.494614,9.546407,16.775113,16.7182511,15.789007,16.635781,21.97768595,21.753983,20.933327,57247
184,187,ENSMUSG00000001076,0,0,0,0,0,0,0,0.438938,0.282953,0.357145,0.0720898,0.0832922,0.141235,0.0376515,239659
185,188,ENSMUSG00000001082,4.226861,5.975505602,8.24105,4.3643472,13.5045,26.541391,26.183943,37.970494,36.703066,41.513552,11.410579,23.128608,21.909907,24.316489,68294
186,189,ENSMUSG00000001089,2.587298,3.31191,2.910338798,2.92822,8.540064642,6.444492,5.870296,8.024299069,9.07817771,8.271069047,1.9491196,2.6781607,2.602728362,3.5153332,269593
187,190,ENSMUSG00000001095,0.785472,0.566035,1.13297,0.76464,0.044701,0.140499,0.134361,66.8103,61.6204,68.682,4.98344,4.20593,4.20776,4.85232,20500
188,191,ENSMUSG00000001098,4.322253,4.014709,4.52242,4.279421,23.409314,28.321695,27.44573,45.6905222,43.147536,46.33807,12.67679,13.113062,13.540609,13.502328,330171
189,192,ENSMUSG00000001100,11.435318,10.97075501,12.071634,10.612526,56.918249,57.834053,58.518682,86.014753,80.571933,81.381207,65.398947,70.211094,69.696478,71.137602,67811
190,193,ENSMUSG00000001103,0,0,0,0,0.0899815,0.0256283,0,0,0,0,0.358676,0.817627,1.040193889,0.582297,18292
191,194,ENSMUSG00000001105,25.227353,25.541091,28.06746,28.66732,12.01511,20.53724,22.294007,39.81012,38.84703,40.95549,61.65513,65.128632,63.598514,61.280918,55978
192,195,ENSMUSG00000001119,2.75009,4.76713,4.36265,4.29133,35.351216,40.7154,41.2299,22.2962,22.0404,23.0241,3.59267,4.93061,4.71693,5.43041,12833
193,196,ENSMUSG00000001120,0.843009094,0.63217957,0.85019315,0.850784,1.805571,2.838681,2.481276,16.04396,15.358174,17.168581,0.1426759,0.7447545,0.992032,0.48301861,59093
194,197,ENSMUSG00000001123,3.564014,3.880143,4.08045,4.24841,37.51030624,28.066419,28.435725,44.046911,41.145277,44.43696,931.08835,845.6876,837.49782,898.703725,16859
195,198,ENSMUSG00000001127,9.534981,8.756786,9.163866,7.552295,70.182394,78.13021,75.7415678,118.947706,119.291382,116.17358,82.565928,109.95562,114.530762,120.81393,11836
196,199,ENSMUSG00000001128,2.059511,3.0986,4.470747,4.05129,7.86281,10.21144,9.236561,9.7874,10.23925,10.42171,16.14582,27.560447,29.96062,29.90052,18636
197,200,ENSMUSG00000001131,0.143009,0.634965,0.33026,0.150899,4.107978,8.16773,7.01049,1.286254,1.302595,1.235741,0.861548,0.305926,0.25941,0.2922668,21857
198,201,ENSMUSG00000001134,7.457365,5.784721,8.824065,6.413251,19.00356,18.010087,15.290821,29.395939,23.357582,27.53558,24.44399,20.78428,17.878401,20.965895,22294
199,202,ENSMUSG00000001138,2.128318,2.272495,3.351694014,1.38782,6.0213501,10.495595,10.299735,16.776681,15.896391,15.306647,14.759339,11.237055,14.001996,11.969449,94218
200,203,ENSMUSG00000001143,2.776301382,2.7688235,3.9203068,4.5188106,11.64285309,11.71465966,11.216058,26.22668,24.155275,24.421167,9.152475,10.140266,10.150295,10.187797,214895
201,204,ENSMUSG00000001150,1.688402,3.322991,2.868017,2.63216,11.166219,9.466172,8.003238,9.076764,9.322621,9.38335,7.700484,9.837148,11.638706,10.213471,54387
202,205,ENSMUSG00000001151,1.223254098,1.524786034,0.937883,1.841048,12.111739,11.519112,13.159741,8.368516,7.534179,8.304984,1.7420459,3.670718,3.070330001,2.5623358,18541
203,206,ENSMUSG00000001155,0,0.0385545,0.121484,0,0.201093,0.281186,0.348551,3.49233,3.29608,3.21365,478.9849,635.5803,627.8429,636.6216,14317
204,207,ENSMUSG00000001156,1.576135,1.213337,1.3289,1.7821989,2.941606,2.415728,2.5274978,7.062855,6.701499,6.920507,2.086964,2.406295,2.4714165,2.6302607,17119
205,208,ENSMUSG00000001157,1.956187,2.464295,2.31095,2.927567,1.836989,2.054875,1.889916,8.522475,7.024106,9.2843905,3.372204,4.145164,4.201525,3.3479339,23885
206,209,ENSMUSG00000001158,8.383543,8.98344,8.315022,7.84217,6.47679,8.83051,7.89539,16.22788,15.321537,15.25465,7.54333,11.252557,9.804110153,9.40832,66618
207,210,ENSMUSG00000001166,1.031684,0.671055,0.870552,0.713036,0.500804,0.640976,0.897202,2.37329,2.396196,2.197999,1.01780631,0.613325,2.119218,2.392848,114643
208,211,ENSMUSG00000001168,0,0,0,0,0.0438793,0.0563356,0.0592602,0.223441,0.160048,0.0757489,0.0306011,0,0,0,246729
209,212,ENSMUSG00000001173,0.989774681,1.11971,1.254413,1.2564337,5.8166304,5.1569788,5.4440003,7.2929231,7.2175361,6.78818,1.7130273,2.5505672,2.783585,2.3884647,320634
210,213,ENSMUSG00000001175,55.66063,63.7988,61.3372,56.70977,44.9921201,66.477026,65.3564788,108.656236,102.526625,109.198933,100.878573,99.985126,109.47953,100.28588,12313
211,214,ENSMUSG00000001211,8.584587001,9.858786001,9.887315001,9.645493,139.1183531,188.0926818,186.7020372,365.027319,353.889386,371.763299,392.2660891,359.7611251,361.8722156,359.8887208,28169
212,215,ENSMUSG00000001225,0,0,0.0214561,0,1.4133566,1.414837537,1.3806304,1.7365733,1.4196421,1.789077,1.459428,2.5656093,0.9930177,2.9363692,13487
213,216,ENSMUSG00000001227,0.361901,0.0890359,0.457663,0.2365999,2.18399,5.96972,5.76686,3.27156,2.74201,3.50329,2.5414,4.03215,5.24162,3.82027,20359
214,217,ENSMUSG00000001228,0.595517,0.755619,0.78949269,2.109916444,0.278794,0.862758,0.683769007,1.811416,1.195776216,1.8855791,0.168917,0.35299798,0.15199716,0.192124,18140
215,219,ENSMUSG00000001240,3.027001,3.718906,4.552359,2.704544,63.159691,66.192183,67.658342,56.499639,57.952242,58.251436,10.552741,18.159239,17.54939,18.207474,54409
216,220,ENSMUSG00000001247,5.546781,7.23072,8.12544114,6.223403,2.727926,5.07131791,4.760587,44.38672,40.30583,44.26427,254.08178,322.812192,332.79222,325.095559,54135
217,221,ENSMUSG00000001248,9.725616,10.259388,8.260278053,8.994671869,16.3118029,32.39127203,32.64285545,32.267635,31.09420207,33.2746835,11.503781,24.441233,23.1872202,21.950453,52857
218,222,ENSMUSG00000001249,1.11553941,2.286704,1.461321,1.070956,1.341079,2.5496226,2.799436,453.90813,434.43429,454.00637,853.711196,881.27521,872.22291,873.22883,15451
219,223,ENSMUSG00000001260,0,0,0,0,0.06180008,0.0889061,0.0935255,0.1127998,0.1713931,0.1460854,0.0181513,0.189492,0.0475981,0.247507,14405
220,224,ENSMUSG00000001270,4.0651661,3.873855,4.0330077,3.70432912,40.11961,67.66295,65.63836,199.052274,182.491461,200.75439,12.116067,15.950535,13.838494,14.151533,12709
221,225,ENSMUSG00000001280,3.28168,4.14741,3.9858,4.38495,7.027292,7.8517801,5.778759,19.9943,19.52488,18.836853,12.939754,10.43258,11.5059,12.332161,20683
222,226,ENSMUSG00000001281,4.76671,4.41446,3.56876,5.452435,0.777597,2.412393,1.98746,7.860795,6.04976,7.237402,1.735253,2.799683,2.1577981,1.804375,16421
223,227,ENSMUSG00000001285,5.526423,4.199324,6.362743,7.198107,14.964753,17.38877741,17.3559,53.847418,48.86891,53.171988,29.911568,35.23404,30.401973,31.01858,60315
224,228,ENSMUSG00000001288,2.654835,2.571675,3.285212,3.80772,11.210453,12.313341,13.179192,17.250638,17.138929,16.876632,4.257914,5.538696,6.162474,6.266327,19411
225,229,ENSMUSG00000001289,53.24031,50.882052,62.893505,52.531697,59.282048,50.705336,46.539345,151.159564,145.365347,125.563202,34.437465,35.457195,29.61219,36.155903,56612
226,230,ENSMUSG00000001300,1.30463,1.5245566,1.48394,1.74807,10.9648296,13.5321309,12.6023659,21.9847735,21.506073,21.4581978,2.592552,1.590667,1.541912,2.258529,13642
227,231,ENSMUSG00000001305,1.2591516,1.83408,1.0518,0.921002,1.183399,1.720085,1.345303,2.960349,3.367459,2.79248,2.37351,2.010145,2.305204,1.926448,67223
228,232,ENSMUSG00000001313,0.588789,0,0.629675,0.657274,4.302398,3.065876,3.4782,9.1768117,10.502672,9.422115,19.151987,14.954102,16.41859,16.135365,11858
229,233,ENSMUSG00000001323,1.965542,2.907898054,2.702955,2.890754,9.304394,7.715515,8.1871229,43.835323,41.471099,47.079012,41.356448,32.936262,30.85821,27.67863,27364
230,234,ENSMUSG00000001333,0,0.234102,0.243708,0.0545849,5.90979,4.98105,4.504,0.525497,0.588006,0.51822,0.0257891,0.0868984,0.0645298,0.124953,68828
231,235,ENSMUSG00000001334,8.33672,11.5599,10.5618,10.3558,125.021,113.633,111.888,2.37472,2.36939,2.12928,0.237864,1.02525,0.751618,0.77051,384061
232,236,ENSMUSG00000001348,6.485461,10.15406003,9.278823,7.736571319,3.396089,12.749207,11.866284,124.708564,116.885115,124.254472,182.035031,203.899397,202.123361,199.091202,11433
233,237,ENSMUSG00000001349,8.30649,7.7637272,9.5389175,9.1949287,6.999836,19.28673,19.23543,2.531867,2.949516,1.661738,0.2529845,0.304354,0.265038,0.3690824,12797
234,238,ENSMUSG00000001366,9.521228535,10.489215,13.311862,11.472064,29.764049,42.67812,44.420943,72.766186,67.605047,62.38862,70.0566,96.67814,88.929109,98.649614,71538
235,239,ENSMUSG00000001376,2.0780406,3.1736391,2.5950573,2.7009125,2.7380472,2.2057109,1.9399481,3.148453201,3.7374042,3.088462,1.3781582,1.4695785,2.635112,1.64778366,73288
236,240,ENSMUSG00000001380,7.669807,7.43258,8.837806,8.646377,10.5407,8.31845,9.09914,16.153899,17.0687,15.8302,12.2289,11.185709,10.084424,11.824,15115
237,241,ENSMUSG00000001383,6.97301,6.2316,4.95344,6.76611,9.3603,7.369072,7.025779,15.558522,14.859206,15.093453,6.748107,5.502017,4.316403,4.449789,66492
238,242,ENSMUSG00000001403,1.1928996,1.1939,0.826665,1.13385,1.38064,4.4130937,3.7641499,5.08502,5.7899,4.0712757,1.10504,1.12483,1.17965,1.14643,68612
239,243,ENSMUSG00000001415,5.475418387,8.403242,9.745187,8.180672,29.625953,29.4508532,28.378663,37.630947,35.742943,40.716647,20.396296,40.130743,32.942384,35.217316,229512
240,244,ENSMUSG00000001416,17.134434,14.6144044,18.3296551,16.190388,51.122745,57.0341051,53.5770524,92.810885,89.038952,91.4893979,53.005788,56.07703,51.50028505,62.78609701,12462
241,245,ENSMUSG00000001418,27.803524,30.86108088,35.9898128,35.2691926,40.2889994,59.06074,61.79541,313.173338,287.355444,298.832735,119.948294,142.461449,130.803596,140.225765,56700
242,246,ENSMUSG00000001419,5.228206,6.201349,6.148933,5.780704,49.762285,80.906567,79.272878,35.625147,32.850286,34.453983,19.33036,21.685012,25.588808,28.644826,17261
243,247,ENSMUSG00000001420,4.10451031,4.224142,5.17447,4.53512,1.82012966,3.26979,3.17254715,12.22433,10.61843,11.065829,4.57286,4.01944,5.57121,3.88294,71913
244,248,ENSMUSG00000001424,13.33172225,19.96309002,19.3550746,21.6979866,22.463691,26.070038,25.4688748,30.885424,29.5369,33.390708,71.220984,76.814825,79.665446,78.985489,56463
245,249,ENSMUSG00000001435,1.18013022,2.70548118,2.997901,2.2406888,4.4517702,7.507925,7.4986055,79.388838,75.603893,83.373188,392.116478,379.503812,434.5418,406.2052,12822
246,250,ENSMUSG00000001436,1.552142608,2.130726101,2.559579,3.313878,5.297149001,10.2623974,9.57328,164.988813,156.60816,164.32893,15.02889,18.180288,15.312513,16.316527,20509
247,251,ENSMUSG00000001440,7.46321,10.707991,8.533496,9.421355,17.063139,12.514324,11.9451,17.190867,17.866382,17.742728,13.975873,12.210569,14.08507,12.496625,16211
248,252,ENSMUSG00000001441,8.221005,6.811746,7.479003,6.593406,23.769158,16.2561301,18.9415929,17.7236038,19.9414354,20.3806157,8.435477,10.5527589,9.8669581,9.4011575,19155
249,253,ENSMUSG00000001444,0.178801,0.0456261,0.0953003,0.217544,0.115239,0.32108,0.246825,0.392101,0.368649,0.398747,0.181463,0.25715,0.211398,0.401638,57765
250,254,ENSMUSG00000001445,6.61761,7.86913,7.52073,9.12633,39.0641,72.5828,73.795,140.4484,136.4627,145.6638,168.1722,119.3847,123.4812,123.7179,107732
251,255,ENSMUSG00000001467,1.54706,1.753297214,1.94094,2.01771,1.610186,2.943127,2.57219,67.273176,61.3355845,65.913113,116.26509,121.5037668,121.680601,119.974221,13121
252,256,ENSMUSG00000001472,24.321609,28.91937,29.409186,29.182207,95.94958,86.571944,87.754552,118.685311,123.69102,122.842,72.541561,99.353395,99.94445,101.568773,66855
253,257,ENSMUSG00000001473,1.04054,1.13118,1.38883,1.14148,28.77469,29.836109,28.728981,18.4691,15.889631,17.383155,25.8683,19.673882,19.969166,20.70289829,67951
254,258,ENSMUSG00000001482,2.286810547,2.39706,2.265087618,2.286811,22.318208,29.2300951,28.490589,73.964498,62.841355,66.2884,30.867511,31.284386,32.469774,30.597966,23854
255,259,ENSMUSG00000001493,0.55332,0.513776,0.26823,0.44087,5.77008,3.80255,3.91214,3.18738,3.3654,2.99789,0.0227307,0,0,0.0476343,17285
256,260,ENSMUSG00000001494,0,0,0,0,2.08465,3.73831,4.23496,1.28109,1.46253,1.24178,0.0246902,0.0857947,0.0646538,0.0775755,74499
257,261,ENSMUSG00000001496,0,0,0,0,0.273311,1.171451,0.9990253,0.280741,0.215121,0.199855,0,0.202013,0.353907,0.175571,21869
258,262,ENSMUSG00000001497,5.067523,5.200149,6.78174,5.825782,0.0781441,0.334875,0.233263002,0.0508516,0.0825413,0.1110103,0.0123698,0.0304801,0.030651101,0,18511
259,263,ENSMUSG00000001504,15.20879,10.204472,13.361499,13.064653,1.8697436,2.570115,3.087476,16.008337,15.855968,14.327146,0.176822,0,0,0,16372
260,264,ENSMUSG00000001506,3.10741,6.02959,5.43833,5.49102,17.606181,39.1442782,39.561186,18.0874,16.6549,18.8841,1.89048,2.06625,2.16562,1.86017,12842
261,265,ENSMUSG00000001507,1.2410039,1.9680298,2.003578,2.103517134,6.264568,6.543246546,6.969497,34.85405,33.3197501,34.496273,7.605354001,4.889729,4.889916,7.158278,16400
262,266,ENSMUSG00000001508,0,0.0839321,0.247277,0.0799519,539.06439,1077.71743,1030.5082,20.080282,14.436296,19.52221,0,0,0,0,20391
263,267,ENSMUSG00000001510,0,0,0,0,0,0,0,0.0310648,0.0333795,0.0315911,0,0,0,0,13393
264,268,ENSMUSG00000001517,0.21396,0.9223395,0.6762932,0.247908,1.1477357,0.4954959,0.5963764,2.270116,1.431687,2.2116012,0.301346,1.321962,1.356279,0.761167,14235
265,269,ENSMUSG00000001518,3.0135628,2.2023266,3.39732,2.268588,6.207997,17.495123,11.43264,18.082483,16.291472,16.074085,9.112807,12.691514,10.556287,12.786963,101142
266,270,ENSMUSG00000001520,0.238136,0.634049,0.195509,0.3100087,1.923183,1.998123,1.671332,3.717833,3.495223,4.431444,0.473407,0.707239,0.9269699,0.737531,60345
267,271,ENSMUSG00000001521,0.718036,0.7195098,0.9683017,1.2311303,5.564623,6.43119,6.7415394,29.158528,25.878613,25.328166,1.162826,2.135,1.3883749,1.896782,22158
268,273,ENSMUSG00000001525,12.1796,17.1464,18.0183,17.150829,48.546812,58.146971,60.041681,74.224182,73.631721,74.213655,47.027016,57.296328,51.587608,54.261783,22154
269,274,ENSMUSG00000001542,8.576914,12.26744,15.66835,11.985569,2.2101227,2.1198195,2.14647769,6.1701304,6.5500702,6.1154111,10.2707329,12.228396,12.997676,10.643714,192657
270,275,ENSMUSG00000001552,14.35308,18.6573252,21.138954,19.88487,119.2777261,179.022684,180.217434,165.606053,150.24733,162.2594984,76.49517,66.723515,74.132681,71.010331,16480
271,276,ENSMUSG00000001555,0.558154,0.81109349,1.3578656,1.2188079,12.852932,14.397804,13.411741,8.657889,8.423435,9.304242,1.698612,1.0155155,1.52226,1.1471503,14230
272,277,ENSMUSG00000001558,0.0559966,0.0572324,0.0597472,0,0.879638,0.450716,0.506822,0.164437,0.176682,0.146327,0,0.0293596,0.0331876,0.0530935,66720
273,278,ENSMUSG00000001566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15285
274,279,ENSMUSG00000001569,1.381298,2.318533,1.801065,3.020161,4.85407,2.023248,2.92585,3.98627,4.87376,5.27147,4.58101,3.20016,3.102355,4.0103,433864
275,280,ENSMUSG00000001576,27.658649,43.24808752,35.5504044,35.5196298,36.2876364,41.1743924,37.4916011,94.851801,91.8261746,89.8183232,98.7374308,79.5282949,76.607157,84.687766,67458
276,281,ENSMUSG00000001583,2.028137747,1.822021002,2.16079,1.81094,0.265958,0.9424813,0.762332,7.574134,6.293856,7.952968,0.278084,0.288444,0.144674,0.2919466,83813
277,282,ENSMUSG00000001588,0.9225337,1.630358238,1.3187021,1.570958,0.905043,2.008085,2.129151,4.744338,4.825348,4.872561,2.282266,2.816214,3.080486,3.132277,216859
278,283,ENSMUSG00000001604,6.74993,4.918455,6.30929,7.640283,17.830568,28.80686,29.503062,36.331062,35.595028,37.3302,26.288817,18.212276,17.659184,19.840323,21401
279,284,ENSMUSG00000001622,0.996589,2.167281,1.73769,2.824691,0,0.1977288,0.0704919,0.3126355,0.2546387,0.473212,0.275714,0.3298047,0.115384,0.1119022,12994
280,285,ENSMUSG00000001627,26.646486,19.51077601,22.70775,22.478062,18.190654,10.143619,9.984702,6.966606,7.861853,5.126309,6.036995,8.134965,6.6436515,6.839668,15982
281,286,ENSMUSG00000001630,2.066848,1.329280004,1.462573,1.677146,3.541623,1.87808,3.004756,3.689442,4.83164,3.995147,4.001795,5.14078,5.40311,4.80066,232533
282,287,ENSMUSG00000001632,2.083524288,2.520613045,2.513245653,2.091340038,4.798926003,5.989400522,5.071423,9.592974122,9.442932041,10.07119,5.788182137,9.122349176,9.779687014,8.593128,78783
283,288,ENSMUSG00000001642,19.8928843,21.0825313,19.518809,20.478628,163.07564,168.748343,175.052963,128.975287,134.305734,135.964594,9.7582136,12.773842,8.9633664,11.2953343,11677
284,289,ENSMUSG00000001655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15422
285,290,ENSMUSG00000001656,0,0,0,0,0,0,0,0.225606,0.176295,0.250297,0.0252959,0,0,0,109663
286,291,ENSMUSG00000001657,0,0,0,0,0.039536,0.0282734,0.0182923,3.087171,2.667205,3.2722988,0.0828201,0.552057,0.18321,0.174021,15426
287,292,ENSMUSG00000001661,0,0,0,0,0,0.0608341,0.0429844,18.36223,19.22227,20.66548,0,0.0750998,0.0869827,0,15425
288,293,ENSMUSG00000001663,3.978602,3.890742539,4.17923,6.097916,28.220966,33.904984,34.785083,333.44833,333.33769,346.71611,855.90808,1038.62129,981.63767,1031.93745,14871
