"","ens_gene","Homo_sg_1","Homo_sg_2","Homo_hrt_1","Homo_hrt_2","Homo_hrt_3","Homo_kidn_1","Homo_kidn_2","Homo_kidn_3","Homo_livr_1","Homo_livr_2","Homo_livr_3","gene_ids"
"4944","ENSG00000120658",0.218134,0.134486,2.10934,1.50128,1.33976,1.37037,0.309892,1.79299,0.115121,0.0123866,0.0798096,55068
"4945","ENSG00000120659",0.219747,0.2097522,0.0579482,0,0,0,0,0.02727,0.469377,0.05580711,0.512174,8600
"4946","ENSG00000120662",8.0346606,4.569004,2.941637,4.6915918,3.821993,6.637182,1.2954544,12.585533,4.959380588,1.4938793,4.2999578,9617
"4947","ENSG00000120669",0.5917299,0.0317031,0.1197899,0,0.45433,0.237593,0.179986,0.23204,0,0,0,54937
"4948","ENSG00000120675",6.14113,6.50996,6.96082,22.76777,22.55654,9.96197,9.61836,25.59631,8.27296,9.18564,17.48902,29103
"4949","ENSG00000120685",9.80781,6.6818191,3.697372,4.204960028,3.870138,5.1641343,4.88445,7.829867,2.7914255,1.0641471,2.1896746,80209
"4950","ENSG00000120686",34.391966,22.9732906,7.646477,8.304499,6.209615,20.245623,3.41282,64.205093,10.198761,18.124071,17.175333,51569
"4951","ENSG00000120688",6.83854,4.3278,5.94853,3.49394,3.8078,4.44323,0.920792,8.23852,2.81323,2.20828,4.12136,11193
"4952","ENSG00000120690",20.78894,14.24934,13.00507684,11.75226,12.22874,13.90606001,4.395243,22.9349,11.548909,2.658037,7.840701,1997
"4953","ENSG00000120693",4.039551,3.70837,2.67146,2.639654,2.315194,2.1220992,0.73978,3.464160019,0.26836003,0.129530034,0.450821,4093
"4954","ENSG00000120694",15.042949,7.166809,11.2120194,7.870098,9.281859,16.294454,5.287268788,28.09001,15.685049,10.07899,16.768101,10808
"4955","ENSG00000120696",3.49515,2.1789,0.732393,1.7963,1.97533,2.48967,0.709911,4.11925,1.92094,1.33736,2.34083,84078
"4956","ENSG00000120697",34.851931,30.61679,4.247887,5.792371,3.397427,21.48512,16.35038,41.382557,16.57518,43.31537,41.49121,29880
"4957","ENSG00000120699",14.7829889,10.47333411,11.970522,8.70472,7.757193,16.117368,6.51577,22.7431289,20.216385,9.310499,14.40236517,11340
"4958","ENSG00000120705",35.5993834,23.1637988,13.680607,16.877723,17.202315,25.65175,20.756502,47.582014,20.974921,8.6435946,10.190369,2107
"4959","ENSG00000120708",23.1121894,12.9628834,18.6373268,30.579184,28.801136,8.81654375,34.2454962,15.21928101,55.1752811,24.7974727,81.51574,7045
"4960","ENSG00000120725",15.9628099,13.5334693,37.463028,58.19684,51.12384,73.492174,72.369035,79.96223023,78.18761625,74.22927746,62.857341,64374
"4961","ENSG00000120727",63.8581833,55.124581,140.533606,93.2013,91.394883,123.7340709,27.348677,117.8169111,48.08727,35.987011,44.5583471,51247
"4962","ENSG00000120729",1.196772,0.7507243,5.35579,2.7768236,2.4331699,0.846146,0.0425431,3.147558236,0.235258499,0.1051399,1.0982391,9499
"4963","ENSG00000120733",12.0506352,11.68467332,12.921568,12.30113007,12.188516,16.277846,14.00406805,22.518532,7.117877,1.67592351,4.935566,51780
"4964","ENSG00000120738",107.407,16.307,22.7126,46.1887,47.3536,9.81972,25.8986,7.05197,6.02374,7.18196,0.939217,1958
"4965","ENSG00000120742",145.315839,135.495035,68.366005,27.586443,32.254127,179.471772,51.276133,56.345335,211.738539,87.865637,48.070779,27230
"4966","ENSG00000120756",7.9895461,6.1889174,0.7602455,1.0609697,0.979035001,13.23118,4.431048179,24.56,8.122731,2.453994,6.049219,5357
"4967","ENSG00000120784",1.5754367,1.14733492,2.1392774,3.627215,2.5198168,1.5901584,2.342608,6.274327,3.080126,0.2616185,0.9399114,22835
"4968","ENSG00000120798",8.1342637,4.7381325,13.900649,13.16399424,10.250946,9.981819,7.258034,20.225456,7.895141,13.52107175,21.74538154,7181
"4969","ENSG00000120800",5.086115,3.155505,0.826071,0.923965,0.794607,1.66927,0.758118,3.592778,1.154973,0.337733,0.798939,27340
"4970","ENSG00000120802",13.3362671,9.3428167,6.893511,2.7526017,4.107892,12.943176,4.260421,13.267856,8.4856265,5.2909288,7.3206886,7112
"4971","ENSG00000120805",52.811096,36.292371,24.92575,24.3742,23.206934,68.402143,28.342404,102.2369123,22.78847,29.86993661,20.74472,400
"4972","ENSG00000120820",7.0465072,3.5909087,5.311162,5.31879,7.57446,1.89655,0.765448,1.1504543,0.269262,0.1329125,0.763323,83468
"4973","ENSG00000120832",9.888457,7.934998,6.726074,5.870612,7.68445,10.570492,5.566323,13.14814894,11.424794,4.067318011,6.027520807,80298
"4974","ENSG00000120833",6.7308535,2.2897296,15.818749,8.316919346,6.161431,11.985325,11.038923,18.135361,2.2377511,3.3539632,6.650775,8835
"4975","ENSG00000120837",12.328478,8.858594,12.51956003,7.079986,10.33875008,9.02653,5.287179,19.032514,7.454729,8.940589,15.6006337,4801
"4976","ENSG00000120860",18.4097707,9.772414,13.151674,14.67693,16.78905901,26.464266,22.47351,63.93937108,6.060415,18.131879,23.09025,51019
"4977","ENSG00000120868",6.6567049,2.20568042,1.513695119,0.5341294,0.786262669,1.52757359,0.748481904,3.364667273,0.87627364,1.257481,2.057261033,317
"4978","ENSG00000120875",2.5646743,0.5567087,0.7489,1.30918,1.69472,0.260972,0.6251619,0.2884991,0.0667252,0.0563622,0.0948388,1846
"4979","ENSG00000120885",250.2217794,215.8369633,114.236338,295.066706,266.836981,1357.743173,531.630849,1617.363235,3336.159123,2239.176972,2661.843435,1191
"4980","ENSG00000120889",8.262555,3.8396869,13.607076,8.29465,13.718995,21.34069,7.558887,26.745267,19.26140902,6.751398,11.549516,8795
"4981","ENSG00000120896",16.0240068,22.513059,173.761742,106.955927,121.524226,121.985928,181.024191,59.396991,226.745064,18.959242,39.99907071,10174
"4982","ENSG00000120899",5.5845814,7.0025717,3.7908614,4.30133051,7.009886739,27.672416,20.886876,31.767192,14.24508212,1.015727339,6.264079939,2185
"4983","ENSG00000120903",0.0874202,0,0.277767,0,0.432338,0.063353,0.385998,0.4489185,0.0518618,0,0.314631,1135
"4984","ENSG00000120907",3.1186179,2.4936385,5.636843,9.006278002,10.44278835,0.2416461,0.466609,0.3690898,34.280582,2.9934869,8.10594858,148
"4985","ENSG00000120910",8.3064057,8.727861,13.495706,11.31756,11.9121,7.484441,6.375144,11.260097,3.48537,2.6032809,4.0395945,5533
"4986","ENSG00000120913",1.3242652,4.845202131,45.6770475,23.35572537,30.636946,148.6264346,141.026867,81.86817646,106.5748064,14.82846178,27.368403,64236
"4987","ENSG00000120915",12.3517248,19.0255577,7.370124,24.82412462,21.250918,207.9776,229.13961,231.669132,158.38904,52.672331,215.563143,2053
"4988","ENSG00000120925",8.005447,7.2931332,3.6339515,6.76994,3.3055,12.992346,4.419506,17.462712,8.200656,3.6039007,8.4292523,81790
"4989","ENSG00000120937",0,0,6.03615,29.9591,22.175,0,0,0,0,0,0,4879
"4990","ENSG00000120942",2.6134074,2.534145,3.582532,8.35596,8.482026,7.688312,8.355286,6.335833,13.490512,1.8912508,3.1460439,29914
"4991","ENSG00000120948",50.7644328,41.8499857,92.032191,69.72527,65.29774262,125.7070291,54.004733,83.297033,55.745672,19.64455477,38.218704,23435
"4992","ENSG00000120949",0.07665539,0.1469744,1.5001667,0.684909,0.740376102,0.4708105,0.40532402,0.142778,0.0287699,0,0.0837604,943
"4993","ENSG00000120952",0,0,0,0,0,0,0,0,0,0,0.00956831,65122
"4994","ENSG00000120963",50.15559,32.8855806,32.58959,41.419175,40.38669202,66.069625,32.777378,92.28193445,33.321056,52.1413912,62.982069,51123
"4995","ENSG00000120992",26.509648,18.480419,7.748697,25.279022,22.32418,34.287491,11.14671141,65.984001,26.726024,23.20380948,30.0028656,10434
"4996","ENSG00000121005",15.4025904,8.1565359,0.0514413,0.375615,1.1946849,0.323481,0.0932681,0.973571,0.0358951,0.0202135,0.5606404,83690
"4997","ENSG00000121022",27.4609319,25.6161296,61.632527,74.808466,70.995807,57.825885,34.86121097,78.408174,35.819646,36.3836094,38.3470087,10987
"4998","ENSG00000121039",14.796344,6.802658,8.92093,4.942523,4.9043,22.981958,13.906605,41.454071,13.220251,17.702105,13.100893,157506
"4999","ENSG00000121053",0.0585484,0.104146,0,0,0,0.149283,0.137735,0.164313,0,0,0.0625553,8288
"5000","ENSG00000121057",8.5694179,9.5479862,50.9022968,175.3971,170.285849,37.96470326,40.75153174,29.667421,58.5154172,4.356945,20.1806484,8165
"5001","ENSG00000121058",4.28765,4.03302,1.601,1.26012,2.1177,3.68533,1.893,7.11569,4.18229,3.11224,3.77422,8161
"5002","ENSG00000121060",6.5354742,5.2017996,11.031858,9.7722203,9.770841,12.159092,8.252971904,12.333265,11.20063,1.925469,4.5471854,7706
"5003","ENSG00000121064",43.0899903,35.2089044,63.569484,59.25599802,50.314203,122.218401,36.1125801,121.788578,8.1954713,10.7485,8.538118,59342
"5004","ENSG00000121067",20.43893557,19.30689603,22.25319661,18.65512311,20.93702441,28.560483,10.621701,28.72965329,19.961218,7.0510705,11.30251131,8405
"5005","ENSG00000121068",0.602962,0.709874,20.37543,13.95111,16.63208,93.187533,50.61126836,45.82967516,3.2683765,0.654872,0.9942024,6909
"5006","ENSG00000121073",17.3377218,13.0896131,25.013571,36.31646408,33.6743593,50.28143502,33.23758613,76.87136501,53.19623644,57.30003503,28.75115421,10237
"5007","ENSG00000121075",0.0322843,0.0361186,0.2958541,0,0.239272,0.178256,0.1561437,0.2676184,0.14313,0,0.0244076,9496
"5008","ENSG00000121101",0.5538964,0.218265603,0.207454306,0.171134034,0.30870902,0.433396901,0.9722716,1.231286902,0.354785304,0.1997897,0.3777222,56155
"5009","ENSG00000121104",3.9630087,3.9986804,8.890147,9.968510034,10.426096,13.0716975,13.101041,9.304518985,7.525926,1.4588986,4.99342,81558
"5010","ENSG00000121152",0.4256691,0.3272354,0.1583619,0.7085033,0.5435971,0.1654185,0.131473,0.34138601,0.0511112,0.0762553,0.4621106,23397
"5011","ENSG00000121207",0.811662,0.2696863,0.165701,0.0702685,0.139134,0.51824,0.519712,0.7561459,2.6169766,0.497089774,1.2049031,9227
"5012","ENSG00000121210",5.7568795,3.293744,2.2893001,5.394053,3.760135,2.32256846,3.0358804,2.620248892,7.8542826,0.8005,7.4743699,23240
"5013","ENSG00000121211",0.3499335,0.2611836,0.661654,0,0,0.369777,0.335182,0.337423,0,0,0.33328,84057
"5014","ENSG00000121236",5.236793,13.372221,0.79354506,0.706946,0.6908662,75.2552176,2.083153,79.6168662,0.7166756,0.07647775,0.1813737,117854
"5015","ENSG00000121270",0.0926303,0.1220141,0.541356,1.235895,1.817941,1.614674341,0.6561746,0.4295681,2.349640396,2.069834262,1.053890018,85320
"5016","ENSG00000121274",3.266459,2.1832638,1.206815,1.299815,1.197226,3.3673742,1.6868096,6.184322,5.05522,1.079186,3.038517,64282
"5017","ENSG00000121281",1.04507181,1.1132897,2.447112448,10.721521,8.793843071,2.392197934,3.212357,2.363866412,2.76013617,0.242289475,0.88412603,113
"5018","ENSG00000121289",2.322146,1.7325877,6.592599,6.048565,7.749598,7.592982,6.78503362,7.778073,1.67336255,0.3558591,1.188667,84902
"5019","ENSG00000121297",0.9897819,0.6168509,1.63617,1.73372,1.7526608,0.6324935,0.8148201,0.805736,0.5048536,0.2146776,0.1835602,57616
"5020","ENSG00000121310",33.583593,40.2873231,85.728606,164.079137,161.721397,230.9980138,206.22012,246.925768,491.63716,244.5115481,556.456925,55268
"5021","ENSG00000121314",0.00518835,0,0,0,0,0,0,0,0,0,0.0184768,50836
"5022","ENSG00000121316",7.0748375,4.318557,7.78917,9.36813,11.85001,26.56104014,11.740288,44.49467925,0.647719,2.10743,1.642440001,79887
"5023","ENSG00000121318",0.0192078,0,0,0,0,0.0341733,0,0.0940345,0,0.0157534,0.0119332,50839
"5024","ENSG00000121335",5990.48,38986.48314,0,0,0,0,0,0,0,0,0,653247
"5025","ENSG00000121350",10.5874929,9.5147704,2.723356,6.851664,6.481813,9.0732862,0.873092,16.97674,3.286343,3.3125071,4.5965086,79912
"5026","ENSG00000121351",0.0415878,0.0439926,0.138081,0.292825,0.0713257,0.0994072,0.110452,0.0614413,0.124108,0,0.388740001,3375
"5027","ENSG00000121361",1.908435,1.588724593,42.12534,62.30294,62.685922,3.272903,7.51521,1.8349222,24.4109756,13.3257122,30.131981,3764
"5028","ENSG00000121377",0,0,0,0.0678653,0,0,0,0,0,0,0,50837
"5029","ENSG00000121380",0.27535951,0.54659379,0.0354097,0.160051,0.1907487,0.172274,0.2928285,0.2285055,0.2520367,0,0.1688966,79370
"5030","ENSG00000121381",0,0,0,0,0,0,0,0,0,0,0,50835
"5031","ENSG00000121390",7.415293,6.761961,11.889859,11.892924,12.220571,24.8429,11.124382,26.60539,12.802303,8.488354,6.256305,55269
"5032","ENSG00000121406",1.739873,1.1547781,1.487969,1.9272904,2.00066717,1.274518,1.691847,1.848365,0.469841,0.0625421,0.508326827,256051
"5033","ENSG00000121410",1.0118808,1.904729,4.70111636,3.467703,4.874787,3.3075643,6.021211,1.4594694,1405.016,822.1497,1489.783161,1
"5034","ENSG00000121413",7.3706639,8.34792,40.31707,53.17007,50.962468,37.43930285,56.738984,28.512881,11.45613,2.371376144,4.586037,65982
"5035","ENSG00000121417",3.62681657,1.613569408,4.594882442,9.867547,8.751988517,7.381149307,4.787851,11.38622576,1.1259588,0.6387728,3.8863314,10520
"5036","ENSG00000121440",9.0492653,9.6764357,29.582413,95.20514149,88.79302,13.592367,8.271455,12.972285,0.545452321,0.5560539,0.8496727,23024
"5037","ENSG00000121446",0.0150439,0.0290342,0.039068,0.077708,0.0189416,0,0.0153344,0.00914667,0.3356567,0,0.42151875,353299
"5038","ENSG00000121454",0.127636,0.0632955,0.105627,0.211333,0.27135925,1.878655,0.44666,2.21561,0.150906,0.122861,0.0533839,89884
"5039","ENSG00000121481",4.739777,3.3716293,2.635735,3.217833,3.976538,8.371618,3.637107,11.00551,3.244899,1.856654,1.959155,6045
"5040","ENSG00000121486",4.20921,2.8015467,5.758222,9.91384,7.1001,7.850921,1.599108,13.387704,2.70882,3.171264,5.83507,81627
"5041","ENSG00000121542",6.1380382,3.1168427,2.14727,1.3922113,3.100109,3.863832,6.672988,11.319891,5.911119155,9.288274267,10.904915,26984
"5042","ENSG00000121552",3.3485876,0.595556,2.23737,0.769991,1.02443,0.539323,0.41467,0.247342,2.35466,5.80112,4.2587052,1475
"5043","ENSG00000121570",0.4712939,0.2587937,0.242649,0.28932,0.301743,0.244537,0.611243,0.924143,8.758271,0.1779281,1.4181911,55211
"5044","ENSG00000121577",1.2582245,0.3655354,223.25084,366.53576,392.88866,1.383269,4.064437,1.488964,0.3535517,0.0681235,0.5502851,64091
"5045","ENSG00000121578",5.929872,4.387316931,12.19244972,11.66338682,5.279589493,52.719366,16.145939,37.227215,14.792543,7.599803737,8.534076,8702
"5046","ENSG00000121579",43.8808082,38.298383,28.92866,34.905136,33.762532,66.41127,17.083823,47.163941,83.1788468,10.186843,20.703469,80218
"5047","ENSG00000121594",0.1218727,0.1481714,0.237699,0,0,0.0296312,0.0715888,0.1159227,0.0242566,0,0.1514051,941
"5048","ENSG00000121621",0.2383984,0.1071204,0.0488071,0,0.275143,0.2018205,0.601734,0.285485,0.277024,0.0106281,0.0991738,81930
"5049","ENSG00000121634",0,0,0,0,0,0.148868,0,0.358435,0,0,0,2703
"5050","ENSG00000121644",6.8805526,3.8880201,4.293092,5.079429,5.94964,5.218227,2.540089,11.463328,3.902166,3.06627,3.7094428,51029
"5051","ENSG00000121653",1.5522,5.54319,3.43529,4.76786,4.66423,20.57403,31.13509,9.639714,7.14864,0.44675,2.36891,9479
"5052","ENSG00000121671",6.706554701,8.76901943,29.223115,73.968128,72.20007,27.55955422,36.589885,25.41069,21.37908,4.223579,27.50285806,1408
"5053","ENSG00000121680",2.3855471,9.0831409,13.428117,16.82435138,14.39339218,69.34849,39.151902,26.562773,46.347988,12.599349,20.323089,9409
"5054","ENSG00000121690",1.666741,3.103019,0.194888,0.21798,0.394625,5.074449,2.246638,14.59455,5.801949,19.345823,31.407744,91614
"5055","ENSG00000121691",47.558528,43.441805,39.157457,30.3653,40.22869,180.551522,85.660587,241.961807,348.399029,112.857853,523.903129,847
"5056","ENSG00000121716",11.608514,13.1031817,38.20075002,25.605589,28.9695,60.894874,44.127795,52.09145007,45.687893,10.519677,25.677975,29990
"5057","ENSG00000121741",15.65602747,9.24806414,5.903355,7.08061758,5.409049,7.5893373,5.2889956,22.9902015,5.973777,3.347950419,7.372768182,7750
"5058","ENSG00000121742",0.0597398,0.0742167,0.0465745,0,0,0,0.162447384,0,0,0,0.0154654,10804
"5059","ENSG00000121743",0.00655821,0.00604865,2.67119,4.38817,6.35577,0.581294,0.385486,0.749787,0.0237928,0,0.00507467,2700
"5060","ENSG00000121749",25.084582,18.9317746,10.37477,11.11521384,6.272138,15.9055585,4.261433,42.64095702,6.0329312,17.307651,11.545531,64786
"5061","ENSG00000121753",0.112847658,0.110893035,16.00721169,3.411449109,3.809687801,1.0454351,1.8497915,0.867118,0.01338,0,0.0572253,576
"5062","ENSG00000121764",0.0393324,0.0103394,0.1655418,0.740627,0.564962,0,0.252812,0.147257,0,0,0.0415935,3061
"5063","ENSG00000121766",9.8713949,9.136940829,14.41439348,14.91176203,17.03926379,18.473316,19.26695,25.64175902,5.899080003,6.270338,5.851607761,51538
"5064","ENSG00000121769",9.8400853,8.302149,4727.9368,5405.554,5334.909,1230.00305,318.16915,901.5717,3.98744,2.5588254,5.50915,2170
"5065","ENSG00000121774",26.843579,23.400769,22.35278,38.170508,31.43119,44.4971,14.415779,56.150692,15.83644,11.1542329,16.1046493,10657
"5066","ENSG00000121775",2.645199,3.3007056,5.451218,9.45191,8.510466,9.542696,7.49942,6.316857006,7.795557,4.67155,2.341912,55116
"5067","ENSG00000121797",0.7531435,0.3646261,1.526693,2.0823287,1.1081639,0.839072,0.907225,0.802679003,0.233170007,0.14505,0.2948152,9034
"5068","ENSG00000121807",2.404758,0.884557,0.0359909,0.4326938,0.613665,0.480743,0.711895,0.78302,0.800082,0.0346611,0.8875873,729230
"5069","ENSG00000121851",9.3578681,7.6228549,48.891789,23.073943,20.229344,21.9974313,12.330079,22.049797,17.904136,15.7026619,30.1155294,84265
"5070","ENSG00000121853",0,0,0,0,0,0,0,0,0,0,0,2693
"5071","ENSG00000121858",60.198736,39.545233,8.440389,9.63065,10.20672,46.958626,27.642699,106.647223,53.375543,4.411696,95.671188,8743
"5072","ENSG00000121864",16.9382308,13.937251,6.8838574,8.329838007,11.1471224,8.504315,4.271617,24.79933201,6.498288,8.219141376,8.058691871,51193
"5073","ENSG00000121871",0.03528522,0.0506689,0.040025,0.15009,0.0254626,0,0.0606447,0,0.386736,0.774206,0.64144,22865
"5074","ENSG00000121879",6.38848,2.639772,4.11029,2.260508,2.803372,3.577872,0.452978,8.719159,2.73005,1.1467002,1.743799,5290
"5075","ENSG00000121892",15.4898419,11.4775953,6.128326,5.512453,8.146375,10.103106,6.526774,19.592114,7.346731,4.2015649,8.4949917,23244
"5076","ENSG00000121895",1.8857902,0.5529203,0.182353,0,0.347811,0.528655,0.552086,1.241272,0.73541,0.248896,0.6225226,80008
"5077","ENSG00000121897",5.631513577,4.680855702,8.162122,10.34765718,9.171630713,15.53159181,7.2398581,35.38517066,8.802743786,8.3025911,13.75049991,11019
"5078","ENSG00000121898",5.5864087,4.05747372,8.60958,6.481591,6.08362,19.305324,14.178224,15.5032579,0.978601,0.122461,0.602974,119587
"5079","ENSG00000121900",4.568671,10.6405599,22.96392,19.33989001,25.091828,45.28793,29.49876,27.596205,6.077516,3.771092,3.82945,113452
"5080","ENSG00000121903",0.3534913,0.189041,0.727189,1.084298,1.641777,0.5088311,0.6617131,0.7584606,0.0875523,0.0164344,0.0871438,7579
"5081","ENSG00000121904",0.08456225,0.03925608,0.1462685,0.589959318,0.18281216,0.22334173,0.1237608,0.256955,0.0560543,0.0156709,0,114784
"5082","ENSG00000121905",0.0602671,0.0579025,0,0,0.459901,0.669234,0.7544697,0.231016,0,0,0,3208
"5083","ENSG00000121931",5.25683,2.90178,1.9470316,3.59045,2.072708,1.225477,0.564581,4.662510607,2.81162,5.62441602,4.740612,55791
"5084","ENSG00000121933",0.1516007,0.1181392,1.66554,0.601948,0.6849599,0.2810808,0.8317783,0.47873,0.474731,2.1686938,3.169078,57413
"5085","ENSG00000121940",13.36167,10.031376,8.7068,9.362606073,9.170431,10.292529,4.4555443,11.71398,9.31187,6.2539401,7.780113003,23155
"5086","ENSG00000121957",2.3088975,1.3986992,1.4049649,3.2938513,1.3726586,2.5815893,1.8503088,2.212169412,0.545312,0.2735337,0.5628763,29899
"5087","ENSG00000121964",6.4405698,4.2812916,6.525924111,7.49805,5.248372117,6.28118252,4.7079637,14.12948005,2.67951452,1.87734181,2.477676264,79712
"5088","ENSG00000121966",22.0459385,7.7888403,5.5664944,9.671641,11.22483,2.39777,8.097887,3.060578,0.694518,5.17551,3.69538,7852
"5089","ENSG00000121988",1.14107993,0.8558283,0.6077094,0.312448801,0.397689,1.8953427,1.0411907,3.034057805,1.597441,0.996862,1.831709,84083
"5090","ENSG00000121989",5.6300511,3.9236694,0.97393,2.040322,2.132744,3.576768856,1.876237,5.8544635,1.881702,1.220078194,2.593009,92
"5091","ENSG00000122008",7.580381,4.4454438,2.949983199,4.052314263,3.057346919,5.576586343,1.656669,12.611144,2.338818053,1.5413717,2.1753068,51426
"5092","ENSG00000122012",0.7387828,0.16175391,0.025575,0.1138738,0.0970868,0.0299167,0.0393307,0.0560102,0.0559,0.02488459,0.0199062,22987
"5093","ENSG00000122025",0.3673241,0.1481657,0,0.869845,0.0920169,0.406176,0.148987,0.2794179,0.0705006,0.0099252,0.1418358,2322
"5094","ENSG00000122026",675.202108,435.679043,440.137214,192.09583,219.83892,452.755907,642.211861,1072.0556,352.471319,604.255589,686.845618,6144
"5095","ENSG00000122033",68.448997,77.234921,63.91424003,38.80736,53.819524,62.80667,11.54587755,87.422909,27.65864,23.186734,34.96447146,219402
