459664,NSPTRG00000012543
459667,NSPTRG00000012546
459669,NSPTRG00000012548
459670,NSPTRG00000012549
459672,NSPTRG00000012551
459673,NSPTRG00000012553
459676,NSPTRG00000012559
459678,NSPTRG00000012561
459679,NSPTRG00000012562
459681,NSPTRG00000012564
459682,NSPTRG00000012566
459684,NSPTRG00000052304
459685,NSPTRG00000012574
459686,NSPTRG00000012575
459688,NSPTRG00000012579
459689,NSPTRG00000024079
459691,NSPTRG00000012581
459692,NSPTRG00000012582
459694,NSPTRG00000012583
459695,NSPTRG00000012587
459696,NSPTRG00000012588
459699,NSPTRG00000012590
459700,NSPTRG00000012591
459702,NSPTRG00000012593
459703,NSPTRG00000012595
459704,NSPTRG00000012597
459706,NSPTRG00000012599
459707,NSPTRG00000012600
459710,NSPTRG00000012601
459711,NSPTRG00000012602
459712,NSPTRG00000012604
459713,NSPTRG00000012613
459714,NSPTRG00000012614
459715,NSPTRG00000045171
459716,NSPTRG00000012616
459718,NSPTRG00000012617
459719,NSPTRG00000042009
459720,NSPTRG00000012619
459721,NSPTRG00000012620
459723,NSPTRG00000048906
459728,NSPTRG00000012628
459729,NSPTRG00000022865
459730,NSPTRG00000012630
459732,NSPTRG00000012632
459736,NSPTRG00000012636
459737,NSPTRG00000012637
459740,NSPTRG00000012639
459741,NSPTRG00000012640
459742,NSPTRG00000012641
459743,NSPTRG00000012642
459744,NSPTRG00000012643
459745,NSPTRG00000012644
459747,NSPTRG00000012645
459750,NSPTRG00000012647
459751,NSPTRG00000012650
459754,NSPTRG00000012655
459755,NSPTRG00000012656
459759,NSPTRG00000012662
459760,NSPTRG00000012665
459761,NSPTRG00000012666
459763,NSPTRG00000012669
459764,NSPTRG00000012672
459767,NSPTRG00000012674
459774,NSPTRG00000012686
459775,NSPTRG00000012687
459776,NSPTRG00000012688
459777,NSPTRG00000029126
459778,NSPTRG00000012689
459780,NSPTRG00000012690
459784,NSPTRG00000012691
459785,NSPTRG00000012693
459788,NSPTRG00000012696
459790,NSPTRG00000012698
459792,NSPTRG00000051132
459793,NSPTRG00000012701
459795,NSPTRG00000012703
459796,NSPTRG00000012705
459797,NSPTRG00000012706
459799,NSPTRG00000012707
459801,NSPTRG00000012709
459802,NSPTRG00000012711
459803,NSPTRG00000039357
459805,NSPTRG00000012717
459807,NSPTRG00000012719
459808,NSPTRG00000012720
459810,NSPTRG00000012722
459812,NSPTRG00000012726
459815,NSPTRG00000012728
459817,NSPTRG00000006601
459819,NSPTRG00000012730
459821,NSPTRG00000012731
459823,NSPTRG00000012732
459824,NSPTRG00000012733
459825,NSPTRG00000012735
459827,NSPTRG00000012737
459828,NSPTRG00000012741
459830,NSPTRG00000012743
459831,NSPTRG00000012745
459832,NSPTRG00000012746
459834,NSPTRG00000012749
459835,NSPTRG00000023453
459837,NSPTRG00000012756
459841,NSPTRG00000012760
459842,NSPTRG00000012761
459843,NSPTRG00000012763
459844,NSPTRG00000012764
459846,NSPTRG00000012767
459847,NSPTRG00000012770
459850,NSPTRG00000012771
459851,NSPTRG00000012772
459852,NSPTRG00000044665
459853,NSPTRG00000012774
459854,NSPTRG00000047853
459855,NSPTRG00000012777
459856,NSPTRG00000012779
459859,NSPTRG00000012784
459860,NSPTRG00000012785
459861,NSPTRG00000012787
459862,NSPTRG00000022953
459863,NSPTRG00000012790
459864,NSPTRG00000012791
459865,NSPTRG00000012792
459866,NSPTRG00000012793
459867,NSPTRG00000012794
459868,NSPTRG00000012795
459869,NSPTRG00000012796
459871,NSPTRG00000012797
459872,NSPTRG00000012798
459873,NSPTRG00000012800
459875,NSPTRG00000012803
459876,NSPTRG00000012804
459878,NSPTRG00000050289
459880,NSPTRG00000012812
459881,NSPTRG00000049803
459882,NSPTRG00000012817
459883,NSPTRG00000012818
459885,NSPTRG00000029076
459886,NSPTRG00000012821
459887,NSPTRG00000012822
459888,NSPTRG00000012823
459889,NSPTRG00000012824
459890,NSPTRG00000012829
459892,NSPTRG00000012830
459893,NSPTRG00000012831
459895,NSPTRG00000012841
459896,NSPTRG00000012842
459898,NSPTRG00000012846
459899,NSPTRG00000045763
459900,NSPTRG00000012850
459901,NSPTRG00000043959
459902,NSPTRG00000012852
459906,NSPTRG00000012858
459907,NSPTRG00000012862
459908,NSPTRG00000012866
459909,NSPTRG00000012869
459911,NSPTRG00000012873
459912,NSPTRG00000048818
459913,NSPTRG00000012875
459914,NSPTRG00000012876
459915,NSPTRG00000012879
459917,NSPTRG00000012880
459919,NSPTRG00000012883
459924,NSPTRG00000012889
459925,NSPTRG00000012891
459926,NSPTRG00000012892
459928,NSPTRG00000012893
459929,NSPTRG00000012894
459930,NSPTRG00000012898
459931,NSPTRG00000050901
459934,NSPTRG00000012906
459937,NSPTRG00000012908
459938,NSPTRG00000012911
459940,NSPTRG00000012913
459941,NSPTRG00000012914
459943,NSPTRG00000012918
459944,NSPTRG00000012920
459945,NSPTRG00000012923
459946,NSPTRG00000012924
459947,NSPTRG00000012925
459948,NSPTRG00000012926
459949,NSPTRG00000012927
459951,NSPTRG00000012928
459952,NSPTRG00000012931
459953,NSPTRG00000042910
459955,NSPTRG00000012934
459956,NSPTRG00000012940
459957,NSPTRG00000012941
459958,NSPTRG00000012942
459959,NSPTRG00000012945
459960,NSPTRG00000012946
459962,NSPTRG00000012952
459964,NSPTRG00000012954
459966,NSPTRG00000012959
459967,NSPTRG00000012963
459968,NSPTRG00000012965
459969,NSPTRG00000012966
459971,NSPTRG00000012969
459974,NSPTRG00000012976
459979,NSPTRG00000012979
459980,NSPTRG00000012982
459984,NSPTRG00000012987
459985,NSPTRG00000012989
459986,NSPTRG00000012991
459988,NSPTRG00000012992
459989,NSPTRG00000012993
459990,NSPTRG00000012995
459991,NSPTRG00000012999
459992,NSPTRG00000013000
459993,NSPTRG00000013004
459994,NSPTRG00000013005
459995,NSPTRG00000013007
459998,NSPTRG00000013018
460000,NSPTRG00000052555
460006,NSPTRG00000013025
460011,NSPTRG00000013033
460013,NSPTRG00000013037
460014,NSPTRG00000044956
460015,NSPTRG00000013043
460017,NSPTRG00000028976
460020,NSPTRG00000013048
460022,NSPTRG00000013051
460023,NSPTRG00000013052
460025,NSPTRG00000013053
460034,NSPTRG00000013062
460037,NSPTRG00000013063
460040,NSPTRG00000013066
460042,NSPTRG00000013070
460043,NSPTRG00000049076
460045,NSPTRG00000013074
460048,NSPTRG00000013075
460050,NSPTRG00000013077
460053,NSPTRG00000013080
460054,NSPTRG00000013081
460055,NSPTRG00000013082
460056,NSPTRG00000048030
460057,NSPTRG00000013092
460059,NSPTRG00000049853
460060,NSPTRG00000013097
460063,NSPTRG00000013103
460066,NSPTRG00000013105
460068,NSPTRG00000013107
460069,NSPTRG00000013108
460070,NSPTRG00000028943
460072,NSPTRG00000013112
460073,NSPTRG00000013113
460074,NSPTRG00000041321
460077,NSPTRG00000013117
460079,NSPTRG00000013118
460082,NSPTRG00000023481
460083,NSPTRG00000013123
460084,NSPTRG00000013127
460085,NSPTRG00000013130
460094,NSPTRG00000050546
460095,NSPTRG00000012504
460097,NSPTRG00000012533
460106,NSPTRG00000012742
460111,NSPTRG00000012839
460113,NSPTRG00000012865
460116,NSPTRG00000012901
460119,NSPTRG00000013001
460122,NSPTRG00000013071
460126,NSPTRG00000014558
460128,NSPTRG00000014560
460130,NSPTRG00000014565
460134,NSPTRG00000014570
460136,NSPTRG00000014571
460140,NSPTRG00000014576
460141,NSPTRG00000014579
460144,NSPTRG00000014583
460147,NSPTRG00000014585
460148,NSPTRG00000014586
460149,NSPTRG00000023231
460150,NSPTRG00000014591
460151,NSPTRG00000014592
460152,NSPTRG00000014593
460153,NSPTRG00000014594
460154,NSPTRG00000014595
460156,NSPTRG00000014600
460157,NSPTRG00000014601
460158,NSPTRG00000014602
460159,NSPTRG00000014603
460160,NSPTRG00000014604
460161,NSPTRG00000014605
460162,NSPTRG00000014606
460163,NSPTRG00000014609
460165,NSPTRG00000014615
460166,NSPTRG00000014616
460167,NSPTRG00000014619
460168,NSPTRG00000014620
460169,NSPTRG00000014621
460170,NSPTRG00000014622
460174,NSPTRG00000014628
460176,NSPTRG00000014630
460178,NSPTRG00000014632
460179,NSPTRG00000014633
460180,NSPTRG00000014634
460182,NSPTRG00000014635
460183,NSPTRG00000014636
460186,NSPTRG00000014637
460188,NSPTRG00000014639
460189,NSPTRG00000014640
460190,NSPTRG00000014641
460192,NSPTRG00000014642
460194,NSPTRG00000014648
460195,NSPTRG00000014649
460196,NSPTRG00000014651
460197,NSPTRG00000047094
460198,NSPTRG00000014656
460199,NSPTRG00000014657
460201,NSPTRG00000014659
460202,NSPTRG00000014661
460205,NSPTRG00000030292
460207,NSPTRG00000051794
460208,NSPTRG00000014673
460209,NSPTRG00000014674
460213,NSPTRG00000014677
460215,NSPTRG00000014679
460216,NSPTRG00000014681
460217,NSPTRG00000014682
460219,NSPTRG00000014685
460220,NSPTRG00000014686
460221,NSPTRG00000014688
460225,NSPTRG00000049783
460227,NSPTRG00000014694
460230,NSPTRG00000014696
460232,NSPTRG00000014699
460233,NSPTRG00000014700
460234,NSPTRG00000014701
460236,NSPTRG00000014704
460238,NSPTRG00000014706
460239,NSPTRG00000014707
460240,NSPTRG00000030289
460241,NSPTRG00000014709
460243,NSPTRG00000014711
460246,NSPTRG00000014714
460249,NSPTRG00000014717
460250,NSPTRG00000014719
460251,NSPTRG00000014721
460252,NSPTRG00000030286
460254,NSPTRG00000014726
460255,NSPTRG00000014728
460256,NSPTRG00000014732
460257,NSPTRG00000014733
460258,NSPTRG00000014734
460259,NSPTRG00000014737
460260,NSPTRG00000014741
460264,NSPTRG00000014746
460266,NSPTRG00000014750
460267,NSPTRG00000014751
460268,NSPTRG00000014753
460269,NSPTRG00000014754
460271,NSPTRG00000014760
460274,NSPTRG00000014763
460275,NSPTRG00000014764
460277,NSPTRG00000014765
460279,NSPTRG00000014767
460280,NSPTRG00000014770
460281,NSPTRG00000014771
460283,NSPTRG00000014772
460285,NSPTRG00000014776
460286,NSPTRG00000014777
460289,NSPTRG00000014789
460290,NSPTRG00000014791
460291,NSPTRG00000043801
460292,NSPTRG00000014795
460293,NSPTRG00000014797
460295,NSPTRG00000014800
460296,NSPTRG00000014801
460301,NSPTRG00000014809
460302,NSPTRG00000014811
460303,NSPTRG00000014812
460304,NSPTRG00000014815
460306,NSPTRG00000014818
460308,NSPTRG00000043637
460310,NSPTRG00000014825
460311,NSPTRG00000014827
460312,NSPTRG00000014829
460313,NSPTRG00000014830
460316,NSPTRG00000039641
460317,NSPTRG00000030256
460318,NSPTRG00000014839
460319,NSPTRG00000014840
460321,NSPTRG00000030255
460323,NSPTRG00000048183
460324,NSPTRG00000014849
460325,NSPTRG00000014850
460327,NSPTRG00000014860
460328,NSPTRG00000014862
460329,NSPTRG00000014864
460331,NSPTRG00000014866
460333,NSPTRG00000014869
460334,NSPTRG00000014872
460335,NSPTRG00000014873
460336,NSPTRG00000014874
460337,NSPTRG00000014875
460339,NSPTRG00000014878
460341,NSPTRG00000014879
460343,NSPTRG00000014882
460344,NSPTRG00000014884
460345,NSPTRG00000014888
460346,NSPTRG00000014889
460348,NSPTRG00000014892
460350,NSPTRG00000014895
460351,NSPTRG00000033842
460352,NSPTRG00000014897
460354,NSPTRG00000014900
460355,NSPTRG00000014902
460357,NSPTRG00000014905
460358,NSPTRG00000043430
460361,NSPTRG00000014907
460362,NSPTRG00000014908
460363,NSPTRG00000023070
460364,NSPTRG00000014911
460365,NSPTRG00000014912
460366,NSPTRG00000014913
460367,NSPTRG00000014920
460370,NSPTRG00000032494
460372,NSPTRG00000014926
460375,NSPTRG00000014927
460376,NSPTRG00000014928
460377,NSPTRG00000014929
460378,NSPTRG00000014932
460379,NSPTRG00000014933
460380,NSPTRG00000042519
460381,NSPTRG00000014940
460384,NSPTRG00000014942
460385,NSPTRG00000014943
460387,NSPTRG00000014948
460388,NSPTRG00000033679
460389,NSPTRG00000014954
460390,NSPTRG00000014956
460391,NSPTRG00000014957
460392,NSPTRG00000014960
460393,NSPTRG00000014961
460395,NSPTRG00000014963
460396,NSPTRG00000014964
460400,NSPTRG00000014968
460402,NSPTRG00000014969
460406,NSPTRG00000023832
460407,NSPTRG00000014980
460409,NSPTRG00000014981
460410,NSPTRG00000014983
460411,NSPTRG00000014984
460414,NSPTRG00000014986
460415,NSPTRG00000014989
460416,NSPTRG00000014991
460419,NSPTRG00000044611
460420,NSPTRG00000014995
460422,NSPTRG00000014996
460426,NSPTRG00000014997
460427,NSPTRG00000014998
460428,NSPTRG00000014999
460430,NSPTRG00000015007
460431,NSPTRG00000015009
460432,NSPTRG00000015010
460434,NSPTRG00000049205
460435,NSPTRG00000015014
460436,NSPTRG00000015015
460437,NSPTRG00000034152
460439,NSPTRG00000015019
460441,NSPTRG00000015022
460442,NSPTRG00000015023
460443,NSPTRG00000015024
460444,NSPTRG00000046314
460447,NSPTRG00000015026
460450,NSPTRG00000015027
460451,NSPTRG00000015028
460453,NSPTRG00000015029
460454,NSPTRG00000015030
460456,NSPTRG00000015033
460457,NSPTRG00000015031
460458,NSPTRG00000045050
460460,NSPTRG00000015035
460462,NSPTRG00000015037
460466,NSPTRG00000015041
460467,NSPTRG00000015043
460469,NSPTRG00000015045
460471,NSPTRG00000015049
460472,NSPTRG00000015052
460474,NSPTRG00000015053
460476,NSPTRG00000015054
460477,NSPTRG00000015055
460479,NSPTRG00000015061
460481,NSPTRG00000022801
460484,NSPTRG00000015067
460485,NSPTRG00000015072
460487,NSPTRG00000015073
460489,NSPTRG00000015084
460490,NSPTRG00000015085
460491,NSPTRG00000015086
460492,NSPTRG00000046048
460496,NSPTRG00000015095
460497,NSPTRG00000015096
460498,NSPTRG00000015098
460500,NSPTRG00000015100
460506,NSPTRG00000051886
460507,NSPTRG00000015106
460509,NSPTRG00000015108
460511,NSPTRG00000015109
460517,NSPTRG00000015117
460518,NSPTRG00000015118
460520,NSPTRG00000015119
460522,NSPTRG00000043858
460523,NSPTRG00000045795
460524,NSPTRG00000047510
460529,NSPTRG00000030181
460530,NSPTRG00000015126
460531,NSPTRG00000015127
460533,NSPTRG00000015128
460534,NSPTRG00000015129
460535,NSPTRG00000051799
460536,NSPTRG00000015132
460538,NSPTRG00000015134
460539,NSPTRG00000015139
460541,NSPTRG00000015142
460543,NSPTRG00000015149
460544,NSPTRG00000015151
460547,NSPTRG00000015153
460548,NSPTRG00000015154
460550,NSPTRG00000034541
460551,NSPTRG00000015158
460554,NSPTRG00000015160
460556,NSPTRG00000015163
460557,NSPTRG00000015165
460558,NSPTRG00000015167
460559,NSPTRG00000015172
460560,NSPTRG00000015174
460562,NSPTRG00000015177
460564,NSPTRG00000015179
460565,NSPTRG00000015182
460566,NSPTRG00000015184
460569,NSPTRG00000015188
460570,NSPTRG00000015191
460572,NSPTRG00000015197
460573,NSPTRG00000042716
460575,NSPTRG00000030164
460577,NSPTRG00000015205
460578,NSPTRG00000015207
460579,NSPTRG00000015211
460580,NSPTRG00000015212
460581,NSPTRG00000015214
460582,NSPTRG00000015215
460583,NSPTRG00000015217
460584,NSPTRG00000015219
460585,NSPTRG00000015221
460586,NSPTRG00000015222
460587,NSPTRG00000015225
460588,NSPTRG00000015226
460590,NSPTRG00000015235
460591,NSPTRG00000015236
460592,NSPTRG00000015237
460594,NSPTRG00000015239
460595,NSPTRG00000015240
460599,NSPTRG00000015246
460600,NSPTRG00000015247
460602,NSPTRG00000042893
460604,NSPTRG00000015253
460605,NSPTRG00000015254
460606,NSPTRG00000015255
460607,NSPTRG00000015259
460609,NSPTRG00000015262
460610,NSPTRG00000015268
460612,NSPTRG00000015270
460613,NSPTRG00000015271
460614,NSPTRG00000015272
460615,NSPTRG00000015273
460617,NSPTRG00000015274
460619,NSPTRG00000015276
460623,NSPTRG00000015279
460624,NSPTRG00000015280
460627,NSPTRG00000015284
460628,NSPTRG00000015289
460629,NSPTRG00000043778
460630,NSPTRG00000030152
460631,NSPTRG00000015293
460632,NSPTRG00000015294
460633,NSPTRG00000015296
460634,NSPTRG00000015297
460635,NSPTRG00000015298
460636,NSPTRG00000015301
460638,NSPTRG00000015303
460642,NSPTRG00000015326
460644,NSPTRG00000015312
460646,NSPTRG00000015313
460647,NSPTRG00000015314
460648,NSPTRG00000015315
460649,NSPTRG00000015317
460652,NSPTRG00000015320
460654,NSPTRG00000015327
460655,NSPTRG00000043503
460659,NSPTRG00000015330
460660,NSPTRG00000015332
460662,NSPTRG00000015338
460663,NSPTRG00000015340
460665,NSPTRG00000015341
460668,NSPTRG00000015345
460669,NSPTRG00000015351
460670,NSPTRG00000015352
460671,NSPTRG00000015353
460672,NSPTRG00000015355
460673,NSPTRG00000015358
460679,NSPTRG00000015362
460681,NSPTRG00000015367
460682,NSPTRG00000015369
460683,NSPTRG00000015370
460684,NSPTRG00000015378
460685,NSPTRG00000015379
460687,NSPTRG00000015381
460688,NSPTRG00000015382
460692,NSPTRG00000015388
460694,NSPTRG00000015390
460696,NSPTRG00000046697
460699,NSPTRG00000015396
460701,NSPTRG00000023991
460702,NSPTRG00000015399
460703,NSPTRG00000015401
460705,NSPTRG00000015404
460706,NSPTRG00000040799
460708,NSPTRG00000015406
460709,NSPTRG00000015410
460710,NSPTRG00000015412
460711,NSPTRG00000015418
460712,NSPTRG00000015421
460713,NSPTRG00000015424
460714,NSPTRG00000015427
460715,NSPTRG00000015429
460717,NSPTRG00000015432
460720,NSPTRG00000015434
460723,NSPTRG00000015439
460724,NSPTRG00000015440
460725,NSPTRG00000015442
460726,NSPTRG00000015446
460728,NSPTRG00000015448
460729,NSPTRG00000015449
460734,NSPTRG00000015459
460735,NSPTRG00000015462
460737,NSPTRG00000015467
460739,NSPTRG00000015468
460740,NSPTRG00000030108
460741,NSPTRG00000015472
460743,NSPTRG00000015479
460744,NSPTRG00000015482
460745,NSPTRG00000015483
460746,NSPTRG00000015484
460747,NSPTRG00000015485
460748,NSPTRG00000015486
460749,NSPTRG00000015489
460750,NSPTRG00000043559
460751,NSPTRG00000015491
460752,NSPTRG00000015492
460754,NSPTRG00000015494
460755,NSPTRG00000015497
460756,NSPTRG00000015498
460757,NSPTRG00000015499
460758,NSPTRG00000041967
460759,NSPTRG00000044837
460763,NSPTRG00000015505
460765,NSPTRG00000015509
460766,NSPTRG00000015511
460767,NSPTRG00000015512
460768,NSPTRG00000015513
460769,NSPTRG00000015515
460770,NSPTRG00000015516
460772,NSPTRG00000015519
460773,NSPTRG00000015520
460776,NSPTRG00000015521
460778,NSPTRG00000015527
460780,NSPTRG00000015530
460781,NSPTRG00000015532
460784,NSPTRG00000015534
460785,NSPTRG00000015540
460787,NSPTRG00000015542
460791,NSPTRG00000015548
460792,NSPTRG00000015550
460795,NSPTRG00000015551
460796,NSPTRG00000015554
460799,NSPTRG00000048398
460801,NSPTRG00000015561
460805,NSPTRG00000015563
460807,NSPTRG00000015565
460808,NSPTRG00000022665
460809,NSPTRG00000023041
460810,NSPTRG00000043498
460811,NSPTRG00000015569
460812,NSPTRG00000015570
460814,NSPTRG00000022830
460815,NSPTRG00000015575
460816,NSPTRG00000015576
460819,NSPTRG00000015578
460821,NSPTRG00000015579
460825,NSPTRG00000015586
460830,NSPTRG00000015593
460831,NSPTRG00000015596
460834,NSPTRG00000015599
460835,NSPTRG00000015600
460837,NSPTRG00000015601
460839,NSPTRG00000015604
460840,NSPTRG00000015605
460841,NSPTRG00000015606
460842,NSPTRG00000015607
460843,NSPTRG00000015614
460844,NSPTRG00000015616
460846,NSPTRG00000015617
460848,NSPTRG00000015623
460849,NSPTRG00000015624
460850,NSPTRG00000015629
460851,NSPTRG00000015630
460852,NSPTRG00000015631
460853,NSPTRG00000015634
460854,NSPTRG00000015635
460857,NSPTRG00000041297
460858,NSPTRG00000015642
460861,NSPTRG00000015645
460862,NSPTRG00000015646
460863,NSPTRG00000023973
460864,NSPTRG00000015652
460868,NSPTRG00000030046
460869,NSPTRG00000030045
460870,NSPTRG00000015661
460872,NSPTRG00000015662
460874,NSPTRG00000015669
460875,NSPTRG00000015670
460876,NSPTRG00000015672
460877,NSPTRG00000015673
460881,NSPTRG00000015679
460882,NSPTRG00000015681
460884,NSPTRG00000015683
460885,NSPTRG00000015685
460886,NSPTRG00000047056
460887,NSPTRG00000015689
460888,NSPTRG00000015690
460889,NSPTRG00000015691
460890,NSPTRG00000015692
460892,NSPTRG00000015695
460894,NSPTRG00000043336
460895,NSPTRG00000015697
460898,NSPTRG00000015698
460901,NSPTRG00000015702
460902,NSPTRG00000015703
460903,NSPTRG00000015705
460905,NSPTRG00000015707
460906,NSPTRG00000015709
460907,NSPTRG00000015710
460909,NSPTRG00000034513
460910,NSPTRG00000015712
460911,NSPTRG00000015713
460912,NSPTRG00000015714
460913,NSPTRG00000015715
460914,NSPTRG00000015716
460916,NSPTRG00000015717
460917,NSPTRG00000015718
460922,NSPTRG00000015722
460925,NSPTRG00000015725
460926,NSPTRG00000015728
460928,NSPTRG00000015732
460930,NSPTRG00000015733
460934,NSPTRG00000015738
460935,NSPTRG00000015740
460936,NSPTRG00000015745
460937,NSPTRG00000043316
460938,NSPTRG00000015748
460939,NSPTRG00000015749
460940,NSPTRG00000015750
460942,NSPTRG00000045020
460943,NSPTRG00000015759
460944,NSPTRG00000015760
460945,NSPTRG00000030013
460947,NSPTRG00000015761
460948,NSPTRG00000015762
460949,NSPTRG00000043205
460951,NSPTRG00000030011
460952,NSPTRG00000051786
460956,NSPTRG00000015773
460957,NSPTRG00000015774
460958,NSPTRG00000015775
460961,NSPTRG00000044067
460964,NSPTRG00000015786
460965,NSPTRG00000015787
460966,NSPTRG00000048726
460967,NSPTRG00000043568
460968,NSPTRG00000015793
460970,NSPTRG00000015794
460972,NSPTRG00000015797
460976,NSPTRG00000015801
460979,NSPTRG00000015229
460982,NSPTRG00000015392
460984,NSPTRG00000015423
460989,NSPTRG00000015524
460993,NSPTRG00000015613
460996,NSPTRG00000015699
461004,NSPTRG00000047528
461008,NSPTRG00000014861
461011,NSPTRG00000014877
461012,NSPTRG00000014924
461014,NSPTRG00000014922
461023,NSPTRG00000015002
461027,NSPTRG00000030221
461031,NSPTRG00000014587
461033,NSPTRG00000034246
461034,NSPTRG00000050801
461039,NSPTRG00000015806
461042,NSPTRG00000015809
461044,NSPTRG00000015812
461048,NSPTRG00000015815
461050,NSPTRG00000050831
461052,NSPTRG00000047042
461056,NSPTRG00000015819
461061,NSPTRG00000015829
461063,NSPTRG00000015830
461065,NSPTRG00000015833
461066,NSPTRG00000015834
461067,NSPTRG00000015836
461068,NSPTRG00000015837
461070,NSPTRG00000015838
461071,NSPTRG00000015840
461072,NSPTRG00000031284
461076,NSPTRG00000015845
461078,NSPTRG00000015847
461079,NSPTRG00000015848
461081,NSPTRG00000015851
461082,NSPTRG00000015853
461084,NSPTRG00000015854
461085,NSPTRG00000015856
461086,NSPTRG00000015860
461088,NSPTRG00000015866
461089,NSPTRG00000015867
461090,NSPTRG00000015868
461091,NSPTRG00000015869
461092,NSPTRG00000015871
461094,NSPTRG00000015873
461097,NSPTRG00000015877
461100,NSPTRG00000050026
461101,NSPTRG00000015883
461102,NSPTRG00000048091
461105,NSPTRG00000051001
461106,NSPTRG00000015890
461111,NSPTRG00000015897
461113,NSPTRG00000015901
461115,NSPTRG00000015905
461121,NSPTRG00000015922
461123,NSPTRG00000015924
461125,NSPTRG00000015927
461126,NSPTRG00000015929
461127,NSPTRG00000015932
461128,NSPTRG00000015933
461132,NSPTRG00000015938
461133,NSPTRG00000045116
461135,NSPTRG00000052306
461137,NSPTRG00000024331
461139,NSPTRG00000043929
461140,NSPTRG00000015954
461142,NSPTRG00000015955
461143,NSPTRG00000015956
461145,NSPTRG00000015959
461147,NSPTRG00000015962
461149,NSPTRG00000015963
461150,NSPTRG00000015966
461152,NSPTRG00000015968
461155,NSPTRG00000015971
461157,NSPTRG00000015972
461158,NSPTRG00000015973
461160,NSPTRG00000015978
461162,NSPTRG00000015979
461163,NSPTRG00000015981
461165,NSPTRG00000015983
461166,NSPTRG00000015984
461169,NSPTRG00000023549
461170,NSPTRG00000015988
461171,NSPTRG00000015989
461172,NSPTRG00000015990
461174,NSPTRG00000015991
461178,NSPTRG00000050230
461182,NSPTRG00000016006
461184,NSPTRG00000016008
461185,NSPTRG00000016009
461186,NSPTRG00000016010
461187,NSPTRG00000016012
461188,NSPTRG00000016014
461189,NSPTRG00000016017
461192,NSPTRG00000034129
461195,NSPTRG00000016020
461197,NSPTRG00000016022
461201,NSPTRG00000016241
461202,NSPTRG00000016240
461204,NSPTRG00000016236
461205,NSPTRG00000023645
461206,NSPTRG00000016229
461207,NSPTRG00000016224
461208,NSPTRG00000016223
461209,NSPTRG00000016222
461210,NSPTRG00000016221
461211,NSPTRG00000016220
461213,NSPTRG00000052717
461214,NSPTRG00000016218
461215,NSPTRG00000016217
461216,NSPTRG00000016215
461217,NSPTRG00000016212
461218,NSPTRG00000016209
461226,NSPTRG00000016200
461228,NSPTRG00000016199
461229,NSPTRG00000016196
461233,NSPTRG00000016192
461235,NSPTRG00000016190
461236,NSPTRG00000016189
461237,NSPTRG00000016187
461239,NSPTRG00000016186
461240,NSPTRG00000016185
461242,NSPTRG00000016182
461243,NSPTRG00000016176
461244,NSPTRG00000016175
461245,NSPTRG00000016174
461247,NSPTRG00000039569
461248,NSPTRG00000016170
461250,NSPTRG00000016168
461251,NSPTRG00000016167
461252,NSPTRG00000016165
461253,NSPTRG00000016164
461255,NSPTRG00000016161
461256,NSPTRG00000016152
461258,NSPTRG00000016151
461260,NSPTRG00000016150
461263,NSPTRG00000016149
461264,NSPTRG00000050730
461267,NSPTRG00000016146
461270,NSPTRG00000016143
461271,NSPTRG00000016141
461273,NSPTRG00000016139
461275,NSPTRG00000016135
461276,NSPTRG00000016134
461277,NSPTRG00000016233
461278,NSPTRG00000016232
461281,NSPTRG00000016127
461282,NSPTRG00000016124
461283,NSPTRG00000016119
461284,NSPTRG00000016118
461285,NSPTRG00000031179
461287,NSPTRG00000043598
461290,NSPTRG00000016107
461291,NSPTRG00000016105
461292,NSPTRG00000016104
461294,NSPTRG00000016099
461295,NSPTRG00000016096
461299,NSPTRG00000016095
461304,NSPTRG00000016090
461305,NSPTRG00000016089
461308,NSPTRG00000048466
461309,NSPTRG00000016080
461311,NSPTRG00000016077
461312,NSPTRG00000016072
461315,NSPTRG00000016069
461316,NSPTRG00000016067
461318,NSPTRG00000016066
461319,NSPTRG00000016065
461320,NSPTRG00000016064
461322,NSPTRG00000016062
461325,NSPTRG00000016059
461329,NSPTRG00000043855
461330,NSPTRG00000016054
461332,NSPTRG00000016053
461333,NSPTRG00000016052
461334,NSPTRG00000016051
461336,NSPTRG00000016049
461338,NSPTRG00000016048
461339,NSPTRG00000016047
461340,NSPTRG00000016045
461341,NSPTRG00000016042
461343,NSPTRG00000016041
461344,NSPTRG00000016040
461351,NSPTRG00000016032
461352,NSPTRG00000016030
461355,NSPTRG00000016026
461357,NSPTRG00000016243
461358,NSPTRG00000016244
461359,NSPTRG00000016249
461361,NSPTRG00000016254
461362,NSPTRG00000016255
461363,NSPTRG00000016256
461366,NSPTRG00000016266
461367,NSPTRG00000016267
461368,NSPTRG00000016271
461369,NSPTRG00000016273
461371,NSPTRG00000051169
461375,NSPTRG00000052247
461376,NSPTRG00000016284
461377,NSPTRG00000016285
461380,NSPTRG00000031141
461384,NSPTRG00000023126
461385,NSPTRG00000016292
461388,NSPTRG00000016299
461390,NSPTRG00000016300
461391,NSPTRG00000016301
461392,NSPTRG00000016302
461394,NSPTRG00000024240
461395,NSPTRG00000016304
461396,NSPTRG00000039360
461397,NSPTRG00000039157
461398,NSPTRG00000016309
461399,NSPTRG00000016310
461400,NSPTRG00000016312
461401,NSPTRG00000016313
