ens_gene,Canis_sg_1,Canis_sg_2,Canis_hrt_1,Canis_hrt_2,Canis_hrt_3,Canis_kidn_1,Canis_kidn_2,Canis_kidn_3,Canis_livr_1,Canis_livr_2,Canis_livr_3,gene_ids
ENSCAFG00000004743,57.67613,55.845912,5.9581223,11.25303,39.066499,50.78421,94.78935,49.355756,42.51772,56.23692,20.73653268,477999
ENSCAFG00000004744,0.16065,0.0277811,0,0,0.0480841,0,0.118307,0,0,0,0,482521
ENSCAFG00000004745,3888.99,3728.65,967.529,695.617,2306.13,1050.58,2185.4,2312.63,3145.12,1715.13,849.326,475381
ENSCAFG00000004746,21.9936,8.654671,1.956310029,3.68415,2.1151,6.369714,3.265078,7.400203,2.40008,3.90482,3.28049,476447
ENSCAFG00000004748,29.2041,35.8888,12.9056,10.7522,40.4903,28.2708,69.1672,30.4378,45.8851,50.1719,28.0445,610957
ENSCAFG00000004749,10.3287,12.4721,0,0,0.146025,0.09176,0,0,26.36080186,12.7241,5.90201,478002
ENSCAFG00000004751,4.17278,3.24642,4.74411,10.5479,4.47385,6.50099,3.12661,3.61273,0.580177,2.9875,2.41733,484469
ENSCAFG00000004752,4.69297,2.0866,38.5163,60.387,110.181,54.8065,2.00608,52.3905,6.05916,5.25742,29.9809,609623
ENSCAFG00000004753,0,0.0133612,0.00731648,0.1705579,0,0.32999906,0.0709359,0.00966251,0,0,0.2159791,477016
ENSCAFG00000004754,1.393616,3.33391,0.230034,0.3285264,1.77747,0.633957,1.5550294,0.3336774,12.46186,3.68574,1.808864,487128
ENSCAFG00000004755,37.0525,21.783,107.458,78.6202,31.7999,122.817,71.2207,39.0344,95.561,169.554,60.5165,612416
ENSCAFG00000004756,2.10828,0.409167,61.0414,105.5989,149.033,91.911,0.30236,85.5178,1.90437,1.22224,56.8104,608610
ENSCAFG00000004757,1.51963,1.16819,7.585161,9.666817581,3.4971664,3.3589239,1.109699,1.70337,0.501777,1.27612,3.538636,484470
ENSCAFG00000004759,3.111492001,2.424413,1.125213,11.921954,12.733239,4.235478,4.279060037,3.571806,2.210848148,2.896040828,2.250896,100684635
ENSCAFG00000004761,0,0.19992,0.0443954,0.181131,0,1.02952,1.09171,0.259813,4.02912,6.52258,6.46474,484471
ENSCAFG00000004762,0,0,3.54422,5.02608,7.60074,2.676773,0.09379465,6.50495,0,0.059699,1.756991,483311
ENSCAFG00000004764,8.727488,4.246129125,3.773275,10.7173908,27.0047368,15.15893761,8.561099604,4.634103,18.14144,28.741312,16.870202,485463
ENSCAFG00000004765,0,0.0513387,0.0141455,0.113906,0.841784,2.03403,5.1633,0.983117,1.42989,3.01121,5.63963,612424
ENSCAFG00000004767,4.66344,3.56316312,0.830480198,3.070481,2.7011374,4.17716456,7.481080297,3.04643347,5.1308317,5.747473,3.385960001,483009
ENSCAFG00000004768,0.444579,0.158552,0.621373,1.728843,1.01728,0.1919366,0.363004,2.6035551,1.4726474,2.00449,0.2497598,477017
ENSCAFG00000004769,31.07409,14.37451,15.05812,37.93262,24.56901,27.83437,32.02061,39.253,10.70025,10.989286,11.40417,478003
ENSCAFG00000004770,0.850113,0.882139,0.125427,1.217228,0.362053,0.623937,2.52196,0.944925,0.489761,0.251565,0.505434,475382
ENSCAFG00000004773,9.76137,5.6310059,5.3336915,8.883073,15.7948785,5.558386,4.982803,9.5655451,3.0361811,7.4269336,3.5774266,100688009
ENSCAFG00000004774,0.05293521,0.0168823,3.5800308,9.619774,7.9318045,12.4234025,0.00954781,6.575028,0,0,4.943385,483313
ENSCAFG00000004776,1.074174888,0.81578474,0.3911771,2.215842896,1.652927143,0.334761287,2.65048799,2.149313947,9.495368806,9.091608178,7.024780048,477018
ENSCAFG00000004777,3.78459,5.5633,0.775621,10.7432,22.4027,4.49611,14.1232,1.70026,4.7314,4.77156,4.54928,608901
ENSCAFG00000004778,31.01574,26.124399,11.328095,14.8790408,30.66356,12.949121,12.28446815,18.069894,7.66292,7.33649,11.6102035,485464
ENSCAFG00000004783,10.6711,8.03754,7.04916,10.3386,17.9468,12.7412,14.6009,16.9765,8.4505,9.77812,7.02789,477019
ENSCAFG00000004784,2.73858,0.943216,0.1080378,0.9704261,0.435468,0.983498,1.709491,1.4762405,0.501665,1.109149,1.470849,607636
ENSCAFG00000004785,3.47690503,1.705715849,0.394997353,1.535787,1.520765,7.807587,4.902357047,8.63366,1.066636366,1.12474713,0.927212001,476528
ENSCAFG00000004787,0,0,2.31828,7.1191945,10.99177174,7.07551,0.0102691,11.0382601,0,0,3.026791,483314
ENSCAFG00000004788,27.0623085,18.543714,0.0223056,0.111713,0.0347799,54.350058,46.446192,16.5592519,0.127405,0.0770282,0.135101,610193
ENSCAFG00000004789,32.918836,16.9044293,25.9254268,30.061477,34.522223,21.4647648,19.93153799,29.482727,29.601865,22.42438627,16.062272,478005
ENSCAFG00000004790,0.36435,0.223105,0.0188578,0.113018,0.126544,3.02234,2.19665,0.894596,1.615394,1.043791,1.701840191,475383
ENSCAFG00000004791,14.10901,9.821275,2.410381,10.03356,24.06961,40.21634,39.58631,27.036538,43.66482,67.430818,49.748621,482522
ENSCAFG00000004792,17.2951,12.8519,8.5535,18.3262,19.783,18.7518,17.8728,24.4963,7.85275,7.57085,12.5862,612846
ENSCAFG00000004793,10.77899,5.601464601,9.440845,21.176274,18.30513617,28.734252,13.123253,24.0336504,7.95905,8.909284,11.7470632,485582
ENSCAFG00000004794,32.756257,20.825564,1.9181506,4.963921,4.560988,17.487628,20.83306,19.237992,32.130633,35.618005,31.180727,478006
ENSCAFG00000004795,5.494942,3.963065,3.193532,10.87801,10.902441,3.46015,5.17265,2.845337,5.23919,3.285207,3.8678871,485465
ENSCAFG00000004797,0.32371,0.391915,0.0829876,0.380799,0.593488,0.322359,0.779355,0.306661,0.0513629,0.0793765,0.0414362,485168
ENSCAFG00000004798,0,0.0188908,1.14112,2.05482,4.49167,7.52204,0.0265797,6.54157,0,0.108091,6.76916,483315
ENSCAFG00000004801,0,0,6.939875,29.705895,26.708788,0.0663449,0,0,0,0,0.0429684,482804
ENSCAFG00000004802,7.23147,6.62097,0.22451,1.07797,1.53021,3.59688,7.09479,2.19447,3.90397,4.71354,3.16763,102153124
ENSCAFG00000004805,21.4056,16.1683,9.47757,11.4507,27.9035,15.4132,24.4936,24.6773,19.8438,18.2081,11.3153,476935
ENSCAFG00000004806,70.8348,58.7154,6.57884,36.33109,73.0449,6.687436,21.36623,10.45754,23.25819,17.17992,9.41801,477020
ENSCAFG00000004807,21.055898,19.274963,19.611829,29.651942,40.8314,24.243712,24.828649,20.6453015,10.399978,11.3988,10.022073,475384
ENSCAFG00000004808,4.54505,4.84125,0.466358,1.26964,6.24282,3.73095,11.9887,2.94712,2.46033,3.77792,1.77883,608875
ENSCAFG00000004810,3.72568,7.98621,0.2993,0,0,1.78029,2.29327,0,0.522432,0,0.914071,111090090
ENSCAFG00000004811,32.3736,21.5096,76.1796,79.5698,114.663,46.8861,33.6168,24.8903,26.4209,41.866,37.0816,475385
ENSCAFG00000004812,0,0.0143046,0,0.0468463,0,0.0583523,0,0,0,0,0,482805
ENSCAFG00000004813,2.693362,3.469488,7.43387,15.406932,36.0932531,2.903338,8.32854,5.3815555,0.737458,0.611796,0.2996365,403607
ENSCAFG00000004814,0,0,0,9.61362,0,10.5758,0,0,0,0,11.5188,612443
ENSCAFG00000004816,0.216365,0.280656,0.239486,0.902965001,0.513315,23.13816736,0.0783829,18.1961,0.0253397,0.0463197,6.5940265,609568
ENSCAFG00000004817,32.9767,28.88714,3.078623,6.555622,14.982621,17.37543,42.86458,20.720434,18.4938,19.16759,9.635739,476936
ENSCAFG00000004818,17.7988,21.0128,3.46835,5.64207,8.73572,71.8449,108.083,6.23973,51.1875,46.1268,33.8278,475698
ENSCAFG00000004819,0,0,0,0.0405313,0,0,0,0,0,0,0,100684979
ENSCAFG00000004820,1.70633,0.786978,1.08616,10.223469,0.681799,3.30229,3.333519,9.89777,14.130784,15.843488,12.332566,477021
ENSCAFG00000004821,0.186518,0.1613,0.0528087,0.366907,0.119448,0.278722,0.538058,0.2059178,0.1148741,0.1101145,0.0739331,100682984
ENSCAFG00000004822,7.571254,4.465905,1.393446,2.067126,1.812426,4.030151,5.216394,4.824017,7.26241,6.444906,4.97415,476793
ENSCAFG00000004823,35.9081,46.0539,12.0634,11.6159,75.4723,19.7858,70.5893,30.2838,33.8084,26.7132,11.9455,609605
ENSCAFG00000004825,50.9682,19.6662,9.06335,21.9917,14.2098,71.8621,31.1109,44.8798,79.4878,63.8555,59.4007,475699
ENSCAFG00000004826,5.852148015,5.4812197,0.109978,0.70184599,1.2106,2.08351,2.1500204,2.4392871,0.263063,0.306767,0.218545,482526
ENSCAFG00000004827,8.47239,4.582889,0.4824003,5.990356,7.623138,33.175785,106.613077,4.05343,119.68971,234.9045,65.650619,478008
ENSCAFG00000004828,0.174718,0.120853,0.0333773,0.134946,0,0.921778,0.687883,0.392884,0.0647459,0.0553769,0.0411543,475700
ENSCAFG00000004830,20.231074,14.6168827,14.764731,23.815458,65.941282,12.3088782,28.7887516,15.3165301,15.538672,17.361752,6.511293,482806
ENSCAFG00000004833,6.624505,8.513773,11.1627,13.7556,26.9901,6.01439,13.3497,6.41672,4.86156,9.30903,5.65366,482527
ENSCAFG00000004834,0,0.308532,0.571113,2.158038,0.14806,1.371265,1.183034,0.899482,0.0625171,0.0536656,0.152844,102153828
ENSCAFG00000004835,1.06816,1.99495,54.57113,69.20587,392.27065,0.203035,0.707912,0.440435,0.0593688,0.0512267,0.191207,475701
ENSCAFG00000004836,0.0834734,0,0.00473201,0.100835,0.0584833,0.19226,0.0241317,0.244381,0,0.0343017,0.0786494,485469
ENSCAFG00000004839,10.5512,7.06128,2.16687,6.8646,16.8931,8.44399,13.7465,11.8304,10.0212,14.5475,6.96619,487130
ENSCAFG00000004842,101.69415,340.2939,102.1904,376.264,824.4829,291.241,473.7706,161.4568,218.46371,191.1998,162.60388,476794
ENSCAFG00000004843,143.9133,68.1027,0.0265567,0.0766022,0.11921,0.455334,2.317449,1.9104,0.593851,1.215357,0.95959,485470
ENSCAFG00000004844,47.36922,44.66652,30.80183,22.909041,119.23007,31.8346,161.73074,98.214,43.8723,25.133402,5.49318,483881
ENSCAFG00000004845,0,0,8.52416,1.78475,4.72145,0.217805,0.759171,0,7.00361,28.9078,16.7663,485169
ENSCAFG00000004848,20.246,50.3971,0,0.165374,0.127789,2.78932,7.44016,1.62002,1.80052,2.15208,1.14595,485170
ENSCAFG00000004851,8.9776,10.1167,1.67193,4.23641,7.96541,5.40753,9.38734,5.05765,4.29814,6.83371,5.87971,476795
ENSCAFG00000004854,194.955,148.075,64.4439,60.6798,126.88,264.289,257.088,205.249,124.856,72.0798,81.8078,482528
ENSCAFG00000004855,10.967365,9.25996,0.2942614,1.4173472,2.5332029,33.05024,36.860643,18.17498215,34.226978,27.40455029,16.963053,403419
ENSCAFG00000004856,10.5213,12.423833,1.322468,15.877585,17.37606219,3.283799,6.472738,13.440784,26.09167,41.7602,15.831873,607757
ENSCAFG00000004858,6.267,4.54158,1.436639,6.314548,9.9001195,7.41679,10.308425,6.28036,4.788572,9.84483,3.64638,484475
ENSCAFG00000004860,0,0.0105903,1.309878,2.7978,4.73673,3.415836,0.0147792,2.49017021,0,0,3.37874,483317
ENSCAFG00000004861,71.4885,37.0155,49.5543,59.9838,59.3826,49.2719,43.8394,101.9284,48.3635,37.9108,24.45797,102155803
ENSCAFG00000004862,5.28367,7.73427,1.492487,4.852878,13.707,5.391224,14.588091,4.631974,7.61812,5.20877,3.60099,475387
ENSCAFG00000004865,7.66877,9.02957,24.6297,53.319104,15.7853,5.84576,8.263391,15.29728,1.894517,1.079549,1.463459,475541
ENSCAFG00000004866,9.207503672,7.418096,0.633657009,2.842445,5.995662,3.848378,8.0592,4.119078337,0.929912,1.90769,1.270559041,487132
ENSCAFG00000004867,13.4597,17.0369,2.13827,4.68888,17.6099,8.01077,21.2545,14.3739,9.18225,9.43268,4.61973,100684130
ENSCAFG00000004868,0,0,0,0,0,0,0,0.247412,0,0,0,100187714
ENSCAFG00000004872,2.39073,0.8363493,0.56237,3.35638,2.18927,3.069,3.06584,3.03563,2.33393,2.02982,2.092518,483882
ENSCAFG00000004874,37.7115,48.0302,0.751372,0.647323,2.2086,23.0853,16.96,21.9817,0.719434,1.41262,2.26266,611074
ENSCAFG00000004875,7.579181,4.54427204,30.828062,63.942655,55.673299,21.3403832,15.17748,10.9334116,5.442054,10.260256,5.87441,475388
ENSCAFG00000004876,19.5265,11.8244,4.39542,6.57675,13.4019,10.4756,15.3777,16.2159,12.2024,16.7967,11.1242,475542
ENSCAFG00000004880,0,0,0,0.125755,0,0.443413,0.130936,1.229529,0.4208069,0.07803,0.798846,476113
ENSCAFG00000004881,19.5601,14.2645,2.79099,11.855976,15.7625,21.669,25.9636,13.107215,9.016023,10.7773,9.51971,483010
ENSCAFG00000004882,45.81516,21.73096,14.32003,30.82708,24.02403,47.976,29.40707,39.731,13.58758,16.23557,13.48055,484476
ENSCAFG00000004885,0,0,0.0529552,0.451609,0,1.302591,0.3152,0.900882,0.395424,0,0.212098,611008
ENSCAFG00000004888,26.62267,18.43322,15.417329,25.439487,19.11453,23.705402,21.0322,24.679301,18.153066,17.8618,14.000697,475702
ENSCAFG00000004889,1.00016,0.324284,0.179327,0.145302,0.338862,62.0224,47.4497,261.177,2.29351,1.53365,3.99604,483883
ENSCAFG00000004890,8.16928,11.36208,0.0345825,0.110089,0.107188,4.12399,1.332228,1.259983,0.612785,0.0493055,0.626852,485585
ENSCAFG00000004891,4.75665,5.98125,0.601788,2.38552,5.52803,4.6922,10.0381,3.23407,4.51442,5.55917,2.06161,484477
ENSCAFG00000004892,8.936,12.7279,9.35264,11.2888,35.3538,19.107,24.0315,14.9194,16.2548,15.2206,13.8845,613012
ENSCAFG00000004893,1.62614,3.52795,0.704358,1.3044,3.13238,80.6136,147.409,56.6782,4.60082,6.28582,3.03158,610386
ENSCAFG00000004894,199.40311,178.6469,63.673988,76.45304,191.81332,144.51678,211.12092,168.1375,108.1227,84.49748,48.39224,475545
ENSCAFG00000004895,606.1034171,803.862132,210.3755064,127.34647,512.2645047,600.632587,1379.688135,509.7547697,2178.94497,1576.099062,1081.069126,476115
ENSCAFG00000004896,49.3545,44.4198,13.2153,14.8584,35.2198,46.8304,39.5615,44.8037,38.8261,28.7314,28.9654,476116
ENSCAFG00000004897,7.45969,5.9040605,0.824937,3.53226,8.88408,4.06585,8.6974011,3.41321,3.65426,3.29044,2.821562,476797
ENSCAFG00000004899,80.1706,62.6246,24.3069,31.7836,40.1992,75.804549,86.2924,63.432194,32.6205,33.3326,29.5304,483011
ENSCAFG00000004900,45.061,68.7766,17.496851,23.281141,85.089271,23.83283,80.165298,32.353008,29.53297,34.4694,11.89137,403971
ENSCAFG00000004901,50.33614,60.36563,3.570287,11.41969,42.76005,2.586439,23.01363,4.934299,134.07346,173.562658,76.813457,483885
ENSCAFG00000004902,0.137406,0.010185,0.00556812,0.0543924,0.0163237,0.0309154,0.369407,0.1768068,0.0654124,0.0200519,0.0251115,485474
ENSCAFG00000004903,19.36602,14.50384,3.352331,7.93231,16.74273,11.33967,23.23893,11.77104,10.86043,14.48675,8.62788,482530
ENSCAFG00000004904,0.363224,0.355188,3.36236,11.25,18.345132,0.99919,0.788621,0.985549,0.186191,1.06767,0.1312185,484646
ENSCAFG00000004905,0.088139972,0.080034482,1.597165,2.67511,1.824962,18.44259,0.023820058,16.45537,0,0.011444248,0.785006,483318
ENSCAFG00000004906,1.15852,0.709845,0.305785,1.32682,2.54751,26.3683,32.629075,1.61654,12.289342,43.2498,25.489647,476798
ENSCAFG00000004909,10.53962,17.56791,3.135709,5.10191,12.91607,6.90797,23.59335,11.54283,8.6522,6.62227,4.989208,483012
ENSCAFG00000004910,0,0,0,0,0,0,0,0,0,0,0,483886
ENSCAFG00000004911,0.0938799,0.2827179,0.0706511,0.9147008,0.623371,0.4141011,1.5328562,0.282065,0.2198035,0.3157302,0.4007718,484478
ENSCAFG00000004912,17.163869,10.133666,5.9586735,21.471641,10.202653,22.92747,21.91176,14.843679,15.28088,21.097873,16.3074,475546
ENSCAFG00000004913,0,0.235843,0.0144446,0.261836,0.950477,0.0273507,8.80209,0.0378714,37.2239,51.7223,20.2991,476117
ENSCAFG00000004919,0,0.26082,0,0,0,1.12674,0.795209,0.219627,0,1.04862,0,100683928
ENSCAFG00000004923,64.503,49.7567,9.62746,13.6398,38.2243,29.0091,61.084,31.3741,29.6128,28.9628,11.9315,475703
ENSCAFG00000004925,0.091499523,1.044472032,1.661160191,4.067284477,6.0651021,5.471983,0.013236734,5.711121,0.0406534,0.018741609,3.83553,444855
ENSCAFG00000004927,5.727881201,5.21212502,4.687811,18.792041,11.2567396,15.410049,7.323448218,9.809668,5.420020001,7.553737901,7.90002,476119
ENSCAFG00000004929,0,0.4341739,1.011911,0.908583,4.677351,1.59722,7.771951,3.86334,0.19874,0.278563,0.300616,100684197
ENSCAFG00000004930,0.127861,0.0859738,4.60395,5.38796,2.068699,1.472008,0.322785,5.01952,0.075057101,0.186222,0.0754146,484480
ENSCAFG00000004931,8.737775,5.012851,2.0652894,5.631569,4.771229,2.650265,4.394147627,3.171149794,1.225950013,0.854437,0.5364789,485586
ENSCAFG00000004932,37.59967,37.4562,11.02952,16.28022,60.918,176.474939,188.3026,59.19833,27.67353,29.1539,15.192472,482809
ENSCAFG00000004938,0,0.00766261,6.70236,19.2517,13.2525,4.7761,0,10.0834,0,0,0.396678,483319
ENSCAFG00000004940,0.0523457,0.158104,0,0.349251,0,0.0567945,0.0385251,0,0,0,0.110188,611040
ENSCAFG00000004944,0.0485181,0.037832,0.335067,1.1166432,7.85147,0.685435,1.322634,0.5739636,0.1577832,0,0.0217557,476942
ENSCAFG00000004946,1.562805,1.0088484,41.692343,99.667,107.46429,199.84048,0.4286362,220.489984,0.422627,1.000416,77.987285,608477
ENSCAFG00000004948,0.313571,0.560428135,0.0762581,0.325138242,0.4494998,1.406568002,1.44002,0.42727,0.283767123,0.2340074,0.971359,100686697
ENSCAFG00000004950,25.9012,23.876,3.77423,5.37511,26.0583,11.7573,34.4384,18.0213,26.3534,22.992,7.06607,476120
ENSCAFG00000004951,27.96695,16.5442974,17.6295514,37.0905087,57.9639421,39.5301044,31.7970711,33.9808885,31.285238,49.43398,37.483045,484648
ENSCAFG00000004954,32.7379,18.0633,10.6725,16.329512,16.2012,27.779534,24.8034,37.7904504,19.6681,28.335452,17.0758,475704
ENSCAFG00000004955,9.10576,6.0487,0.614931,5.6932,4.42418,5.16926,4.29171,2.7204,3.97284,5.19167,5.54758,611094
ENSCAFG00000004956,17.88516,9.461503,1.18171,1.988837006,1.521501,11.633844,19.49746,29.125746,1.268,0.8235298,0.732451,607885
ENSCAFG00000004958,1.342651,0.72440602,54.7318,195.8932,40.07514,0.8079101,0.4438009,0.3563662,0.264003,0.0879477,0.9175814,612463
ENSCAFG00000004959,49.66837,31.318444,30.92832,24.72775,28.893543,66.7446,49.45343,73.0306,331.51842,494.27022,371.192082,477023
ENSCAFG00000004960,0.0627044,0.195175,26.5703,40.9628,38.189,34.4487,0.0927913,28.0314,0,0.0591494,34.9263,483320
ENSCAFG00000004961,0.263866,0.182528,0.100437,0.126042,0.274618,0.118279,0.225595,0,0,0.0429128,0.0305523,482811
ENSCAFG00000004963,0,0,0,0.155404,0,0.224276,0,0,0,0,0.195167,485485
ENSCAFG00000004964,9.79111,8.05943,0.878227,0.603693,5.24562,2.13096,8.29996,5.25268,4.71763,1.07048,1.35208,475548
ENSCAFG00000004966,26.1038,36.9899,2.86975,6.02759,25.5252,17.19546,86.4246,19.2876,50.0347,69.405,39.2111,477024
ENSCAFG00000004967,31.951421,20.154503,8.298666346,25.960493,53.43669,23.662713,35.67258,26.229622,15.81803,32.7108,14.081065,476531
ENSCAFG00000004968,0.154967,0.346189,0.580271,1.2452932,3.5549305,1.955025,0.242025,1.793497,0.151519,0.166357,0.96381,483321
ENSCAFG00000004969,0,0,0,0,0,0.0155487,0.0213367,0.0106395,0.126023,0.142448,0,485487
ENSCAFG00000004970,0.159674,0.0138077,0.363009,0.150625,0.42232,0.168815,0.0193304,1.737413,2.18782,1.44852,0.362323004,476121
ENSCAFG00000004971,5.22805,2.07167,5.58979,12.58901,8.97985,6.03213,2.19905,6.71535,3.1566,4.3608,2.59387,475549
ENSCAFG00000004972,13.05713,12.47752,3.644908,9.76377,21.3084,8.70941,18.46883,14.48215,11.26616,10.499416,6.825753,607809
ENSCAFG00000004973,2.389412,3.0326484,2.1286016,5.633487,18.891491,3.420443,9.755988,1.327149,3.73608,2.7832497,1.745204,607310
ENSCAFG00000004975,752.7833,820.745,133.23491,182.0453,278.6508,219.8367,215.0522,253.2797,198.2131,192.34998,154.7828,403535
ENSCAFG00000004978,2.03019,0.234051,1.76057,6.06788,2.18169,7.8644,4.24229,7.79947,0.188076,0.215201,0.437385,485489
ENSCAFG00000004981,7.909,8.0823053,0.9899386,1.413705,3.149463,2.090531,7.877859,3.6705041,10.297698,6.525723,4.44749,476944
ENSCAFG00000004985,144.1789,101.5755,18.5058,20.3905,53.1522,63.5656,134.710529,83.1352,59.5814,53.69760002,29.32646,403702
ENSCAFG00000004986,0,0,0,0.0198252,0.0308679,0,0,0,0,0,0,485173
ENSCAFG00000004988,0,0,0,0.0793403,0,0.0374805,0,0.0254714,0,0,0.0972257,102155486
ENSCAFG00000004989,0.149177,0.26038382,2.664821,15.55665,17.93572,33.10822,0.213348,13.84915,0.3017372,0.2521868,58.86617,483322
ENSCAFG00000004990,56.702121,24.738545,9.999726,21.79635,29.52255,33.62119,19.06639,27.760242,19.289786,12.575768,18.395171,476123
ENSCAFG00000004994,3.01678,1.68022,0.785315,1.0175,5.89841,2.55443,3.08918,1.13119,0.0986121,0.173038,0.0925054,484652
ENSCAFG00000004995,12.319509,18.8821,13.242302,24.89283,45.69081,19.69937,27.34247,18.510807,8.75691,13.4619,7.10592,484486
ENSCAFG00000004998,7.08429,6.3731,0.0474325,0.0568593,0.206586,3.67666,7.88307,1.39367,28.7656,28.0538,13.7181,610696
ENSCAFG00000005000,6.8849,7.43065,0.108855,0,3.14243,8.75041,20.8234,4.26196,17.4466,32.3762,12.1059,610707
ENSCAFG00000005002,0.808037,1.25713,4.81674,9.0751,32.8893,0.953996,7.93873,5.20285,0.149724,0.226136,0.207835,100688494
ENSCAFG00000005003,0.378758,0.24477576,0.1613855,0.619490211,1.372635301,1.982643402,3.301883285,1.798039,0.455549312,0.556967849,0.104349022,483893
ENSCAFG00000005005,11.9291,10.244728,4.3913218,4.87813,16.699491,13.8422,14.779001,8.91031,11.7475,12.4733,7.803212,476532
ENSCAFG00000005007,0,0,2.24319,0.799844,3.6044,1.80528,0,3.18247,0,0,0.806871,483323
ENSCAFG00000005008,7.20089,3.93002,1.12814,5.03444,7.45334,3.80712,8.9518,6.77183,1.00704,0.864539,0.651041,483895
ENSCAFG00000005012,1.96664,0.732512,1.25456,2.67192,1.94286,1.39244,1.44597,1.00192,0,0.0972581,0,606939
ENSCAFG00000005013,0,0,0,0,0,13.4406,4.38989,0.249528,0,0,0.0925054,485587
ENSCAFG00000005015,14.177704,14.863706,3.05729,7.74514,21.3235,7.96868,20.6362,11.5214,6.47074,10.6646,4.138715,484489
ENSCAFG00000005016,5.886367,4.3446235,1.09627,3.338095,5.94292,4.118086,5.2753895,3.44996,5.59156,5.78535,2.254271,485491
ENSCAFG00000005018,9.12284,4.3971612,3.587657,6.605019,5.282075,9.989232,5.686135,6.693915,6.416606015,8.405025924,6.57155,476533
ENSCAFG00000005019,5.6005,5.7644,0.930013,1.18542,1.87289,7.21159,9.89161,4.46335,1.51356,2.03034,1.65567,487134
ENSCAFG00000005020,0,0.223,0,0.129216,0.100199,82.37812,83.5209,20.18918,47.8242,36.6506,32.676465,476125
ENSCAFG00000005021,0,0.0317731,0.106341,0.342377,0.302573,3.89638,0.00735192,2.195439,0,0,0.379017,483324
ENSCAFG00000005022,3.81295,3.86834,0.997431,3.41094,11.8641,4.23411,8.88836,5.11614,2.86313,3.86082,2.07534,487135
ENSCAFG00000005024,164.3976,170.9229,511.4639,644.0788,617.129,654.144,433.1483,602.42,263.638,271.297,161.7741,478009
