ens_gene,Xeno_hrt_1,Xeno_hrt_2,Xeno_hrt_3,Xeno_kidn_1,Xeno_kidn_2,Xeno_kidn_3,Xeno_livr_1,Xeno_livr_2,Xeno_livr_3,gene_ids
ENSXETG00000019346,64.6681,59.4951,70.2036,57.1687,64.1419,53.7144,64.8351,37.8988,41.4933,549195
ENSXETG00000019347,51.44614,3.374206,6.898579,32.96176,31.6873,90.71104,27.73938,48.77454,213.4604,100495826
ENSXETG00000019349,4.21272,0.105079,0.0781915,3.21117,13.848,2.38805,0.12734,1.59869,0.920057,100489157
ENSXETG00000019350,22.98465,7.007726,11.76602,18.04892,31.29665,20.725,8.885623,14.47745,14.58169,100216097
ENSXETG00000019353,0.26937,0.227537,0.199855,0.402724,0.590609,0.295039,0.324564,0.104907,0.0238544,100487108
ENSXETG00000019354,4.56934,6.51186,6.93141,5.13536,4.73606,5.1953,1.35723,1.40198,1.90709,100493736
ENSXETG00000019356,2.10004,0.46441,0.5195741,3.937328,3.821544,3.645843,4.466726,9.8387,13.43069,100488151
ENSXETG00000019357,0,0,0,0,0,0,0,0,0,100488349
ENSXETG00000019359,25.4483,169.905,182.335,94.0036,41.0418,55.4961,11.4996,11.0749,9.48959,100379896
ENSXETG00000019360,16.42651,3.965507,2.967726,13.979,12.75765,18.69721,4.03842,7.151372,6.202288,100124931
ENSXETG00000019366,31.68006,27.90863,28.5378,29.8611,36.0413,36.19184,11.8116,13.69955,17.96967,448194
ENSXETG00000019367,32.88426,9.225277,16.90148,25.60881,32.45589,36.04768,11.13007,46.94057,27.72532,493548
ENSXETG00000019368,2.401116,0.318824,0.309912,0.2121025,0.1870157,0.18029,0.1530631,0.3488399,0.878067,100497601
ENSXETG00000019369,21.01183,4.35189,3.964081,6.329049,5.535441,5.391158,2.64804,2.544917,3.467439,100488854
ENSXETG00000019371,12.08925,1.208344,2.640186,6.95767,4.379105,5.27142,1.58791,4.390188,8.80547,779458
ENSXETG00000019373,6.691028,6.58288,11.3177,13.93666,19.2089,15.73352,3.385321,7.764941,7.587663,779934
ENSXETG00000019374,5.94459,0.315834,0.520866,6.27469,6.74105,5.290455,0.117504,0.254546,0.158075,100492745
ENSXETG00000019375,18.9704,7.615084,10.1287,19.52038,20.48937,24.04955,7.5452,14.20657,19.04303,734050
ENSXETG00000019377,7.639,2.99583,4.7778,9.25499,7.71914,7.74334,2.16455,2.64086,4.06586,100485077
ENSXETG00000019378,0.151717,0.0212823,0.0181083,0.241974,0.0948158,0.0318335,0,0,0.041217,779820
ENSXETG00000019379,0,0,0,0.0554676,0.0747128,0.0267563,0,2.64581,0,101731072
ENSXETG00000019380,0,3.441,0.433203,0.0292359,0.173271,0.0705138,0.00943305,0.0328131,0.0273898,100124998
ENSXETG00000019381,16.8401,0.069682,0.0795056,0.0482909,1.2749,0.792011,3.96936,2.60158,4.61463,734087
ENSXETG00000019382,71.53249,20.27728,23.28058,58.03,52.85593,56.21745,29.96994,42.4522,76.7875,395017
ENSXETG00000019383,0.347834,0.164546,0.07432,1.08339,1.362,1.30651,0,0.0506645,0.126872,100490135
ENSXETG00000019384,5.71918,0.161718,0,0.192055,0,0,0,0,0,100498538
ENSXETG00000019385,16.719,4.807438,8.23314,11.9923,11.5434,9.14593,3.96935,6.54359,8.3641,550048
ENSXETG00000019387,0,0,0.0458888,0.0557447,0,0.05378,0,0,0,100491062
ENSXETG00000019388,0.18185,0.0732793,0.0772687,0.281593,0.404582,0.126779,0.100358,0.316048,0.351749,779743
ENSXETG00000019390,23.26756,11.07748,15.54941,26.25456,34.2609,34.74803,10.038,23.03389,24.58623,100145809
ENSXETG00000019391,9.821715,3.254635,6.599432,11.1737,10.27594,9.981737,3.173415,7.775497,11.63736,100327236
ENSXETG00000019394,20.3953,5.0615,8.21878,25.87598,29.98286,31.51407,16.9235,15.89796,18.8046,448478
ENSXETG00000019395,16.08787,2.23357,1.16402,19.7964,2.296115,3.401267,0.0823816,2.50753,0.264948,549230
ENSXETG00000019396,16.1922,0,0,4.22066,4.02828,4.24642,0,0,0,100127761
ENSXETG00000019397,41.45618,40.66282,61.16784,18.08189,28.57537,29.54156,14.39383,27.41056,19.19542,100496664
ENSXETG00000019398,12.593,11.0281,16.33721,14.5338,12.8908,15.0822,3.58905,5.35374,7.77656,780135
ENSXETG00000019399,2.77799,4.93155,11.4032,7.1434,4.65491,0.698476,5.83404,2.87111,1.04002,779841
ENSXETG00000019400,3.01769,0.270515,0.67119,11.8808,12.8024,8.82128,0.819426,2.35314,1.52772,100494382
ENSXETG00000019401,15.01726,6.189192,8.56376,15.43839,17.04204,18.65209,4.38434,6.70435,7.69008,100158530
ENSXETG00000019402,0,0.119135,0.250003,0.303699,2.85181,1.06734,0,0.827799,0.243876,394467
ENSXETG00000019403,12.99091,3.230598,2.10149,23.15159,47.03256,33.74379,64.84,90.18692,49.75439,100127180
ENSXETG00000019404,13.8806,0.166756,0.998852,20.1805,2.5462,19.2228,3.09019,0.143353,5.14535,100485303
ENSXETG00000019405,7.35413,1.892267,1.840738,5.168284,5.022769,5.017611,1.019723,2.472302,1.699221,407859
ENSXETG00000019406,20.1872,28.31858,26.9783,25.6439,25.83,29.00726,7.85254,9.13453,9.999559,100038119
ENSXETG00000019407,15.692,4.631435,4.83479,9.268618,10.66708,11.71079,5.218247,17.61691,14.76642,100490022
ENSXETG00000019408,17.58587,6.171265,8.18191,23.90726,27.14986,21.8772,6.14246,17.47319,11.4501,100144978
ENSXETG00000019409,4.756293,0.731757,1.354179,1.981567,1.926562,2.140155,0.661368,1.014401,1.17272,100497933
ENSXETG00000019410,6.55224,0.647236,0.965497,1.50518,1.28491,0.829788,0.508101,0.855642,1.31856,100489632
ENSXETG00000019411,70.6086,29.1322,30.4785,97.9078,65.463,87.5944,30.0907,28.6619,35.0178,549204
ENSXETG00000019412,33.81986,43.37387,45.53325,59.62266,42.7873,45.92297,20.29144,17.89676,21.57975,394760
ENSXETG00000019415,0.5324627,0.472109,0.9136264,0.5498557,0.4454929,0.7335891,0.0262661,0.416216,0.8299336,100145692
ENSXETG00000019416,21.3389,52.0393,9.11124,1.05411,7.09923,6.86447,27.3957,0.591542,2.96264,100145578
ENSXETG00000019417,7.572844,5.114852,8.063907,16.02203,14.2958,12.99408,5.750162,13.16542,11.09895,100497648
ENSXETG00000019418,4.53339,1.371177,1.41458,3.196801,2.698034,2.351686,0.746355,1.451478,1.805902,100496155
ENSXETG00000019420,21.4858,46.608,72.0591,31.7877,66.8287,55.6327,7.00832,43.5654,58.5506,100144746
ENSXETG00000019421,17.96071,227.8893,355.7018,38.32995,106.5887,33.68093,8.2463,47.38005,16.68484,493441
ENSXETG00000019422,259.835,108.358,30.3859,247.691,114.494,226.148,831.506,203.271,207.488,100495370
ENSXETG00000019423,10.3064,5.30573,6.49598,9.00262,10.2399,7.39861,1.16008,4.86495,4.68563,100144982
ENSXETG00000019425,0,0,0,0.0866963,0.0233553,0.0209102,0,0,0,100497987
ENSXETG00000019426,4.905543,0.315099,0.324105,2.75601,1.436692,4.46312,1.771,5.16207,2.296951,100101781
ENSXETG00000019427,5.5517,4.20468,7.70031,6.190663,7.2468,7.07657,1.31081,3.98673,3.86057,100036635
ENSXETG00000019428,1.96274,0.417946,0.890078,1.45971,1.2972,1.30924,0.201711,0.962282,1.84618,448464
ENSXETG00000019429,28.0417,19.0524,28.8653,39.5109,33.7284,28.8828,22.9684,23.9835,21.2959,394740
ENSXETG00000019430,28.4765,7.30625,3.41747,45.525,34.9527,58.4834,6.74327,16.8814,16.8192,100487213
ENSXETG00000019432,51.2807,22.0512,30.71244,111.3676,50.66447,56.10526,63.7031,100.3489,117.9571,493341
ENSXETG00000019433,50.35605,18.96303,23.265,38.2937,24.5833,33.0321,14.05661,14.89082,18.53714,100216264
ENSXETG00000019434,59.91667,0.473329,2.379172,104.1425,106.5716,88.45615,1.0889,0.674413,0.974868,100489321
ENSXETG00000019435,10.2029,6.50634,9.1852,6.60838,6.72387,8.10421,2.10943,2.76709,3.02411,779550
ENSXETG00000019436,16.59995,26.52426,35.84198,31.82226,26.20664,28.42262,5.92627,12.74876,17.3198,549268
ENSXETG00000019437,0,0,0,0,0.0240404,0,0,0,0,101730847
ENSXETG00000019438,44.96564,9.797295,9.748225,32.32376,20.09124,25.08626,15.48549,22.60074,54.40842,550066
ENSXETG00000019439,4.63973,0.688197,1.33607,3.65182,3.10748,6.09555,0.196542,0.162644,0.162915,100492356
ENSXETG00000019440,255.092,3.66501,5.30897,301.847,308.198,352.206,0.319309,1.42182,1.07893,779893
ENSXETG00000019441,1.35821,2.35045,1.75331,2.44311,2.47511,1.83322,1.66946,1.49992,1.83889,100494434
ENSXETG00000019442,24.4613,20.6263,23.3898,41.3718,46.9933,37.7539,8.51787,16.1866,16.2539,493426
ENSXETG00000019443,8.772063,1.459729,2.231318,4.998444,4.165529,4.482373,1.36739,1.93722,2.657546,448613
ENSXETG00000019444,22.49257,0.882258,0.562186,51.62969,52.17593,41.73899,39.26147,84.1609,87.5257,105945321
ENSXETG00000019446,13.39581,3.588273,3.725726,11.03313,13.08502,12.82308,4.594713,11.19087,10.30923,100497647
ENSXETG00000019447,0.800445,0.236735,1.644524,0.3063158,0.656429,0.715496,0.801235,0.32042,0.4461012,100492908
ENSXETG00000019448,20.41281,19.15122,24.81036,19.33718,26.44438,23.92058,5.12276,16.0554,14.04017,779980
ENSXETG00000019449,15.64515,3.480078,6.490112,27.09343,26.28487,35.27542,3.492205,10.66415,9.697203,100329113
ENSXETG00000019450,14.57201,3.48145,4.70255,7.102603,9.161183,7.329457,2.542493,4.407946,5.0277,100126219
ENSXETG00000019451,7.58522,1.67062,3.01459,9.06584,9.98564,10.4482,2.99002,4.66149,6.19221,100489502
ENSXETG00000019453,2.43424,9.21311,14.23453,8.20442,5.908128,8.705511,3.798176,7.511666,10.5167,734018
ENSXETG00000019456,4.34396,0.9900103,1.201739,0.922009,1.090123,1.130247,0.382237,1.06855,1.490169,100488876
ENSXETG00000019457,0,0.632414,0.0263034,0.0958584,0.12051,0.262026,45.5956,62.831,70.1978,100379841
ENSXETG00000019458,12.6654,5.25188,6.9754,11.4129,11.8776,11.8636,5.84766,12.6032,15.4897,100488899
ENSXETG00000019459,1.12291,0.281384,0.997774,0.1680105,0.2650987,0.296079,0,0,0.017249,394828
ENSXETG00000019460,37.98901,0.187176,0.710781,6.7113,2.89699,3.010201,0.0367822,0.792891,0.257383,448009
ENSXETG00000019461,15.416,0.966357,3.113097,13.11974,11.08143,14.97494,1.091094,2.24122,2.646979,100036719
ENSXETG00000019462,60.96153,17.78579,20.32865,74.7667,59.4452,50.2006,63.4202,112.662,135.7518,407898
ENSXETG00000019466,4.89636,1.913577,3.435767,8.146018,6.191743,5.988739,2.149197,7.157007,7.478218,100494980
ENSXETG00000019468,12.12357,15.6328,20.79879,6.640134,6.6469,11.459,1.3484,3.57381,8.401092,100380048
ENSXETG00000019469,15.93046,3.20199,5.3457,12.05756,8.18965,9.474522,2.93366,4.506087,6.37673,100170444
ENSXETG00000019470,116.676,13232.73,22776.46,64.73611,66.74231,58.74488,40.6316,51.2843,59.09099,100135145
ENSXETG00000019472,18.90585,30.90944,78.27809,26.17381,21.49834,39.50633,3.37834,8.931734,9.89262,100124983
ENSXETG00000019474,9.111468,7.26485,10.5284,6.57101,5.51722,10.26698,0.580135,1.7792,3.60144,100135082
ENSXETG00000019475,20.04897,7.882688,16.31614,9.534304,14.62989,9.350709,1.238737,4.951444,5.271028,100488707
ENSXETG00000019476,1.88758,2.28805,1.97998,2.80183,3.38381,3.26997,2.012468,1.48182,1.6673,100037913
ENSXETG00000019477,118.3833,26.24363,41.92977,197.5892,176.4487,154.4358,30.64459,67.33384,77.01689,496448
ENSXETG00000019478,3.410974,0.302867,0.347699,0.454868,0.5384505,0.1723993,0.0311174,0.328193,0.913165,407922
ENSXETG00000019479,38.6746,46.41256,51.37394,26.667,36.02409,39.9658,22.67907,37.04426,42.3217,496497
ENSXETG00000019480,0.705255,4.76149,10.77345,0.8796732,1.233569,1.195874,2.294685,3.757949,3.70076,780089
ENSXETG00000019481,2.04007,15.68028,28.1083,4.56932,6.56122,3.7595,1.713778,2.054369,1.458999,100379766
ENSXETG00000019482,3.5775,1.413758,1.531131,3.09121,2.241979,2.043694,0.82097,1.528445,2.039906,100144924
ENSXETG00000019485,44.50841,11.30912,10.06874,40.59146,32.18029,46.8883,13.48624,12.53886,9.57695,394619
ENSXETG00000019487,80.71147,75.12443,75.72337,91.42083,71.07739,117.6675,48.83365,74.60836,55.19892,100145804
ENSXETG00000019489,18.33616,8.68478,12.87787,24.32093,20.81685,22.07163,11.36226,13.7236,22.02891,100144965
ENSXETG00000019490,15.05,1.76539,4.44628,50.6549,40.4466,44.0284,3.43253,4.64899,7.64155,100145421
ENSXETG00000019492,8.80934,1.217412,3.842616,4.846445,6.785178,4.609199,1.085465,1.146495,1.966818,780229
ENSXETG00000019494,0,0,0,0.162978,0.0658577,0.235851,0,0.0457299,0.0381717,100497997
ENSXETG00000019495,330.143,640.139,1101.49,377.184,504.786,426.531,173.707,218.373,220.263,394723
ENSXETG00000019496,14.2896,10.399,10.1064,22.5603,15.7169,11.7431,14.7084,6.94846,4.62036,100135139
ENSXETG00000019497,3.924356,0.5069399,0.984822,14.21173,7.128998,35.1973,0.380144,0.448144,0.3740749,493296
ENSXETG00000019498,12.09489,4.46797,7.113645,39.64005,13.25575,14.81999,15.42801,19.0675,19.0041,496977
ENSXETG00000019500,0.178358,0.0333047,0,0.0710009,0.0765085,0.0171246,0,0,0.0332587,100494171
ENSXETG00000019501,7.109872,179.9107,313.8073,2.898293,5.321791,7.46011,8.342395,10.30525,11.29555,100151712
ENSXETG00000019502,13.7672,5.57451,9.78016,14.3368,17.1379,17.559,3.84721,9.63664,11.804,550058
ENSXETG00000019504,19.41807,24.98994,33.54434,43.19141,16.04534,62.8486,0.13969,0.395118,0.43288,100135085
ENSXETG00000019505,8.14011,0.6030138,0.9885726,9.57211,7.95669,8.36718,2.08795,6.39215,5.48544,100135098
ENSXETG00000019506,0.5115254,0,0.05221416,0.377304,1.42784,0.3300034,0,0.03050977,0.01697812,407946
ENSXETG00000019507,6.80933,17.5293,10.6737,5.39188,3.908,6.40941,2.43409,1.94516,3.90882,100497147
ENSXETG00000019508,127.5734,211.297,344.1032,133.3038,152.0815,98.60829,32.3138,38.95026,50.77475,549299
ENSXETG00000019510,33.36913,0.880198,2.749133,30.17981,57.36988,42.54605,2.159347,5.06632,7.6489,734025
ENSXETG00000019511,220.8322,48.4256,109.5598,705.563,204.7692,459.3214,36.55698,63.63456,187.5854,493434
ENSXETG00000019513,63.2422,28.86691,56.2982,36.39577,66.8651,50.5773,4.61888,13.00035,15.89514,100145523
ENSXETG00000019517,16.01303,3.618848,5.578442,20.30925,18.03228,25.55295,6.815301,6.017789,7.704063,100036696
ENSXETG00000019518,101.4457,27.8952,25.5766,147.0413,150.332,118.7825,72.88541,88.3857,86.1504,394703
ENSXETG00000019519,15.1037,3.48214,6.49725,8.860421,9.63733,11.21761,1.39684,1.968541,2.54977,100486049
ENSXETG00000019520,131.045,124.324,144.266,192.254,193.473,148.472,68.4837,60.2458,62.3033,394635
ENSXETG00000019521,16.6134,19.3796,57.7534,0.539675,0.67846,1.12808,2.78348,50.4755,31.0099,100489625
ENSXETG00000019525,35.0554,0.287233,0.474686,22.4282,28.6484,36.9804,1.2391,0.613131,0.796123,548725
ENSXETG00000019527,0,0.049471,0.1093279,0.032448,0.1377756,0.00846079,0,0.0196858,0,100127639
ENSXETG00000019528,0.569487,0,0,0.894024,1.14132,1.180673,0,0.11149,0.120276,100495922
ENSXETG00000019529,0,2.57079,2.235,0,0.162536,0.0582077,0,0,0.0282621,100494445
ENSXETG00000019530,23.6126,9.97587,12.46589,17.33277,19.8736,16.9654,6.97417,5.59833,9.88185,100145020
ENSXETG00000019532,35.72119,9.09742,8.199665,15.91549,13.79533,16.6927,10.04693,7.28886,8.414747,448505
ENSXETG00000019534,9.308687,4.7022,4.657388,7.51625,7.23409,9.32888,2.97706,6.81193,12.49344,394871
ENSXETG00000019535,20.8391,27.3877,23.3112,19.8674,16.3988,16.8015,36.3622,15.3325,17.9589,100496637
ENSXETG00000019537,3.389654,1.966207,1.481683,3.513363,3.122999,3.560434,1.431178,6.364109,5.223012,550059
ENSXETG00000019538,0.194768,0.0255764,0.0661166,0.133862,0.461586,0.232459,0,0.0901443,0.175573,100124973
ENSXETG00000019539,10.4121,3.05737,5.92957,8.948102,9.22678,10.9524,3.4973,9.29143,16.06279,734055
ENSXETG00000019540,9.257215,3.259285,4.117701,6.04541,7.403037,6.500016,3.51911,4.589713,4.122004,100498520
ENSXETG00000019543,0.0733686,1.35258,20.556,0.312849,0.505676,0.439015,0.395622,2.36213,1.38554,100496625
ENSXETG00000019544,0.285549,0.0749095,0.0429552,0.391359,0.435774,0.377565,0,0.146414,0.0488861,780018
ENSXETG00000019545,90.26284,111.2451,78.59402,49.97007,81.83518,62.25237,54.93122,69.41074,62.35642,100124988
ENSXETG00000019546,33.3974,0.696689,2.71968,81.55586,37.7461,88.60946,44.41915,53.23901,75.6915,100145773
ENSXETG00000019548,5.8764,3.530214,4.307841,10.33572,7.484487,10.25518,2.66971,5.557122,6.066021,548708
ENSXETG00000019549,5.42997,10.3174,25.9962,4.26666,4.40605,5.03621,2.0546,7.50956,8.87264,100134998
ENSXETG00000019550,0,0,0,1.30867,0.283562,0,0,0,0.131361,100125197
ENSXETG00000019551,182.672,27.7747,31.1325,158.699,153.759,220.05,43.0653,49.8285,30.0833,549398
ENSXETG00000019552,25.3614,2.60716,2.78044,6.28757,7.27924,7.89578,4.33768,2.56614,3.45642,733993
ENSXETG00000019554,7.156096,3.021729,5.044883,8.468834,8.275953,8.873044,1.933052,5.13357,5.126,100127653
ENSXETG00000019555,14.24869,28.74503,47.43332,3.088322,6.340133,3.913768,0.1602073,1.052075,0.9978289,100144637
ENSXETG00000019557,0.507857,0.12592,0,0.0485932,0.150531,0.0449237,0,0,0.130873,100494410
ENSXETG00000019558,5.14033,3.33852,2.6232,6.75014,6.66453,5.88415,19.7295,19.8054,42.9511,496771
ENSXETG00000019560,33.71304,7.857338,11.33415,13.3105,8.044223,16.12844,15.93853,15.87485,89.95494,100145201
ENSXETG00000019562,23.28211,1.44499,2.359894,17.07243,35.88917,25.52508,15.57949,19.01703,17.61227,549823
ENSXETG00000019564,40.4152,25.7115,24.7365,37.8293,35.1574,43.9547,11.855,15.2805,19.4057,100485398
ENSXETG00000019565,4.07405,3.77215,2.72461,2.99721,3.40804,3.74309,1.71634,0.61913,0.826881,100135724
ENSXETG00000019566,50.64485,79.8169,76.9263,50.452,36.5371,44.01831,13.0277,17.07893,23.68089,100486265
ENSXETG00000019567,15.65346,2.635399,1.1583,11.96139,8.34064,10.57766,2.113723,1.666949,2.114418,100489240
ENSXETG00000019568,47.15972,14.97667,6.721842,98.47538,32.80173,37.1716,42.72458,132.8675,92.21203,448168
ENSXETG00000019570,1.03285,0.0682682,0.0583384,0.732306,2.66007,0.307668,4.92295,21.6612,12.8803,394461
ENSXETG00000019571,39.8673,29.75664,40.95209,60.8447,65.8241,61.9925,36.56691,28.8934,41.589,100494486
ENSXETG00000019574,23.0779,0.976578,1.27889,40.6222,40.2878,34.0429,8.6017,18.4657,13.7196,100124330
ENSXETG00000019575,6.520922,3.737296,8.114867,9.387778,8.855702,9.989503,1.45366,6.357452,5.386696,100036692
ENSXETG00000019577,1.3843,0.16585,0,0.104498,0.225208,0.655297,0,0,0.0978992,100496565
ENSXETG00000019579,1.16021,0,0.0412804,0.250733,2.92881,0.330725,0,0,0.04698,100492111
ENSXETG00000019581,1.95125,1.00038,3.11756,3.4656,2.77195,2.87709,0.327334,0.922285,1.885459,100380072
ENSXETG00000019582,7.42827,2.740499,5.69911,5.94493,6.10548,5.72556,2.058349,2.93928,3.280791,496464
ENSXETG00000019583,20.54627,32.55024,76.1483,25.73043,25.8869,27.11883,3.236593,10.38503,12.94802,100036705
ENSXETG00000019584,25.54612,6.7824,13.91253,25.43528,29.5769,33.06626,4.227,7.95453,7.7006,100038283
ENSXETG00000019586,7.9918,3.05856,5.01882,10.0089,8.5406,7.74448,3.62842,3.2503,4.28383,493374
ENSXETG00000019590,8.85473,140.687,141.095,15.9658,13.5894,19.1789,1.91785,3.06789,1.62962,100496676
ENSXETG00000019591,0.454217,0.0869791,0.457463,0,0.682591,0.804196,0,0.374228,0.2082501,100125028
ENSXETG00000019592,7.666203,2.673728,5.172652,11.38908,8.705621,9.090526,2.760174,7.09254,7.72649,493448
ENSXETG00000019593,0,0.0295048,0,0.0149624,0.0161231,0.0505228,0,0.0335863,0,101731640
ENSXETG00000019595,5.09593,1.10039,1.80943,1.53864,1.12507,1.32537,0.115916,0.2467,0.36037,100497322
ENSXETG00000019596,0,0,0.0958729,0.116464,0.376496,0.0280899,0,0.130715,0.0419512,100036597
ENSXETG00000019598,6.029524,3.154503,4.655146,10.1348,5.417719,6.936154,1.23405,1.257386,1.82616,100492326
ENSXETG00000019600,21.3015,6.6449,4.01355,6.03908,4.71647,7.26943,3.62197,2.54952,3.06244,394582
ENSXETG00000019601,12.8002,129.1235,237.9281,7.869599,7.12121,6.121702,0.628543,1.439649,1.220629,100145334
ENSXETG00000019602,1.24665,0.17866,0.247786,1.73657,0.474057,0.424426,1.41022,4.08001,2.12583,100497155
ENSXETG00000019603,7.94146,0.901086,0.342318,3.65347,3.92086,7.5079,0.832511,0.900107,1.39137,100101775
ENSXETG00000019604,39.6672,23.56569,34.9772,42.60023,49.94165,48.2376,19.04606,26.11297,32.501,733913
ENSXETG00000019606,0,2058.34,1486.79,0,1.59047,0.0918684,0,1.28251,2.3195,100127186
ENSXETG00000019607,12.1147,4.69902,7.40283,7.15002,5.79834,6.32911,3.75895,2.15099,2.20982,549619
ENSXETG00000019608,165.9731,1.611657,0.960934,360.8901,367.3929,310.9968,79.7466,41.62121,38.98286,779842
ENSXETG00000019609,0.091349,1.85011,3.51608,0.2125523,0.543941,0.239751,1.109067,1.51661,2.223614,100125035
ENSXETG00000019610,11.7862,6.97122,2.48674,0.863096,2.55763,0.832677,4.00598,0.968701,0.808595,101733920
ENSXETG00000019611,23.0279,28.02376,62.20369,41.02286,31.39882,40.54329,5.60608,11.62068,13.12945,100485757
ENSXETG00000019615,0.0160563,0,0,0,0.0169886,0.0483566,0,0,0,100485934
ENSXETG00000019616,31.2931,47.468,33.4471,27.7584,31.8877,24.8722,26.1958,12.1068,15.4956,100101695
ENSXETG00000019619,7.02748,1.401547,0.893768,1.12405,1.23189,0.656509,0.571508,0.946188,1.275044,100493655
ENSXETG00000019620,40.1706,25.7579,43.9041,27.4693,43.998,36.7812,5.72595,11.7918,15.3849,100490352
ENSXETG00000019621,0,1.70641,0,0,0.206787,0,120.371,0.430762,0,595061
ENSXETG00000019623,11.20816,6.581489,13.34456,7.22232,10.35396,11.60209,1.50732,3.27973,3.668934,100127609
ENSXETG00000019624,2.68276,0.509452,0.804138,1.87856,1.05263,1.55862,0.611101,0.590355,0.915166,100135741
ENSXETG00000019625,4.76138,1.08299,2.650965,6.331556,5.63023,5.09426,4.43117,3.26655,7.5827,100145327
ENSXETG00000019626,42.9631,15.6215,29.44,43.3341,41.2356,24.0581,24.79,19.7719,11.0671,734094
ENSXETG00000019629,25.0031,7.43303,9.53003,17.13,26.8769,22.2318,0.834344,0.915523,1.29327,594993
ENSXETG00000019631,7.702391,4.384029,2.710571,7.402208,4.390869,3.529406,6.006337,3.144837,2.323524,100135094
