ens_gene,Anole_hrt_1,Anole_hrt_2,Anole_hrt_3,Anole_hrt_4,Anole_kidn_1,Anole_kidn_2,Anole_kidn_3,Anole_kidn_4,Anole_livr_1,Anole_livr_2,Anole_livr_3,gene_ids
ENSACAG00000001332,5.57107,12.1959,5.65514,4.27028,7.90069,8.78038,7.25078,9.30362,1.54542,5.83626,2.61147,100567154
ENSACAG00000001333,6.90512,14.8084,12.3514,8.57503,2.62679,8.69272,6.28999,4.73969,8.19864,9.1202,8.3886,100566771
ENSACAG00000001335,24.9521,14.2118,11.7714,6.64308,23.9762,22.3997,22.6751,9.62077,18.1795,14.4175,17.2523,100562975
ENSACAG00000001336,4.0373,8.20834,7.0813,3.73928,8.09046,8.71254,10.0177,6.85492,4.3255,4.92915,2.63597,100565571
ENSACAG00000001337,18.4568,20.2762,12.5703,18.4136,13.4905,23.8934,31.6969,26.0105,23.7705,21.2611,23.5932,100560618
ENSACAG00000001338,9.77704,7.5918,7.37598,6.98368,11.135,6.56583,6.18601,8.24579,3.89799,3.81478,1.97591,100568146
ENSACAG00000001340,9.54356,4.57178,6.47417,3.50922,8.62174,6.45836,6.08569,3.79408,4.68396,6.31747,4.07057,100561581
ENSACAG00000001342,6.07265,10.1301,8.86147,4.77764,22.5476,41.8621,40.3638,35.96,71.3098,75.6656,36.0647,100560326
ENSACAG00000001343,23.9022,48.6473,68.7339,19.6993,58.1889,123.892,123.467,71.6745,69.933,58.4435,29.7187,100562546
ENSACAG00000001344,0.870465,3.50323,4.66542,0.804495,0.575273,1.59801,0.748914,0.544723,0.720519,0.680257,0.0876628,100563712
ENSACAG00000001346,4.32477,9.52268,11.9153,4.50783,5.0258,20.4526,15.6453,8.18269,10.309,12.3174,4.25171,100557685
ENSACAG00000001347,1.89443,3.25205,2.39958,0.900832,4.03528,7.04251,6.16097,2.81842,12.8802,9.62725,4.52555,100563886
ENSACAG00000001348,1.80724,4.48192,1.81759,0.498402,1.56933,1.63037,0.814134,0.33958,0.492978,2.2751,0.209273,100563788
ENSACAG00000001349,23.4233,22.8853,24.4956,21.2357,17.9735,23.8881,21.3444,29.1762,15.2328,17.6914,20.6368,100553819
ENSACAG00000001350,0.799097,1.33701,1.00465,0.776871,3.27774,2.02464,1.75502,0.672797,0.916321,1.18846,0.414385,100561383
ENSACAG00000001351,3.91492,4.13917,5.80753,3.61499,3.16251,5.54683,5.40706,3.8572,3.68145,6.87592,3.60274,100565993
ENSACAG00000001353,10.7728,9.57241,8.87418,2.86647,3.36838,3.35067,2.98963,1.05431,5.64795,6.12234,1.27253,100560416
ENSACAG00000001355,3.26149,6.05375,6.50728,2.95361,7.83475,14.7617,14.6828,11.6564,5.82884,4.77328,4.70926,100563366
ENSACAG00000001356,5.70063,10.4525,7.96091,6.49189,10.3791,19.6904,19.4957,15.6168,12.5603,13.9824,9.06401,100563907
ENSACAG00000001358,4.73343,5.02234,5.38036,2.21902,2.43594,5.16534,4.37124,3.27658,3.271,5.25557,1.75436,100558691
ENSACAG00000001359,5.12274,6.25326,7.5345,3.6316,2.92067,8.44927,3.90893,3.82503,2.27676,4.91323,2.04456,100566295
ENSACAG00000001360,4.97032,5.657477,7.84163,3.562896,4.89712,7.86093,5.90547,3.71571,3.6541,5.90397,2.34238,100561033
ENSACAG00000001361,10.4646,7.89418,9.24424,5.9846,8.43848,6.65112,9.60092,7.82518,6.49858,6.18493,5.73865,100560992
ENSACAG00000001362,34.2054,37.6741,29.0935,38.2692,30.2851,35.0051,31.9164,34.4515,21.1473,23.5957,18.3222,100554291
ENSACAG00000001363,34.871,80.1097,122.209,21.7691,11.741,90.6189,60.9839,19.3788,66.4147,52.052,12.9494,100551912
ENSACAG00000001364,16.7462,18.6837,24.3237,11.7715,6.97851,37.0794,20.4946,16.9231,13.613,21.1353,11.4214,100560322
ENSACAG00000001365,2.32879,8.01705,8.15285,2.20135,3.73129,6.81678,7.41813,2.84418,3.89485,5.93369,1.61547,100552496
ENSACAG00000001368,0.26773,0.972181,0.239672,0.363191,0.488995,0.94787,0.627596,0.38322,0.536711,0.810753,0.478864,100562745
ENSACAG00000001369,9.86467,8.7859,11.8753,8.06542,3.38101,5.28281,4.26877,3.34712,3.35544,4.59792,3.45873,100554766
ENSACAG00000001370,1.43239,1.61808,2.10118,0.672654,2.65681,2.02346,2.33214,0.599952,485.188,205.753,116.634,100553524
ENSACAG00000001371,4.70027,8.39822,11.2148,3.86951,4.43743,9.52117,9.9729,4.67358,3.70912,7.10099,3.13385,100562864
ENSACAG00000001373,0.170157,1.0707,1.46278,0.949988,0.131785,0,0.486395,0,0,1.06033,0,100560523
ENSACAG00000001375,14.3357,10.0472,21.6732,3.94115,41.382,49.891,33.8714,3.49452,34.3899,40.8471,4.72397,100566485
ENSACAG00000001376,10.578,22.2145,17.8482,11.1252,12.3312,24.1648,26.0979,18.2959,11.6939,12.2219,8.29501,100560129
ENSACAG00000001377,11.6147,19.0768,20.1051,8.76411,22.268,59.8058,48.4805,22.6792,17.4823,22.4556,6.30032,100567307
ENSACAG00000001378,0.397047,0.766827,0.769689,0.349908,1.39276,3.53955,3.88166,2.75093,0.229814,0.216973,0.279606,100566823
ENSACAG00000001380,0.38446,0.557828,0.853875,0.170434,0.074421,0.31861,0.465412,0.104151,0.339009,0.727396,0.200861,100565777
ENSACAG00000001382,0.462361,2.21317,2.8385,0.673256,4.68753,5.17592,8.47407,3.62156,6.41167,3.96602,2.55545,100551574
ENSACAG00000001384,1.78234,18.8441,19.6557,1.99803,1.4586,13.8111,10.4076,1.6535,5.13975,7.27883,1.03114,100552985
ENSACAG00000001386,1.57691,4.03738,0.225136,3.07047,4.19673,29.3204,16.5069,16.6436,5.04159,5.52145,2.08553,100563286
ENSACAG00000001388,104.38,96.4876,97.3757,94.683,41.6065,52.174,52.2715,49.0951,33.8557,32.7597,28.4467,100562191
ENSACAG00000001390,6.44778,9.12087,10.0867,9.4958,7.28026,10.7072,14.5249,16.0836,6.05115,6.14862,5.92895,100564447
ENSACAG00000001391,2.5699,3.43219,3.27142,2.67699,12.9632,46.2157,32.9058,27.8505,10.2143,10.0388,5.70438,100557800
ENSACAG00000001393,1.11502,1.70523,1.16739,1.14521,0.625035,2.40733,1.46587,0.901506,1.04568,0.727448,1.27224,100553726
ENSACAG00000001394,0.0200144,0.90529,0.212023,0.554228,5.20774,6.55215,16.0389,8.67465,0.332356,0.0448263,0.433248,100562470
ENSACAG00000001395,5.21669,9.66063,5.23064,4.7558,1.56089,3.02074,2.54823,2.26534,0.871685,0.822977,0.79541,100566675
ENSACAG00000001396,6.75613,16.9867,12.6961,10.199,5.24038,21.0187,15.5314,6.5745,4.91082,6.55809,2.55502,100566537
ENSACAG00000001397,1.69247,3.43556,8.04622,1.62573,2.50337,3.94687,3.12141,2.52262,4.00407,4.5364,0.487161,100556071
ENSACAG00000001399,29.0634,30.1343,44.4253,28.326,17.0547,28.2855,24.1041,15.1749,12.0043,15.97,7.77681,100555809
ENSACAG00000001401,0.19547,0.727704,0.897006,0.203894,0.845629,3.46503,3.34061,1.56924,1.44627,2.35162,0.293271,100554535
ENSACAG00000001402,1.46509,7.01036,7.52393,1.44043,1.57211,7.23531,4.44176,1.38169,5.64426,6.58569,3.21763,100555877
ENSACAG00000001403,0.554955,1.1599,2.4515,0.572298,0.641198,6.72762,0.385549,0.523468,0.474791,5.4912,0.324934,100565764
ENSACAG00000001404,7.15606,7.49051,6.24256,2.58491,8.40135,8.71178,12.4669,6.7074,9.42661,8.95171,5.96388,100560215
ENSACAG00000001405,0.00971436,0.175448,0.077045,0.0467005,0.206834,0.170066,0.0896653,0.115943,0.092016601,0,0.0279883,100552647
ENSACAG00000001406,7.81854,9.18198,7.4093,8.37511,13.7546,20.2818,35.611,22.8475,18.3427,11.4879,16.6629,100566003
ENSACAG00000001407,0.089084,0.234119,0.274158,0.0934762,0,0.189114,0.0398833,0,0.0613937,0.231853,0,100562625
ENSACAG00000001408,5.78935,27.0477,14.5834,6.83695,8.38833,27.5384,27.8451,8.48704,21.4315,18.1142,5.33915,100552649
ENSACAG00000001410,49.657,121.068,63.7857,43.8137,18.2935,21.0326,38.3531,7.26087,9.02425,8.10939,2.44723,100567960
ENSACAG00000001411,4.82041,8.34222,8.93889,6.44089,4.32701,11.3055,10.6016,8.29757,6.95566,7.75149,4.86191,100557666
ENSACAG00000001412,12.1568,38.4969,40.1597,15.0377,5.58509,19.2607,16.5944,7.82986,7.26765,10.1096,4.34266,100562510
ENSACAG00000001414,1.14026,1.10615,0.850696,1.88456,2.02866,0.980255,4.82973,2.51935,865.329,557.685,2735.68,100552162
ENSACAG00000001415,0.680936,14.8037,3.26447,4.8104,0.755412,1.86359,1.04806,0.127051,0.806654,0,0.122678,100552338
ENSACAG00000001416,59.2656,82.0017,66.4846,41.7042,19.5822,39.0177,37.198,23.1127,17.1037,18.6053,13.5714,100563920
ENSACAG00000001417,4.04165,17.1122,13.1259,6.5552,4.23728,18.2548,19.8168,9.76474,12.5362,9.68374,3.25845,100555795
ENSACAG00000001418,0.489194,1.56734,3.22027,0.546143,0.701362,2.87279,3.65067,1.56306,0.807071,0.818416,0.236391,100562941
ENSACAG00000001420,13.0463,5.92351,5.20241,40.9944,16.5254,2.8709,7.06368,60.6746,4.66001,2.93308,34.9629,100553492
ENSACAG00000001422,3.64844,5.74142,5.00654,1.45003,5.60706,14.2799,15.3811,4.94186,9.70722,9.54369,2.06914,100559323
ENSACAG00000001423,900.7615,985.5072,1276.806,1041.9036,954.7264,1831.3284,1266.9325,1378.3908,713.3866,1208.4971,829.8063,100565643
ENSACAG00000001424,101.121,59.5999,59.9187,35.8886,74.469,57.2489,35.2636,29.7828,26.9263,40.0937,22.0807,100553295
ENSACAG00000001426,0,0.0665047,0,0.0141617,0,0,0,0,0,0,0,103279188
ENSACAG00000001428,1.46239,5.62362,5.98313,1.68642,1.20155,3.62886,2.37957,0.974959,0.856661,1.46111,0.23533,100553332
ENSACAG00000001431,0,0,0,0,0.639464,0.694977,1.3845,0,0,0,0,100554879
ENSACAG00000001432,0.561665,1.73676,1.36126,0.555138,0.608198,2.65628,2.51764,1.307,1.86063,2.16246,0.479995,100566868
ENSACAG00000001433,7.79914,20.4487,9.29244,9.42373,8.20737,22.8785,19.5494,8.87444,9.60418,12.6945,9.34804,100562763
ENSACAG00000001436,13.5775,23.3439,27.9211,6.27569,3.62276,13.8586,10.1205,2.81684,13.2037,18.0722,6.92724,100551518
ENSACAG00000001437,13.5664,33.0532,33.671,20.4096,15.9891,56.9587,55.4052,48.2353,27.919,32.0109,22.9774,100566566
ENSACAG00000001441,0.447743,0.933135,0.460093,0.522906,0.239747,0.380847,0.267729,0.259643,0,0.291822,0,100554727
ENSACAG00000001445,4.06813,11.0118,4.64219,1.40692,4.86156,3.70031,4.80231,1.16432,3.23416,1.30862,2.52957,100563948
ENSACAG00000001448,2.67009,4.6841,5.96214,3.28867,2.44612,5.8784,5.7823,2.82627,2.56346,6.85728,2.64237,100552617
ENSACAG00000001449,2.9889,10.2539,4.53772,3.30063,2.66523,3.69836,5.19977,2.75775,1.12559,2.36154,2.13027,100565461
ENSACAG00000001451,9.20194,56.5261,46.8141,7.85363,2.53204,13.7814,11.0423,3.23286,0.962141,0.832681,0,100555268
ENSACAG00000001452,23.2808,35.1653,34.4698,22.0327,13.6281,29.8033,23.6086,19.8643,14.6491,17.8397,17.2106,100560719
ENSACAG00000001454,0.109595,0.697243,0.0742259,0.0337438,0.226512,0.901139,0.691075,0.251327,0.132975,0.125544,0.0404463,100556433
ENSACAG00000001456,0.677307,681.89,0.204209,69.3944,0,0.73249,0.118829,0.0576204,0.0914592,0.518092,0,100556547
ENSACAG00000001457,919.009,947.111,663.956,792.748,517.204,515.667,388.137,564.176,164.239,192.629,307.146,100563761
ENSACAG00000001459,4.6335,7.6781,9.2895,5.38542,32.3335,62.7387,76.6203,50.0667,29.238,28.8295,17.8793,100551984
ENSACAG00000001460,4.05285,17.5334,8.98825,6.14638,5.54051,12.7545,14.4455,5.14336,13.599,19.6952,5.26819,100567589
ENSACAG00000001461,0.492853,3.41031,2.84286,0.676968,0.552272,0.896462,1.02407,0.305583,0.485042,0.801393,0.147533,100562896
ENSACAG00000001462,2.89822,5.50757,5.96042,3.18196,4.51521,8.23711,6.59299,7.34662,8.11558,6.41352,6.4449,100566606
ENSACAG00000001463,15.5946,25.075,31.1866,20.7649,10.9381,23.9352,21.107,19.6031,12.8931,22.7223,13.4905,100565156
ENSACAG00000001468,1.63543,1.75661,2.76551,0.763138,3.9457,4.96212,20.1584,5.15289,12.5963,56.5149,110.087,100564911
ENSACAG00000001469,36.672,44.2259,40.4161,40.6249,35.1543,50.2103,68.5455,67.6216,16.0091,14.4275,22.1337,100564250
ENSACAG00000001470,95.6806,96.638,137.833,39.811,75.7254,93.2482,95.0981,44.895,106.614,109.523,35.6209,100563459
ENSACAG00000001471,226.533,270.415,301.177,146.596,75.5069,173.292,134.145,102.079,65.8216,63.5046,56.258,100565838
ENSACAG00000001472,3.31697,1.66282,2.88283,0.284268,0.30978,0.498879,0.581881,0.179318,0.399952,0.0755464,0.0730116,100552142
ENSACAG00000001474,0.218348,0.372413,0.498404,0.0566448,0.514137,0.962638,0.580044,0.562527,0.11161,0.421495,0.135792,100558457
ENSACAG00000001475,0.424739,0,0,0,1.26679,1.01686,0,0,0,0,0.251022,100560990
ENSACAG00000001476,6.54246,11.7745,12.4374,5.55962,9.25792,22.837,25.209,13.9259,17.0929,15.8002,7.01352,100555041
ENSACAG00000001479,194.336,217.501,187.96,126.629,156.04,255.882,245.248,159.434,165.248,212.734,94.7504,100563453
ENSACAG00000001482,1.09937,1.80243,1.55524,1.91908,1.32908,1.96171,1.42214,0.877668,0,1.50315,0,100564810
ENSACAG00000001484,0,0,0,0,0,0,0,0,0.491704,0,0.598238,103277639
ENSACAG00000001485,10.4096,15.3485,11.7825,11.0155,21.069,26.9635,27.4251,26.1461,21.7045,18.6902,23.215,100558567
ENSACAG00000001486,18.9545,21.271,20.6357,16.3279,18.5613,27.6208,20.8764,16.4501,39.8811,25.3026,11.8902,100553619
ENSACAG00000001487,0.222655,10.0648,0.318544,4.17062,11.2701,13.3597,16.9791,17.0416,0.456533,0.862046,2.22179,100561797
ENSACAG00000001488,5.2476,12.92,8.86328,9.61251,1.39302,2.36697,2.06692,1.62629,2.8215,3.82572,2.92154,100566928
ENSACAG00000001489,8.15261,20.47215,20.243,15.538549,6.84661,16.5584,19.56853,15.15728,14.02274,14.72304,9.0116,100564962
ENSACAG00000001491,1.78231,6.4129,8.69721,5.50996,1.25844,3.64297,1.89022,0.946137,3.06612,3.2788,1.14197,100556238
ENSACAG00000001492,15.6623,19.0577,19.5287,17.0955,6.90401,21.3614,11.477,11.8257,77.7705,55.1449,103.756,100557625
ENSACAG00000001493,8.92362,14.6318,4.32512,14.2174,24.6285,21.481,38.9135,55.5748,47.3843,18.0072,52.5745,100557994
ENSACAG00000001495,0,0,0,0,0,0.0374134,0,0,0,0,0,100555122
ENSACAG00000001496,7.29903,16.383,11.9321,10.8489,25.747,102.771,105.375,64.1672,37.3033,67.6678,36.4615,100558079
ENSACAG00000001499,1.50776,2.37821,2.92008,0.885989,2.74566,17.3653,11.5551,3.38691,6.06013,11.7944,2.56847,100562795
ENSACAG00000001502,35.3543,25.0414,20.3085,8.85885,24.4532,16.7652,20.3835,10.308,48.4536,40.5441,43.7276,100556745
ENSACAG00000001503,1.43437,1.20064,1.40597,1.04285,1.22618,1.10256,1.55016,0.918709,0.662836,1.81481,0.362902,100553179
ENSACAG00000001504,1.06026,5.60058,5.71757,1.01295,1.46412,2.83039,4.08544,1.39977,2.1465,2.70207,0.687253,100562878
ENSACAG00000001506,3.11492,11.1867,10.669,3.31533,0.771591,2.08673,2.04323,0.685914,0.36291,1.59895,0.588719,100563910
ENSACAG00000001507,2.44296,5.10085,6.44923,1.71901,1.16098,5.40484,4.67479,1.34013,8.56329,9.63213,3.2467,100551550
ENSACAG00000001508,79.6809,138.246,162.169,67.9718,25.3719,60.1989,61.7514,36.6998,22.7528,24.6896,12.6109,100554697
ENSACAG00000001509,8.33592,21.7897,17.8062,4.84023,4.33896,27.7565,20.082,6.83716,20.7183,20.8025,2.80079,100562567
ENSACAG00000001510,17.868,15.5853,23.0805,10.376,0.0368017,0.235866,0.198972,0,0,0.0722923,0,100553375
ENSACAG00000001511,0.593092,2.13877,2.1706,0.455435,0.931764,2.82564,1.9432,0.502536,0.797661,1.60031,0,100558645
ENSACAG00000001513,0.844766,2.40659,1.74458,1.22016,1.34701,6.29476,4.34181,3.72601,1.00974,0.998712,0.482629,100555071
ENSACAG00000001515,0.704196,2.37514,1.32931,0.855344,0.296384,0.631998,0.166607,0.0923286,0.0732752,0.172952,0.0222878,100563140
ENSACAG00000001519,1.44319,5.40808,6.33297,1.90758,1.61971,6.9467,7.18947,2.41182,10.1621,9.26573,8.55312,100553926
ENSACAG00000001520,8.32054,9.16279,11.7938,4.34597,6.61032,12.3249,11.4953,6.65781,6.58721,9.26463,2.27933,100554375
ENSACAG00000001521,0.0861068,0.112851,0.0991132,0.240308,0.407002,0.6928,0.461393,0.0372883,0.0591866,0.0558793,0.0360051,100555238
ENSACAG00000001523,2.41398,2.22014,2.21467,1.57588,0.778308,1.85979,1.56888,0.760749,8.7976,3.25726,2.67593,100561017
ENSACAG00000001524,6.70509,21.775,20.2858,6.08521,4.69425,24.9683,18.4106,8.44347,10.6275,13.9629,2.38107,100562667
ENSACAG00000001529,11.9425,20.8002,19.3641,10.6267,11.0819,29.3881,21.0455,11.9705,12.0796,18.6948,5.62564,100559419
ENSACAG00000001533,0.85305,3.9431,2.93172,0.699713,0.51177,7.1185,4.39287,1.2822,0.525212,0.309915,0.0399379,100551669
ENSACAG00000001535,0.613277,0.857801,0.853898,0.912917,11.6088,19.7254,22.2606,27.028,28.6004,28.276,31.7332,103282570
ENSACAG00000001537,10.5272,17.0286,14.5117,10.276,7.79244,20.1617,13.9084,12.5635,1.89629,1.61707,0.967512,100551712
ENSACAG00000001540,0.178717,0.632211,0.1793,0.511436,0,0.72422,0.113951,0.202368,0.642426,0.182704,0.586212,100561233
ENSACAG00000001541,21.3777,29.4585,48.3647,11.7651,55.5749,127.604,126.688,46.4007,234.309,158.65,106.208,100555878
ENSACAG00000001542,5.74364,10.4036,8.57533,6.37152,7.5087,13.3242,14.3199,8.2194,73.901,43.2647,39.6016,100561216
ENSACAG00000001543,2.92948,3.06796,4.19009,2.38236,2.59586,4.7461,5.47421,4.11357,2.35846,2.44079,1.41663,100558838
ENSACAG00000001544,16.2217,19.309,15.6119,18.2158,16.8652,20.3904,19.3205,22.3036,12.2223,18.2283,21.2467,100554717
ENSACAG00000001545,6.45688,15.2673,12.295,4.14167,6.80419,19.0918,16.8631,6.48614,12.2972,10.6007,4.55197,100566965
ENSACAG00000001546,20.1684,23.8696,17.8794,17.4368,10.512,18.5347,13.403,14.9613,4.70081,7.35545,6.16231,100567615
ENSACAG00000001547,29.1708,87.3515,33.8404,45.2919,20.6434,44.9233,54.4623,31.2498,75.0388,43.7283,115.862,100566735
ENSACAG00000001548,16.0655,13.669,14.0156,9.6818,10.838,17.6355,14.4576,11.9327,11.9313,14.3897,9.44,103282895
ENSACAG00000001549,10.2013,13.2653,17.2693,13.3339,9.45631,21.1455,14.8811,10.65,74.2887,48.2437,18.7162,100563269
ENSACAG00000001551,31.4162,22.1786,19.285,13.803,20.4282,36.2659,31.8289,24.2277,16.1947,18.2506,11.7283,100555549
ENSACAG00000001552,0.274906,4.03399,0.458891,0.859009,0.626151,7.47788,6.81711,2.10219,7.15707,1.82626,1.29439,100562907
ENSACAG00000001554,14.1688,24.1212,27.2578,13.9241,3.2171,11.2144,11.5047,7.06016,3.30966,3.26177,1.74845,100555618
ENSACAG00000001555,22.2784,27.647084,36.723791,38.8258,1.97469,3.39557,4.826099,3.92099,36.61531,29.34395,27.4526,100561404
ENSACAG00000001556,16.8456,43.1845,28.2337,12.0426,45.4166,166.574,137.796,46.9921,210.71,145.283,61.71,100552452
ENSACAG00000001557,0.242628,0.267796,0.192688,0.0880539,0.427385,0.528036,0.324247,0.135045,1.25769,2.05478,0.83873,100560393
ENSACAG00000001558,11.5253,19.2795,22.2885,9.2154,6.54084,17.4953,15.4854,8.78294,10.7569,14.7056,5.75849,100557211
ENSACAG00000001560,1.51126,4.69192,3.71675,3.23241,3.30444,7.1341,6.58239,6.93077,4.632,2.73323,2.81779,100557489
ENSACAG00000001561,19.3818,18.7145,19.6971,12.2914,14.1725,18.1259,14.0533,15.099,9.33421,9.97376,7.92276,100558293
ENSACAG00000001562,2.36959,34.6237,29.801,5.77565,6.13247,30.9866,31.0317,11.9493,12.785,13.3971,4.78617,100566731
ENSACAG00000001563,51.3893,31.5452,25.2067,60.3586,37.7575,30.9222,45.016,65.2078,30.6111,29.5798,46.2382,100558177
ENSACAG00000001564,6.154,5.94308,7.9547,5.39828,5.28478,7.05214,7.31257,6.36232,8.92844,10.5907,4.6897,100559036
ENSACAG00000001566,35.8369,52.1452,54.1694,24.6259,34.6112,81.6068,66.6671,47.6313,33.6643,42.6736,23.9495,100559437
ENSACAG00000001567,1.78237,6.36506,3.05894,2.71694,3.38899,11.9401,9.71335,5.88987,3.61649,5.46171,1.65401,100566281
ENSACAG00000001569,174.501,129.312,116.165,129.604,223.01,139.312,166.392,195.247,112.154,106.068,144.793,100554652
ENSACAG00000001570,0.83971,2.10027,1.19898,0.754712,1.06056,1.86619,2.07518,0.971558,2.31319,2.33993,2.2783,100567949
ENSACAG00000001571,13.469,7.47373,7.29436,8.67208,14.1633,8.2226,6.48061,7.73758,2.23963,3.84802,5.12694,100565076
ENSACAG00000001572,2.96438,8.82017,7.00754,2.93624,10.4582,33.2549,37.8366,17.003,39.4889,33.5261,14.8809,100566684
ENSACAG00000001573,13.7189,29.1543,23.9492,19.4585,16.3667,41.0543,42.1047,33.9318,19.1701,27.5793,16.1044,100562680
ENSACAG00000001574,3.71349,8.99901,7.74192,6.23268,8.83975,25.1029,24.8958,19.9022,3.58184,8.21268,4.07938,100560249
ENSACAG00000001575,62.1614,73.0276,68.0382,64.1386,39.6693,69.6815,61.6517,71.7685,40.3367,49.1527,49.4575,100552638
ENSACAG00000001576,3.68907,0.857588,1.55203,0.332031,2.83884,2.82132,1.0625,0.206083,0.981329,1.69857,0.298487,100556741
ENSACAG00000001579,8.09101,70.0966,0.594815,69.2246,339.62,25.603,6.92248,32.8958,2119.48,550.314,1304.91,103282848
ENSACAG00000001580,8.00559,10.2053,6.5964,5.37325,9.76566,8.10733,10.2152,4.96989,5.6465,8.73165,3.72926,100556814
ENSACAG00000001581,7.90323,12.7934,12.7576,7.16539,5.08078,15.1568,13.8484,9.77541,7.61832,10.36,6.54777,100556962
ENSACAG00000001582,19.5668,22.8397,18.9836,17.8739,13.2354,13.5954,18.2637,15.141,12.3943,12.558,11.4937,100559023
ENSACAG00000001583,5.56811,12.6337,11.0706,5.21582,2.9184,11.8852,9.01882,5.11156,5.76955,9.02186,5.48406,100556623
ENSACAG00000001584,35.3564,25.2868,35.2448,18.6986,492.313,1726.4,1897.47,663.885,2984.14,3328.76,794.093,100556181
ENSACAG00000001585,3.29597,5.28045,1.04278,3.37415,1.95008,1.87113,2.26984,1.26511,3.91356,4.83987,0.684362,100556936
ENSACAG00000001586,11.2195,36.1254,31.0289,28.0843,9.28445,28.9721,25.607,29.2752,12.4212,30.7705,12.5767,100561622
ENSACAG00000001587,0.123194,0.12666,0.296643,0,214.949,489.994,471.288,346.694,3.52073,6.71072,1.25274,100559327
ENSACAG00000001588,0.70044,2.41402,1.48074,0.122392,0.770384,4.01137,3.13325,0.455794,0,0,0,100562203
ENSACAG00000001589,36.48,66.0059,47.4232,41.8004,43.1158,108.857,96.6082,88.42,43.2723,62.2347,59.843,100553260
ENSACAG00000001591,2.48016,3.69196,4.80017,1.88606,3.63308,6.40668,7.02443,2.23208,3.12663,4.85606,1.24598,100565385
ENSACAG00000001592,2.57482,14.5409,11.8851,3.8445,1.39991,7.54249,5.85197,2.01213,2.62055,2.82204,0.448358,100562484
ENSACAG00000001593,1.02304,2.50806,2.19098,1.98346,11.6788,15.5948,18.3083,18.8408,8.98728,14.325,7.93232,100557821
ENSACAG00000001595,1.25414,1.4025,0.905289,0.736933,0.352611,0.297715,0.310535,0.2408,0.125627,0.151738,0.0576121,100559549
ENSACAG00000001596,24.9915,26.2087,37.4928,21.5934,20.1453,60.0942,51.1487,39.7202,18.6388,29.3035,13.3922,100560066
ENSACAG00000001597,14.1106,17.4515,20.8376,15.1315,12.8993,29.5751,23.3954,20.6379,22.1111,27.0333,18.0006,100561993
ENSACAG00000001599,23.4805986,10.4954,15.1173,15.609,10.3941,21.1171,22.0818,24.27152,33.28083219,20.26,19.5222,100554916
ENSACAG00000001600,0,0.0340387,0,0,0,0.131978,0.0927785,0,0,0.0674184,0,100561154
ENSACAG00000001601,55.8785,86.15,73.1871,59.7585,24.993381,49.73136,45.66033,59.1823,19.5495,18.59093,14.28264,100557797
