ens_gene,Gal_hrt_1,Gal_hrt_2,Gal_hrt_3,Gal_kidn_1,Gal_kidn_2,Gal_kidn_3,Gal_livr_1,Gal_livr_2,Gal_livr_3,gene_ids
ENSGALG00000011340,21.9589,37.9577,41.2179,18.2549,54.6152,47.4243,16.8638,23.5962,22.6116,424717
ENSGALG00000011341,0,0.0544094,0.282519,20.312,25.3404,10.9862,0,0.0276628,0,421566
ENSGALG00000011342,18.5511,20.6052,24.4461,3.18724,9.85179,10.5611,2.02535,2.6456,3.96175,417908
ENSGALG00000011343,29.347,25.3301,27.054,61.778,31.9335,34.6029,68.6454,42.215,58.4438,424204
ENSGALG00000011347,0.127125,0.0762069,0,0.597595,0.0313167,0.179202,17.5264,6.67034,8.20465,395801
ENSGALG00000011349,0,0,0,0,0,0.077106,3.36765,2.56318,7.92045,395769
ENSGALG00000011350,4.101524,5.490128,13.76713,0.2223074,0.320335,0.199967,0,0.567457,0.2637755,395662
ENSGALG00000011353,28.5847,32.3751,31.9926,4.96497,3.55952,1.53448,1.76979,0.38509,0.732721,100533999
ENSGALG00000011354,0,0,0,0,0.136235,0,0,0,0,373999
ENSGALG00000011355,0,0,0.111289,0.455474,0.0939483,0.107519,0,0.0435874,0,429040
ENSGALG00000011356,5.472645,3.413242,11.0734,88.78533,68.56243,26.55772,25.70624,13.13522,13.24361,424719
ENSGALG00000011357,8.62796,8.00276,13.11515,11.94955,28.43342,22.93422,6.62667,7.49838,7.79845,417911
ENSGALG00000011358,0.0474583,0.243401,0.0789907,0.20558,0.150036,0.114472,0.431873,0.278438,0.0559942,395235
ENSGALG00000011360,40.2044,25.8621,28.2536,0.862899,0.491056,0.20071,18.8517,0.618385,0.235625,424208
ENSGALG00000011361,11.6935,19.099,17.2675,367.952,578.355,444.746,112.432,101.62,106.386,772289
ENSGALG00000011365,5.87495,8.84368,12.09987,8.50094,17.71353,15.26822,6.096039,8.87703,10.33453,423464
ENSGALG00000011366,0.6576257,0.4357751,6.31706,1.54181,2.86526,1.571259,0.4992787,0.1107783,0.2004995,428910
ENSGALG00000011368,5.98857,11.3587,15.0807,5.72049,21.0743,16.7137,5.64464,9.76031,9.66572,423466
ENSGALG00000011369,0.462624,0.380438,0.617316,0.362186,3.24402,2.28125,5.07987,23.5734,15.5347,424721
ENSGALG00000011372,5.21864,10.1786,12.1031,2.33537,5.35404,5.20831,2.87142,3.16712,2.32285,423467
ENSGALG00000011373,4.54172,15.2029,19.4522,3.76217,11.6417,10.6225,3.43362,6.61826,9.87295,423468
ENSGALG00000011375,17.2409,10.5425,13.0185,27.1688,14.0619,11.5131,15.0568,9.43684,8.75573,424211
ENSGALG00000011376,35.1441,20.4568,21.1989,8.11179,3.05694,5.68507,130.74,35.4567,61.1788,423469
ENSGALG00000011377,40.1296,65.585,75.2449,44.8121,87.2057,81.3191,19.6262,35.6949,37.7661,417912
ENSGALG00000011379,3.054417,5.169455,9.867404,3.848081,15.01894,10.10128,4.890117,11.00943,11.96868,429117
ENSGALG00000011384,9.17232,12.7584,18.8312,5.27682,19.9133,22.155,4.72795,7.99915,11.5145,428911
ENSGALG00000011386,8.05056,6.41806,7.12162,11.7971,8.55549,7.24424,4.73385,3.83523,3.85095,424212
ENSGALG00000011387,26.6407,37.2048,32.2049,25.4182,56.5066,51.1297,10.6008,23.9074,22.7813,422621
ENSGALG00000011388,13.78371,26.1594,29.39757,23.2663,56.04573,47.32224,15.65164,25.63447,31.9062,424723
ENSGALG00000011389,1.49607,2.835227,4.391872,1.440157,5.134083,4.96624,1.404249,2.853594,2.322928,423471
ENSGALG00000011391,0.374749,0.0260235,0.0675629,457.893,116.01,80.7279,30.3329,14.2496,21.552,423472
ENSGALG00000011392,7.56135,19.90081,22.4179,7.47561,44.2415,25.5578,6.90608,15.51703,13.52226,424725
ENSGALG00000011393,5.754,2.83618,4.0644,7.00849,4.39065,3.99327,4.64488,2.28437,1.81224,424213
ENSGALG00000011394,13.62668,11.35919,10.14782,41.95064,65.99585,51.23142,173.2833,162.6228,236.6101,101750603
ENSGALG00000011395,19.7367,28.8127,31.5649,44.1609,77.8866,73.9102,37.3797,46.2332,42.9425,422624
ENSGALG00000011400,7.25605,14.1871,12.5037,9.31773,32.1762,23.3413,9.3903,16.8331,15.113,417913
ENSGALG00000011402,20.3517,15.0714,36.1696,47.2356,35.1322,34.4982,18.7767,15.5466,13.7884,424215
ENSGALG00000011403,24.4322,24.556,26.9928,31.7456,42.8093,37.3071,29.2816,38.5218,36.0413,422626
ENSGALG00000011404,41.5806,28.8677,27.6016,3.10825,3.6567,5.4501,6.65457,4.49777,5.42705,395241
ENSGALG00000011405,6.849344,16.0785,17.91565,0.8691417,3.142589,3.825415,0.562389,0.9530701,1.30129,420658
ENSGALG00000011406,10.9853,7.98468,4.52009,18.6706,41.3487,29.4394,0.113002,0.97674,0.368294,417914
ENSGALG00000011409,114.039,51.1144,42.1732,169.741,91.497,61.1168,81.5191,32.3744,22.3218,417916
ENSGALG00000011414,0.775219,1.02918,1.44147,20.4072,27.9582,21.7048,97.129,100.796,125.11,417917
ENSGALG00000011418,0,0.324649,0.237056,0,0.166766,0.343538,0.0762603,0.0928454,0.0373426,769278
ENSGALG00000011419,0.705644,0.306331,0.506104,2.57916,1.09863,4.87454,1.55382,2.88836,1.5888,395642
ENSGALG00000011421,0.28872,0.38889,0.407239,1.270992,2.69031,2.11038,79.7177,37.6037,96.8731,378924
ENSGALG00000011423,2.66088,6.35157,7.96307,2.97006,11.3248,8.05658,1.75412,3.07674,2.72244,421568
ENSGALG00000011426,5.20042,10.7148,11.2343,14.8839,75.8897,45.2976,8.35866,17.5462,21.193,421569
ENSGALG00000011427,5.52472,6.42594,9.67977,4.06374,11.4655,9.84121,4.1504,4.98144,4.60993,424216
ENSGALG00000011428,21.8048,44.9964,48.6241,27.1548,79.5102,75.226,19.4239,37.8337,36.4815,420660
ENSGALG00000011432,21.72043,26.5423,33.547,30.63573,64.1291,58.60079,29.19391,40.69345,55.55975,423473
ENSGALG00000011434,1.68689,0.569093,2.04577,6.2528,1.727,1.52353,17.6052,2.9379,6.16328,395811
ENSGALG00000011436,123.703,96.0999,108.736,236.731,132.482,211.571,113.81,103.88,101.112,424218
ENSGALG00000011439,19.06905,3.52812,4.05649,8.62324,1.049422,1.95954,4.132442,1.230013,0.989429,420661
ENSGALG00000011442,20.93532,25.58272,18.8415,14.92026,23.83459,24.2365,3.91278,6.138733,6.527829,396399
ENSGALG00000011443,0.0855471,0.185527,0.284623,26.7986,58.4421,52.5743,19.3397,30.973,34.7029,423476
ENSGALG00000011445,9.2714,8.77612,8.27637,25.9089,15.4603,15.7224,11.318,8.82828,13.0117,769880
ENSGALG00000011446,8.6358,16.3224,10.9294,7.0458,10.8114,15.7092,17.4127,13.9843,16.7151,423477
ENSGALG00000011447,1.24199,4.31653,7.01258,0.777639,0.934723,0.972492,0.329335,0.197121,0.332986,100857134
ENSGALG00000011448,5.24687,8.8814,40.3852,7.63343,19.7101,14.6072,4.83322,7.93922,7.27158,422629
ENSGALG00000011450,22.1463,13.7595,11.4115,5.68081,3.20416,5.03313,4.74683,3.20633,4.43152,770665
ENSGALG00000011452,53.8787,77.226,74.256,100.612,176.233,182.758,70.1438,105.839,114.36,429041
ENSGALG00000011454,0.0509339,0,0.0430506,0,0,0,0,0,0,428757
ENSGALG00000011455,1.34086,7.44953,0.144334,992.079,352.008,308.939,5268.55,2307.43,2195.86,422633
ENSGALG00000011456,13.76446,30.63262,36.33685,4.075036,18.71692,17.98329,4.821486,14.65387,15.71677,417920
ENSGALG00000011457,270.513,493.178,530.034,361.701,588.846,534.645,83.7234,124.485,130.749,422634
ENSGALG00000011464,118.7503,243.977,365.0134,155.8497,394.848,423.1889,170.277,340.8177,391.1797,423479
ENSGALG00000011465,23.32239,45.92701,50.44312,46.70291,130.0072,106.6867,46.55458,131.2996,117.2804,428444
ENSGALG00000011468,141.443,48.5821,27.1519,90.3452,55.4723,47.3938,14.4323,12.5369,11.8066,424220
ENSGALG00000011469,3.59443,3.25889,2.22772,49.7008,36.4154,18.9464,21.943,1.4013,5.83812,396315
ENSGALG00000011473,2.04527,2.183226,3.99301,0.324333,0.726837,0.68444,0.222412,0.674433,1.12677,421570
ENSGALG00000011476,26.5885,28.23631,30.91132,13.76265,26.88257,28.00243,7.688474,19.26104,16.37712,422635
ENSGALG00000011481,43.9338,105.995,152.831,4.33489,27.7932,24.6525,1.74676,4.12448,5.1407,420664
ENSGALG00000011483,862.143,159.167,243.567,669.96,194.794,177.58,729.622,42.5293,293.999,428592
ENSGALG00000011484,22.5366,40.4529,26.7194,53.9155,134.976,125.974,0.515002,1.08835,1.61626,420665
ENSGALG00000011485,1.27618,0.10345,0,0,0,0,0.133466,0,0,374005
ENSGALG00000011488,72.3794,171.162,181.935,3.26916,5.74016,6.93534,3.63876,4.43598,5.18287,420666
ENSGALG00000011489,0.154794,1.13621,1.64678,0.154139,0.83411,1.76393,0.241046,0.757146,0.994785,395782
ENSGALG00000011490,5.53023,14.8234,9.97496,4.304,13.7956,9.94463,2.30537,3.74055,6.61962,420667
ENSGALG00000011491,23.5264,39.886,36.707,19.2579,49.3424,42.6784,12.5466,26.976,19.7631,420668
ENSGALG00000011492,2.19775,5.073807,3.737247,5.209349,14.9016,7.261689,3.170463,5.35753,4.202,424222
ENSGALG00000011493,3.51444,2.78577,2.75524,16.909,15.4274,11.1675,3.65207,5.15952,6.83587,424223
ENSGALG00000011494,8.4101,10.66907,15.0914,11.14834,21.037,16.73483,6.88991,9.21729,6.83641,420669
ENSGALG00000011497,10.6847,29.9999,30.4226,101.369,327.678,283.66,26.1079,81.4332,129.777,424224
ENSGALG00000011498,10.276,20.0805,25.9481,41.1612,149.717,107.13,15.8241,49.4915,43.4763,420670
ENSGALG00000011499,13.3468,30.8821,26.0745,9.23049,22.3521,20.3867,26.1267,36.0907,46.9772,422638
ENSGALG00000011504,14.19917,39.96639,33.54621,10.52539,69.12664,59.22353,5.891425,18.66563,17.23521,417923
ENSGALG00000011505,27.61327,40.04115,56.13703,26.09105,49.20829,47.95708,16.41194,24.85363,27.95044,423480
ENSGALG00000011506,10.27241,14.48291,26.73924,12.8978,25.01457,22.02821,17.67147,18.0771,23.64416,422639
ENSGALG00000011511,1155.427,1903.754,1980.721,241.094,340.3,432.2735,8.300103,11.91286,7.74625,396248
ENSGALG00000011514,532.555,747.204,900.449,264.24,509.015,472.008,207.161,276.089,412.392,417924
ENSGALG00000011515,9.65289,16.4749,20.0019,8.22713,29.114,22.711,7.33358,14.9352,14.7008,424226
ENSGALG00000011518,3.45793,2.25057,2.836709,4.163229,7.52484,5.17459,1.92278,2.051112,1.799931,428446
ENSGALG00000011522,4.9768,6.28373,7.86514,2.87096,4.7074,5.20927,1.91813,3.17673,1.76408,423481
ENSGALG00000011524,0.973523,0.360901,0.851803,0.482994,0.512344,0.617211,1.89255,1.05089,1.47935,422640
ENSGALG00000011528,10.11718,17.81364,32.89296,3.290605,8.821003,10.90706,2.95178,3.740909,4.867534,423484
ENSGALG00000011529,9.31114,20.5377,13.5745,10.3333,15.1952,21.6392,14.5949,13.5254,24.8647,422641
ENSGALG00000011531,1.52271,5.02211,7.60775,1.29851,9.00302,10.0014,2.08261,4.48989,5.76228,417926
ENSGALG00000011532,0.176926,0.624477,1.34175,0.102323,0.530948,0.324076,0.120525,0.755424,0.277413,424227
ENSGALG00000011533,11.18534,5.060422,8.739583,22.49001,16.68649,14.86935,19.14567,13.08787,12.44342,423485
ENSGALG00000011534,14.21041,18.7147,19.66889,17.53097,47.19566,38.64799,21.9035,33.60461,37.67518,423486
ENSGALG00000011537,1.504615,1.02933,10.93305,0.431221,0.1513161,0.125944,0.1014082,0.114878,0.1232111,421574
ENSGALG00000011541,24.4108,28.7827,16.2821,3.00229,9.877,8.93154,3.02587,6.74617,6.52253,424228
ENSGALG00000011543,4.76143,9.33274,14.06027,5.49322,19.83091,16.2722,4.3829,12.15172,12.50616,422642
ENSGALG00000011544,0.186486,0.6246637,0.420601,1.06308,4.39393,0.965089,16.43637,19.73227,30.7593,419096
ENSGALG00000011548,86.5471,133.9618,177.7558,8.0385,18.96139,22.42978,5.24429,7.4682,6.74781,423487
ENSGALG00000011549,2.008613,3.350882,4.02012,0.474142,0.775366,0.936409,0.0718935,0.4641768,0.58477,417927
ENSGALG00000011551,3.55321,17.7151,4.58839,13.6927,2.3722,294.582,6.81403,40.0996,5.31189,374117
ENSGALG00000011555,79.53175,79.46605,135.0473,20.91525,47.35358,49.4515,27.29394,30.49511,49.27535,374204
ENSGALG00000011557,2.74143,6.72732,14.9848,5.23459,29.0403,30.6034,5.28885,9.52633,10.9458,417929
ENSGALG00000011560,1.44227,1.457046,22.80061,0.391408,0.321886,0.37548,3.22763,1.430841,1.359131,421576
ENSGALG00000011562,5.127694,5.9477,5.00765,4.974843,7.04046,5.751298,6.618598,7.036993,9.30928,421577
ENSGALG00000011564,22.19014,27.08231,27.85023,30.75133,57.10512,52.55144,21.15196,20.92672,23.80851,422645
ENSGALG00000011566,27.4426,35.0603,21.5503,2.13011,8.57081,8.34315,1.64695,2.46813,1.43388,424230
ENSGALG00000011569,2.87621,8.62597,20.4932,4.09715,21.6744,15.7409,3.93732,12.2367,13.0491,417930
ENSGALG00000011570,48.2917,47.66192,41.33145,62.7901,59.1921,49.00421,34.9163,26.52406,24.48864,425709
ENSGALG00000011571,1.70531,2.269912,11.86523,1.036357,7.267266,5.990889,3.194199,6.614819,9.22945,421578
ENSGALG00000011572,2.5967,3.759228,6.56003,46.17411,47.10248,45.50688,22.12037,19.23102,65.59653,772201
ENSGALG00000011577,0.343086,0.97209,1.31157,0.119335,0.301965,0.0719964,0,0.0700484,0,424231
ENSGALG00000011581,6.36722,8.87033,6.48021,0.648861,0.671546,1.55815,0.57513,0.734097,1.16386,423489
ENSGALG00000011590,0.80566,0,0.0785657,0.173906,0,0.113856,0.276431,0.184626,0,423491
ENSGALG00000011592,30.9959,31.76276,27.48106,24.40067,26.01719,40.88755,15.26851,9.101816,12.27724,395149
ENSGALG00000011593,3.43255,5.73336,4.53944,7.76215,14.7715,9.37053,5.19482,7.03931,6.06157,424232
ENSGALG00000011594,0.102269,0.0825314,0.214271,10.7218,20.3834,20.533,39.3539,47.0169,62.6167,373902
ENSGALG00000011596,3.348527,6.34671,13.91576,4.0389,16.27985,17.02573,2.470981,5.38229,7.42874,424234
ENSGALG00000011605,2.850729,2.832741,10.18246,21.46669,40.91003,43.39225,8.97019,9.120453,9.52704,424235
ENSGALG00000011608,9.753425,11.41658,9.59004,2.085728,3.476727,4.663039,20.09193,8.73188,15.1966,423492
ENSGALG00000011612,1.00909,9.51359,2.70637,1.14993,0.393909,3.24582,3698.91,3635.21,3169.56,395696
ENSGALG00000011614,0,0.16117,1.5406,0.07271,0.0481685,0.0275631,0.102993,0.160206,0.05393,427878
ENSGALG00000011615,0.466612,0.0691813,0.771655,172.632,81.8353,60.7515,3.19881,1.22769,2.00539,421583
ENSGALG00000011616,0,0,0.169484,0,0,0,0.094918,0.119484,0.384455,428759
ENSGALG00000011618,23.6517,69.1648,81.0214,32.1585,136.214,123.291,3.77349,12.5241,12.8403,776127
ENSGALG00000011619,9.65864,12.66629,9.90276,17.9537,22.4767,34.3882,6.91853,10.75739,5.56284,423493
ENSGALG00000011620,15.24844,24.34398,27.0869,14.95214,39.7863,33.0779,14.1466,41.114,47.4684,395928
ENSGALG00000011621,7.16308,16.5303,17.6515,18.32419,37.14501,33.68103,6.43249,11.4098,22.2417,395817
ENSGALG00000011622,0,0.144,0.186929,0.049016,0.0789014,0,0,0,0.088339,428594
ENSGALG00000011623,4.1866,4.61592,7.8019,4.92741,4.53917,7.71587,2.37495,4.11899,3.15141,428760
ENSGALG00000011624,0.587036,0.920477,14.222,0.371281,0.369038,0.422345,0.0833289,0.171216,0.289226,428595
ENSGALG00000011625,80.6125,115.5504,131.324,55.9094,75.1644,77.667,51.5451,55.4449,79.7657,421585
ENSGALG00000011626,4.358,4.94799,4.94359,4.86435,6.53411,5.96144,2.95273,3.4343,3.22299,422650
ENSGALG00000011630,5.307128,2.075299,2.637639,1.690765,0.5244707,0.9084124,0.3354691,0.236013,0.201019,395956
ENSGALG00000011635,0.403881,0.369773,2.06773,36.1997,92.2957,79.836,5.81694,12.1911,7.22406,424238
ENSGALG00000011637,71.44512,106.0871,142.4414,83.57495,151.7048,222.0442,65.61541,107.3268,132.5684,421586
ENSGALG00000011639,17.02847,9.56562,10.47213,8.48982,16.45384,13.80892,6.59707,4.70057,4.63515,423494
ENSGALG00000011642,22.00325,15.95412,41.95408,17.33783,25.80074,25.87155,14.93954,13.84778,15.44731,422651
ENSGALG00000011643,3.90455,4.78069,4.7222,5.86561,10.4674,7.53626,4.09762,5.1894,5.43695,417933
ENSGALG00000011645,23.64687,26.91576,51.28688,5.933382,7.17712,7.158568,7.53203,5.52435,7.55411,429042
ENSGALG00000011646,0.147459,1.541584,0.5066212,0.352107,0.25909,1.284831,0.869773,1.101249,0.9697668,423496
ENSGALG00000011649,21.7119,11.2379,12.208,35.7516,13.7036,15.6711,38.1368,17.6452,23.2584,425722
ENSGALG00000011650,13.9982,17.3447,22.7637,24.3056,34.7348,37.126,14.7264,19.8925,20.0607,424239
ENSGALG00000011651,43.06173,87.82878,81.12748,67.1435,178.5169,140.6229,42.4547,87.10578,90.28148,417934
ENSGALG00000011652,31.385,45.9412,57.3997,30.6851,59.4936,58.5348,24.2083,37.4529,34.8908,395955
ENSGALG00000011655,3.590724,6.157039,7.696006,3.84536,8.940625,6.794101,4.953196,6.786143,8.248274,424242
ENSGALG00000011657,0.973738,1.05758,1.07441,3.87078,12.3579,16.0892,5.06161,15.8152,12.4397,424243
ENSGALG00000011659,2.77886,5.68013,12.9604,107.104,80.5766,67.5495,177.065,167.167,175.87,421587
ENSGALG00000011660,24.23289,49.60769,51.37675,24.25918,80.07319,72.4653,21.84481,36.63284,35.8201,421588
ENSGALG00000011661,171.188,240.715,244.469,89.6173,137.187,125.177,44.3041,55.6381,107.089,374042
ENSGALG00000011662,5.79674,7.59689,9.23173,6.4849,17.537,11.28522,4.8281,8.33744,10.85949,417935
ENSGALG00000011663,26.4332,16.073,19.2351,0.773176,1.44066,2.51507,0.452691,1.43875,1.98206,421589
ENSGALG00000011664,8.18687,14.9841,17.8714,26.3246,141.97,85.5667,2.78496,5.80069,5.73931,422653
ENSGALG00000011668,0.043654,0.0275225,0.107182,0,0.0452407,0.103551,0.496271,0.503747,0.709129,395872
ENSGALG00000011671,0,0.0329684,0.79174,25.2045,42.8121,15.3811,0,0.0251427,0.0606747,424244
ENSGALG00000011673,0.716099,1.42723,2.23868,0.114512,0.879764,1.00684,0.181972,0.181408,0.328332,428597
ENSGALG00000011677,4.96656,6.90624,15.84881,6.35757,14.0258,9.79115,2.065132,3.33224,3.54596,424245
ENSGALG00000011680,8.916463,7.425655,5.934129,1.436787,1.044293,1.282444,0.2714351,0.322269,0.1748292,395997
ENSGALG00000011681,1.78306,2.4907,10.5657,13.8094,44.9625,41.1658,10.8261,22.5564,8.6766,421593
ENSGALG00000011682,12.31423,13.6726,33.7679,11.84038,22.18243,19.11843,8.202439,8.05262,7.9361,417936
ENSGALG00000011683,1.519354,0.9518821,12.00732,0.634643,4.339704,3.915681,0.938237,0.802317,1.158926,395922
ENSGALG00000011684,0.239494,0.162918,8.23169,0.204921,0.1442,0.495088,0.394665,0.344066,0.369025,428761
ENSGALG00000011685,8.99616,14.5801,32.4273,13.6686,32.1665,26.7262,6.93341,13.8706,12.0199,421595
ENSGALG00000011686,13.51795,10.47279,8.635457,4.047974,4.313837,5.681355,2.942569,2.989101,11.9708,424248
ENSGALG00000011687,5.71313,8.61213,4.38179,1.95116,2.98548,2.0979,0.130781,0.338668,0.298444,100859120
ENSGALG00000011688,3.02729,6.57873,15.993,4.46135,25.9535,22.1841,2.90899,8.96109,6.78534,421594
ENSGALG00000011689,5.30287,5.77951,10.077,11.6083,19.7772,15.0699,30.3792,66.7408,54.0953,424249
ENSGALG00000011690,4.84095,6.88523,11.098,0.5153388,2.3251,1.380969,0.116921,0.571093,0.497673,423498
ENSGALG00000011692,13.07922,22.71393,41.4824,12.06902,46.74649,37.33081,5.217782,11.56517,13.43157,423500
ENSGALG00000011695,23.97903,19.38237,18.92131,24.57894,28.353,20.53841,12.30813,19.7455,11.07399,421597
ENSGALG00000011696,5.78584,14.1437,13.8093,11.7085,55.6448,28.3736,0.712164,1.37951,1.55355,776138
ENSGALG00000011697,11.5042,12.9493,53.3679,18.5181,30.6634,30.7203,26.0636,44.1062,55.4409,424250
ENSGALG00000011704,4.970334,10.1222,13.37943,9.90704,46.67774,28.42046,25.82498,79.1711,67.4039,424251
ENSGALG00000011705,5.15314,4.38894,6.7993,8.3099,7.95664,4.85878,6.39622,5.2893,6.01647,423503
ENSGALG00000011708,9.36375,14.03095,12.69389,12.92545,38.85674,66.35099,15.77648,35.7928,22.49311,396445
ENSGALG00000011717,0.594998,0.599569,0.291866,0.588872,0.585174,0.493464,0.284255,0.171469,0.206895,417937
ENSGALG00000011718,10.06506,18.6491,17.13939,6.71721,23.58696,23.1013,9.11212,20.73337,16.30123,428916
ENSGALG00000011721,0.279993,0.318962,0.552067,0.27833,0.10486,0.200012,1.82777,1.32977,1.95672,423506
ENSGALG00000011724,10.7478,15.6002,24.4335,19.634,27.4019,20.5712,7.25191,8.91816,6.77696,417939
ENSGALG00000011734,0.349026,1.33112,1.06727,0.0419484,0.25742,0.220953,0,0,0.288211,776400
ENSGALG00000011735,0.195974,0.609201,0.739793,0.354291,0.549149,1.81148,1.29737,2.0682,2.2785,428452
ENSGALG00000011738,67.13261,43.8603,25.41477,48.48847,27.998,39.9049,34.69609,20.03573,20.06897,417941
ENSGALG00000011739,0.0822887,0.062365,0,0,0,0,0,0,0,107048995
ENSGALG00000011740,1547.68,640.493,672.42,148.268,65.5292,473.667,37.156,23.6392,39.353,395912
ENSGALG00000011742,0.102483,0.0469535,27.5651,0,0,0.0220824,0,0.0537123,0,427879
ENSGALG00000011743,0.0801553,0.0248801,0.161486,0,0,0,0,0.0379486,0,769813
ENSGALG00000011744,20.28439,17.02957,14.82894,10.9406,10.62122,8.252688,7.003108,6.715633,11.53407,424253
ENSGALG00000011745,19.6035,21.7233,26.218,21.7405,30.9716,29.1583,12.6158,16.9582,18.1372,427880
ENSGALG00000011762,4.25702,6.62711,11.60041,3.3746,13.42629,11.95166,4.07006,6.74859,9.24872,422655
ENSGALG00000011770,7.57311,11.7919,15.3529,28.2473,59.334,40.7626,6.94612,11.9011,11.2551,424256
ENSGALG00000011783,2.33999,0.158891,0.416522,3.05593,0.777102,1.05663,3.96431,1.08117,1.43985,427896
ENSGALG00000011794,6.72385,8.72646,13.1263,10.5502,20.0727,19.8554,10.2355,20.4335,20.292,417959
ENSGALG00000011797,6.47485,12.5365,13.3041,38.9174,48.8043,36.5423,109.849,167.773,476.71,423508
ENSGALG00000011798,9.65126,20.1885,15.8997,4.64352,19.0424,21.0893,55.0939,92.5992,80.0616,417961
ENSGALG00000011800,6.30177,8.01133,8.48477,4.35817,10.6191,10.0319,15.944,11.0427,8.3635,417963
ENSGALG00000011801,0.0856883,0.0387439,0.829851,16.9576,39.1988,29.2817,3.97739,7.65274,13.013,395575
ENSGALG00000011802,0.135995,0.112008,0.124628,0,0.0263023,0.240813,0.30841,0,0,769937
ENSGALG00000011803,8.29254,7.46127,4.63132,4.51997,12.3182,8.33593,0.940358,0.646048,0.83949,417964
ENSGALG00000011805,10.0639,5.01679,6.94151,24.7879,67.7277,58.6456,35.8707,93.093,107.635,422660
ENSGALG00000011806,0.323694,2.08332,1.80293,20.8025,52.7754,39.6924,1.00825,1.28869,1.55495,100859223
ENSGALG00000011808,0.229219,0,0.947426,0.289294,0.126285,0.0722631,0.58757,0.23436,0.070695,428454
ENSGALG00000011809,0.301803,0.0534783,2.65882,0.0423474,0.0439531,0.0402416,0,0.0163137,0,417965
ENSGALG00000011811,26.43589,20.0187,18.22622,12.64619,14.71447,12.47976,7.06018,7.13084,6.354061,423509
